Index,Lever position (lp)_9,Ship speed (v) [knots]_9,Gas Turbine (GT) shaft torque (GTT) [kN m]_9,GT rate of revolutions (GTn) [rpm]_9,Gas Generator rate of revolutions (GGn) [rpm]_9,Starboard Propeller Torque (Ts) [kN]_9,Port Propeller Torque (Tp) [kN]_9,Hight Pressure (HP) Turbine exit temperature (T48) [C]_9,GT Compressor inlet air temperature (T1) [C]_9,GT Compressor outlet air temperature (T2) [C]_9,HP Turbine exit pressure (P48) [bar]_9,GT Compressor inlet air pressure (P1) [bar]_9,GT Compressor outlet air pressure (P2) [bar]_9,GT exhaust gas pressure (Pexh) [bar]_9,Turbine Injecton Control (TIC) [%]_9,Fuel flow (mf) [kg/s]_9,GT Compressor decay state coefficient_9,GT Turbine decay state coefficient_9
1623,3.144,9,8380.935,1386.767,7159.957,60.382,60.382,583.764,288,582.693,1.387,0.998,7.403,1.02,12.176,0.241,0.956,0.999
1632,3.144,9,8381.109,1386.768,7162.554,60.38,60.38,582.976,288,582.546,1.387,0.998,7.396,1.02,12.143,0.24,0.956,1
1641,3.144,9,8378.346,1386.753,7095.671,60.349,60.349,602.72,288,586.028,1.39,0.998,7.577,1.02,12.966,0.257,0.957,0.975
1650,3.144,9,8378.442,1386.753,7098.244,60.344,60.344,601.892,288,585.879,1.39,0.998,7.57,1.02,12.932,0.256,0.957,0.976
1659,3.144,9,8378.586,1386.754,7100.82,60.352,60.352,601.066,288,585.73,1.389,0.998,7.562,1.02,12.898,0.255,0.957,0.977
1668,3.144,9,8378.658,1386.755,7103.392,60.34,60.34,600.241,288,585.581,1.389,0.998,7.555,1.02,12.864,0.255,0.957,0.978
1677,3.144,9,8378.771,1386.755,7105.968,60.353,60.353,599.418,288,585.431,1.389,0.998,7.548,1.02,12.83,0.254,0.957,0.979
1686,3.144,9,8378.886,1386.756,7108.544,60.351,60.351,598.597,288,585.283,1.389,0.998,7.54,1.02,12.796,0.253,0.957,0.98
1695,3.144,9,8378.955,1386.756,7111.119,60.346,60.346,597.777,288,585.134,1.389,0.998,7.533,1.02,12.762,0.253,0.957,0.981
1704,3.144,9,8379.14,1386.757,7113.701,60.359,60.359,596.96,288,584.985,1.389,0.998,7.526,1.02,12.728,0.252,0.957,0.982
1713,3.144,9,8379.157,1386.757,7116.273,60.352,60.352,596.143,288,584.836,1.389,0.998,7.518,1.02,12.694,0.251,0.957,0.983
1722,3.144,9,8379.23,1386.758,7118.85,60.354,60.354,595.329,288,584.688,1.389,0.998,7.511,1.02,12.66,0.251,0.957,0.984
1731,3.144,9,8379.397,1386.758,7121.434,60.355,60.355,594.516,288,584.54,1.388,0.998,7.504,1.02,12.627,0.25,0.957,0.985
1740,3.144,9,8379.471,1386.759,7124.012,60.363,60.363,593.705,288,584.391,1.388,0.998,7.497,1.02,12.593,0.249,0.957,0.986
1749,3.144,9,8379.623,1386.76,7126.596,60.355,60.355,592.896,288,584.243,1.388,0.998,7.489,1.02,12.559,0.249,0.957,0.987
1758,3.144,9,8379.649,1386.76,7129.172,60.366,60.366,592.088,288,584.095,1.388,0.998,7.482,1.02,12.526,0.248,0.957,0.988
1767,3.144,9,8379.785,1386.761,7131.756,60.363,60.363,591.282,288,583.947,1.388,0.998,7.475,1.02,12.492,0.247,0.957,0.989
1776,3.144,9,8379.889,1386.762,7134.339,60.365,60.365,590.478,288,583.799,1.388,0.998,7.468,1.02,12.459,0.247,0.957,0.99
1785,3.144,9,8379.981,1386.762,7136.922,60.37,60.37,589.675,288,583.652,1.388,0.998,7.46,1.02,12.425,0.246,0.957,0.991
1794,3.144,9,8380.119,1386.763,7139.508,60.371,60.371,588.874,288,583.504,1.388,0.998,7.453,1.02,12.392,0.245,0.957,0.992
1803,3.144,9,8380.247,1386.763,7142.095,60.374,60.374,588.075,288,583.357,1.388,0.998,7.446,1.02,12.358,0.245,0.957,0.993
1812,3.144,9,8380.268,1386.764,7144.675,60.366,60.366,587.277,288,583.209,1.387,0.998,7.439,1.02,12.325,0.244,0.957,0.994
1821,3.144,9,8380.401,1386.764,7147.263,60.374,60.374,586.481,288,583.062,1.387,0.998,7.432,1.02,12.292,0.243,0.957,0.995
1830,3.144,9,8380.563,1386.765,7149.854,60.366,60.366,585.687,288,582.915,1.387,0.998,7.425,1.02,12.259,0.243,0.957,0.996
1839,3.144,9,8380.606,1386.766,7152.438,60.366,60.366,584.894,288,582.768,1.387,0.998,7.418,1.02,12.225,0.242,0.957,0.997
1848,3.144,9,8380.72,1386.766,7155.027,60.367,60.367,584.103,288,582.621,1.387,0.998,7.411,1.02,12.192,0.241,0.957,0.998
1857,3.144,9,8380.831,1386.767,7157.617,60.374,60.374,583.314,288,582.475,1.387,0.998,7.404,1.02,12.159,0.241,0.957,0.999
1866,3.144,9,8380.951,1386.767,7160.207,60.379,60.379,582.526,288,582.328,1.387,0.998,7.397,1.02,12.126,0.24,0.957,1
1875,3.144,9,8378.227,1386.752,7093.383,60.341,60.341,602.255,288,585.807,1.39,0.998,7.578,1.02,12.949,0.256,0.958,0.975
1884,3.144,9,8378.356,1386.753,7095.955,60.349,60.349,601.427,288,585.658,1.39,0.998,7.57,1.02,12.915,0.256,0.958,0.976
1893,3.144,9,8378.424,1386.753,7098.524,60.35,60.35,600.601,288,585.509,1.39,0.998,7.563,1.02,12.881,0.255,0.958,0.977
1902,3.144,9,8378.518,1386.754,7101.096,60.339,60.339,599.777,288,585.36,1.389,0.998,7.556,1.02,12.847,0.254,0.958,0.978
1911,3.144,9,8378.646,1386.754,7103.671,60.347,60.347,598.955,288,585.211,1.389,0.998,7.548,1.02,12.813,0.254,0.958,0.979
1920,3.144,9,8378.727,1386.755,7106.243,60.348,60.348,598.134,288,585.062,1.389,0.998,7.541,1.02,12.779,0.253,0.958,0.98
1929,3.144,9,8378.828,1386.756,7108.817,60.343,60.343,597.315,288,584.913,1.389,0.998,7.533,1.02,12.745,0.252,0.958,0.981
1938,3.144,9,8378.983,1386.756,7111.396,60.358,60.358,596.499,288,584.765,1.389,0.998,7.526,1.02,12.711,0.252,0.958,0.982
1947,3.144,9,8379.057,1386.757,7113.97,60.35,60.35,595.683,288,584.616,1.389,0.998,7.519,1.02,12.677,0.251,0.958,0.983
1956,3.144,9,8379.138,1386.757,7116.545,60.353,60.353,594.869,288,584.468,1.389,0.998,7.512,1.02,12.643,0.25,0.958,0.984
1965,3.144,9,8379.244,1386.758,7119.122,60.36,60.36,594.057,288,584.32,1.389,0.998,7.504,1.02,12.61,0.25,0.958,0.985
1974,3.144,9,8379.329,1386.759,7121.699,60.356,60.356,593.247,288,584.171,1.388,0.998,7.497,1.02,12.576,0.249,0.958,0.986
1983,3.144,9,8379.456,1386.759,7124.28,60.351,60.351,592.438,288,584.023,1.388,0.998,7.49,1.02,12.542,0.248,0.958,0.987
1992,3.144,9,8379.534,1386.76,7126.857,60.365,60.365,591.631,288,583.876,1.388,0.998,7.483,1.02,12.509,0.248,0.958,0.988
2001,3.144,9,8379.68,1386.76,7129.44,60.36,60.36,590.826,288,583.728,1.388,0.998,7.475,1.02,12.475,0.247,0.958,0.989
2010,3.144,9,8379.772,1386.761,7132.02,60.358,60.358,590.022,288,583.58,1.388,0.998,7.468,1.02,12.442,0.246,0.958,0.99
2019,3.144,9,8379.865,1386.761,7134.601,60.361,60.361,589.22,288,583.433,1.388,0.998,7.461,1.02,12.408,0.246,0.958,0.991
2028,3.144,9,8379.947,1386.762,7137.182,60.362,60.362,588.42,288,583.285,1.388,0.998,7.454,1.02,12.375,0.245,0.958,0.992
2037,3.144,9,8380.052,1386.763,7139.765,60.365,60.365,587.621,288,583.138,1.388,0.998,7.447,1.02,12.342,0.244,0.958,0.993
2046,3.144,9,8380.164,1386.763,7142.349,60.36,60.36,586.824,288,582.991,1.388,0.998,7.439,1.02,12.308,0.244,0.958,0.994
2055,3.144,9,8380.272,1386.764,7144.934,60.374,60.374,586.029,288,582.844,1.387,0.998,7.432,1.02,12.275,0.243,0.958,0.995
2064,3.144,9,8380.371,1386.764,7147.518,60.368,60.368,585.235,288,582.697,1.387,0.998,7.425,1.02,12.242,0.242,0.958,0.996
2073,3.144,9,8380.464,1386.765,7150.103,60.376,60.376,584.443,288,582.55,1.387,0.998,7.418,1.02,12.209,0.242,0.958,0.997
2082,3.144,9,8380.597,1386.765,7152.691,60.372,60.372,583.653,288,582.403,1.387,0.998,7.411,1.02,12.175,0.241,0.958,0.998
2091,3.144,9,8380.735,1386.766,7155.281,60.375,60.375,582.864,288,582.257,1.387,0.998,7.404,1.02,12.142,0.24,0.958,0.999
2100,3.144,9,8380.797,1386.767,7157.866,60.368,60.368,582.077,288,582.11,1.387,0.998,7.397,1.02,12.109,0.24,0.958,1
2109,3.144,9,8378.097,1386.752,7091.098,60.339,60.339,601.79,288,585.586,1.39,0.998,7.578,1.02,12.932,0.256,0.959,0.975
2118,3.144,9,8378.223,1386.752,7093.668,60.344,60.344,600.963,288,585.437,1.39,0.998,7.571,1.02,12.898,0.255,0.959,0.976
2127,3.144,9,8378.323,1386.753,7096.237,60.342,60.342,600.138,288,585.288,1.39,0.998,7.563,1.02,12.864,0.255,0.959,0.977
2136,3.144,9,8378.394,1386.753,7098.805,60.343,60.343,599.314,288,585.139,1.39,0.998,7.556,1.02,12.83,0.254,0.959,0.978
2145,3.144,9,8378.565,1386.754,7101.381,60.352,60.352,598.493,288,584.991,1.389,0.998,7.549,1.02,12.796,0.253,0.959,0.979
2154,3.144,9,8378.637,1386.754,7103.95,60.345,60.345,597.673,288,584.842,1.389,0.998,7.541,1.02,12.762,0.253,0.959,0.98
2163,3.144,9,8378.728,1386.755,7106.522,60.354,60.354,596.855,288,584.693,1.389,0.998,7.534,1.02,12.728,0.252,0.959,0.981
2172,3.144,9,8378.842,1386.755,7109.095,60.356,60.356,596.038,288,584.545,1.389,0.998,7.527,1.02,12.694,0.251,0.959,0.982
2181,3.144,9,8378.928,1386.756,7111.668,60.357,60.357,595.223,288,584.396,1.389,0.998,7.519,1.02,12.66,0.251,0.959,0.983
2190,3.144,9,8379.02,1386.757,7114.242,60.358,60.358,594.41,288,584.248,1.389,0.998,7.512,1.02,12.626,0.25,0.959,0.984
2199,3.144,9,8379.092,1386.757,7116.815,60.359,60.359,593.599,288,584.1,1.389,0.998,7.505,1.02,12.593,0.249,0.959,0.985
2208,3.144,9,8379.228,1386.758,7119.394,60.355,60.355,592.789,288,583.952,1.389,0.998,7.497,1.02,12.559,0.249,0.959,0.986
2217,3.144,9,8379.306,1386.759,7121.969,60.358,60.358,591.981,288,583.804,1.388,0.998,7.49,1.02,12.525,0.248,0.959,0.987
2226,3.144,9,8379.423,1386.759,7124.547,60.351,60.351,591.175,288,583.656,1.388,0.998,7.483,1.02,12.492,0.247,0.959,0.988
2235,3.144,9,8379.552,1386.76,7127.127,60.364,60.364,590.37,288,583.509,1.388,0.998,7.476,1.02,12.458,0.247,0.959,0.989
2244,3.144,9,8379.626,1386.76,7129.703,60.358,60.358,589.567,288,583.361,1.388,0.998,7.469,1.02,12.425,0.246,0.959,0.99
2253,3.144,9,8379.753,1386.761,7132.285,60.363,60.363,588.766,288,583.214,1.388,0.998,7.461,1.02,12.391,0.245,0.959,0.991
2262,3.144,9,8379.858,1386.761,7134.865,60.369,60.369,587.966,288,583.067,1.388,0.998,7.454,1.02,12.358,0.245,0.959,0.992
2271,3.144,9,8379.963,1386.762,7137.446,60.362,60.362,587.168,288,582.92,1.388,0.998,7.447,1.02,12.325,0.244,0.959,0.993
2280,3.144,9,8380.057,1386.762,7140.027,60.37,60.37,586.372,288,582.773,1.388,0.998,7.44,1.02,12.291,0.243,0.959,0.994
2289,3.144,9,8380.231,1386.763,7142.614,60.366,60.366,585.578,288,582.626,1.388,0.998,7.433,1.02,12.258,0.243,0.959,0.995
2298,3.144,9,8380.329,1386.764,7145.196,60.375,60.375,584.785,288,582.479,1.387,0.998,7.426,1.02,12.225,0.242,0.959,0.996
2307,3.144,9,8380.354,1386.764,7147.775,60.372,60.372,583.993,288,582.332,1.387,0.998,7.419,1.02,12.192,0.241,0.959,0.997
2316,3.144,9,8380.474,1386.765,7150.36,60.364,60.364,583.203,288,582.186,1.387,0.998,7.412,1.02,12.159,0.241,0.959,0.998
2325,3.144,9,8380.548,1386.765,7152.943,60.371,60.371,582.415,288,582.039,1.387,0.998,7.404,1.02,12.126,0.24,0.959,0.999
2334,3.144,9,8380.711,1386.766,7155.532,60.379,60.379,581.628,288,581.893,1.387,0.998,7.397,1.02,12.093,0.239,0.959,1
2343,3.144,9,8378.007,1386.751,7088.819,60.344,60.344,601.326,288,585.366,1.39,0.998,7.579,1.02,12.915,0.256,0.96,0.975
2352,3.144,9,8378.089,1386.751,7091.384,60.339,60.339,600.499,288,585.217,1.39,0.998,7.571,1.02,12.881,0.255,0.96,0.976
2361,3.144,9,8378.156,1386.752,7093.949,60.346,60.346,599.675,288,585.068,1.39,0.998,7.564,1.02,12.847,0.254,0.96,0.977
2370,3.144,9,8378.264,1386.753,7096.518,60.343,60.343,598.852,288,584.919,1.39,0.998,7.556,1.02,12.813,0.254,0.96,0.978
2379,3.144,9,8378.408,1386.753,7099.089,60.338,60.338,598.031,288,584.77,1.39,0.998,7.549,1.02,12.779,0.253,0.96,0.979
2388,3.144,9,8378.507,1386.754,7101.659,60.346,60.346,597.212,288,584.622,1.389,0.998,7.542,1.02,12.745,0.252,0.96,0.98
2397,3.144,9,8378.58,1386.754,7104.228,60.348,60.348,596.394,288,584.473,1.389,0.998,7.534,1.02,12.711,0.252,0.96,0.981
2406,3.144,9,8378.697,1386.755,7106.799,60.348,60.348,595.579,288,584.325,1.389,0.998,7.527,1.02,12.677,0.251,0.96,0.982
2415,3.144,9,8378.805,1386.755,7109.371,60.344,60.344,594.765,288,584.177,1.389,0.998,7.52,1.02,12.643,0.25,0.96,0.983
2424,3.144,9,8378.903,1386.756,7111.944,60.352,60.352,593.952,288,584.029,1.389,0.998,7.512,1.02,12.61,0.25,0.96,0.984
2433,3.144,9,8379,1386.757,7114.516,60.358,60.358,593.141,288,583.881,1.389,0.998,7.505,1.02,12.576,0.249,0.96,0.985
2442,3.144,9,8379.094,1386.757,7117.09,60.352,60.352,592.332,288,583.733,1.389,0.998,7.498,1.02,12.542,0.248,0.96,0.986
2451,3.144,9,8379.156,1386.758,7119.662,60.353,60.353,591.525,288,583.585,1.389,0.998,7.491,1.02,12.509,0.248,0.96,0.987
2460,3.144,9,8379.3,1386.758,7122.24,60.362,60.362,590.719,288,583.438,1.388,0.998,7.483,1.02,12.475,0.247,0.96,0.988
2469,3.144,9,8379.387,1386.759,7124.815,60.356,60.356,589.915,288,583.29,1.388,0.998,7.476,1.02,12.441,0.246,0.96,0.989
2478,3.144,9,8379.567,1386.759,7127.397,60.365,60.365,589.113,288,583.143,1.388,0.998,7.469,1.02,12.408,0.246,0.96,0.99
2487,3.144,9,8379.666,1386.76,7129.974,60.367,60.367,588.313,288,582.996,1.388,0.998,7.462,1.02,12.375,0.245,0.96,0.991
2496,3.144,9,8379.698,1386.761,7132.547,60.355,60.355,587.513,288,582.848,1.388,0.998,7.455,1.02,12.341,0.244,0.96,0.992
2505,3.144,9,8379.856,1386.761,7135.13,60.368,60.368,586.716,288,582.702,1.388,0.998,7.448,1.02,12.308,0.244,0.96,0.993
2514,3.144,9,8379.964,1386.762,7137.71,60.366,60.366,585.92,288,582.555,1.388,0.998,7.44,1.02,12.275,0.243,0.96,0.994
2523,3.144,9,8380.044,1386.762,7140.288,60.371,60.371,585.126,288,582.408,1.388,0.998,7.433,1.02,12.241,0.242,0.96,0.995
2532,3.144,9,8380.134,1386.763,7142.868,60.373,60.373,584.334,288,582.261,1.388,0.998,7.426,1.02,12.208,0.242,0.96,0.996
2541,3.144,9,8380.215,1386.764,7145.448,60.365,60.365,583.543,288,582.115,1.387,0.998,7.419,1.02,12.175,0.241,0.96,0.997
2550,3.144,9,8380.351,1386.764,7148.033,60.376,60.376,582.754,288,581.968,1.387,0.998,7.412,1.02,12.142,0.24,0.96,0.998
2559,3.144,9,8380.43,1386.765,7150.614,60.369,60.369,581.966,288,581.822,1.387,0.998,7.405,1.02,12.109,0.24,0.96,0.999
2568,3.144,9,8380.569,1386.765,7153.2,60.372,60.372,581.181,288,581.676,1.387,0.998,7.398,1.02,12.076,0.239,0.96,1
2577,3.144,9,8377.882,1386.75,7086.542,60.344,60.344,600.862,288,585.146,1.39,0.998,7.579,1.02,12.898,0.255,0.961,0.975
2586,3.144,9,8377.949,1386.751,7089.104,60.337,60.337,600.036,288,584.997,1.39,0.998,7.572,1.02,12.864,0.255,0.961,0.976
2595,3.144,9,8378.013,1386.751,7091.667,60.333,60.333,599.212,288,584.848,1.39,0.998,7.564,1.02,12.83,0.254,0.961,0.977
2604,3.144,9,8378.209,1386.752,7094.24,60.348,60.348,598.391,288,584.699,1.39,0.998,7.557,1.02,12.796,0.253,0.961,0.978
2613,3.144,9,8378.246,1386.752,7096.802,60.341,60.341,597.57,288,584.551,1.39,0.998,7.55,1.02,12.762,0.253,0.961,0.979
2622,3.144,9,8378.375,1386.753,7099.372,60.346,60.346,596.752,288,584.402,1.39,0.998,7.542,1.02,12.728,0.252,0.961,0.98
2631,3.144,9,8378.451,1386.754,7101.938,60.339,60.339,595.935,288,584.254,1.389,0.998,7.535,1.02,12.694,0.251,0.961,0.981
2640,3.144,9,8378.622,1386.754,7104.512,60.353,60.353,595.12,288,584.106,1.389,0.998,7.528,1.02,12.66,0.251,0.961,0.982
2649,3.144,9,8378.662,1386.755,7107.077,60.354,60.354,594.306,288,583.958,1.389,0.998,7.52,1.02,12.626,0.25,0.961,0.983
2658,3.144,9,8378.77,1386.755,7109.648,60.355,60.355,593.495,288,583.81,1.389,0.998,7.513,1.02,12.593,0.249,0.961,0.984
2667,3.144,9,8378.872,1386.756,7112.219,60.356,60.356,592.685,288,583.662,1.389,0.998,7.506,1.02,12.559,0.249,0.961,0.985
2676,3.144,9,8379.06,1386.756,7114.797,60.346,60.346,591.877,288,583.515,1.389,0.998,7.498,1.02,12.525,0.248,0.961,0.986
2685,3.144,9,8379.122,1386.757,7117.367,60.347,60.347,591.07,288,583.367,1.389,0.998,7.491,1.02,12.492,0.247,0.961,0.987
2694,3.144,9,8379.201,1386.758,7119.938,60.354,60.354,590.265,288,583.219,1.389,0.998,7.484,1.02,12.458,0.247,0.961,0.988
2703,3.144,9,8379.315,1386.758,7122.514,60.362,60.362,589.461,288,583.072,1.388,0.998,7.477,1.02,12.425,0.246,0.961,0.989
2712,3.144,9,8379.406,1386.759,7125.087,60.357,60.357,588.66,288,582.925,1.388,0.998,7.47,1.02,12.391,0.245,0.961,0.99
2721,3.144,9,8379.552,1386.759,7127.666,60.366,60.366,587.86,288,582.778,1.388,0.998,7.462,1.02,12.358,0.245,0.961,0.991
2730,3.144,9,8379.569,1386.76,7130.236,60.36,60.36,587.061,288,582.631,1.388,0.998,7.455,1.02,12.324,0.244,0.961,0.992
2739,3.144,9,8379.724,1386.761,7132.816,60.368,60.368,586.265,288,582.484,1.388,0.998,7.448,1.02,12.291,0.243,0.961,0.993
2748,3.144,9,8379.811,1386.761,7135.393,60.368,60.368,585.469,288,582.337,1.388,0.998,7.441,1.02,12.258,0.243,0.961,0.994
2757,3.144,9,8379.98,1386.761,7137.975,60.362,60.362,584.677,288,582.191,1.388,0.998,7.434,1.02,12.225,0.242,0.961,0.995
2766,3.144,9,8380.032,1386.762,7140.55,60.37,60.37,583.884,288,582.044,1.388,0.998,7.427,1.02,12.191,0.241,0.961,0.996
2775,3.144,9,8380.161,1386.763,7143.132,60.368,60.368,583.094,288,581.898,1.388,0.998,7.42,1.02,12.158,0.241,0.961,0.997
2784,3.144,9,8380.211,1386.764,7145.709,60.368,60.368,582.306,288,581.751,1.387,0.998,7.412,1.02,12.125,0.24,0.961,0.998
2793,3.144,9,8380.328,1386.764,7148.29,60.375,60.375,581.519,288,581.605,1.387,0.998,7.405,1.02,12.092,0.239,0.961,0.999
2802,3.144,9,8380.383,1386.765,7150.868,60.376,60.376,580.733,288,581.459,1.387,0.998,7.398,1.02,12.059,0.239,0.961,1
2811,3.144,9,8377.738,1386.75,7084.268,60.341,60.341,600.399,288,584.926,1.39,0.998,7.58,1.02,12.881,0.255,0.962,0.975
2820,3.144,9,8377.814,1386.75,7086.829,60.337,60.337,599.574,288,584.777,1.39,0.998,7.572,1.02,12.847,0.254,0.962,0.976
2829,3.144,9,8377.95,1386.75,7089.394,60.345,60.345,598.752,288,584.628,1.39,0.998,7.565,1.02,12.813,0.254,0.962,0.977
2838,3.144,9,8378.091,1386.751,7091.962,60.346,60.346,597.93,288,584.48,1.39,0.998,7.557,1.02,12.779,0.253,0.962,0.978
2847,3.144,9,8378.126,1386.752,7094.522,60.342,60.342,597.11,288,584.331,1.39,0.998,7.55,1.02,12.745,0.252,0.962,0.979
2856,3.144,9,8378.264,1386.752,7097.09,60.349,60.349,596.293,288,584.183,1.39,0.998,7.543,1.02,12.711,0.252,0.962,0.98
2865,3.144,9,8378.415,1386.753,7099.659,60.351,60.351,595.477,288,584.035,1.39,0.998,7.535,1.02,12.677,0.251,0.962,0.981
2874,3.144,9,8378.433,1386.754,7102.221,60.341,60.341,594.662,288,583.887,1.389,0.998,7.528,1.02,12.643,0.25,0.962,0.982
2883,3.144,9,8378.558,1386.754,7104.79,60.352,60.352,593.849,288,583.739,1.389,0.998,7.521,1.02,12.609,0.25,0.962,0.983
2892,3.144,9,8378.65,1386.755,7107.358,60.346,60.346,593.038,288,583.591,1.389,0.998,7.513,1.02,12.576,0.249,0.962,0.984
2901,3.144,9,8378.78,1386.755,7109.929,60.348,60.348,592.229,288,583.444,1.389,0.998,7.506,1.02,12.542,0.248,0.962,0.985
2910,3.144,9,8378.847,1386.756,7112.496,60.346,60.346,591.421,288,583.296,1.389,0.998,7.499,1.02,12.508,0.248,0.962,0.986
2919,3.144,9,8379.018,1386.756,7115.071,60.359,60.359,590.615,288,583.149,1.389,0.998,7.492,1.02,12.475,0.247,0.962,0.987
2928,3.144,9,8379.068,1386.757,7117.639,60.359,60.359,589.811,288,583.001,1.389,0.998,7.484,1.02,12.441,0.246,0.962,0.988
2937,3.144,9,8379.184,1386.757,7120.212,60.356,60.356,589.008,288,582.854,1.389,0.998,7.477,1.02,12.408,0.246,0.962,0.989
2946,3.144,9,8379.282,1386.758,7122.785,60.362,60.362,588.207,288,582.707,1.388,0.998,7.47,1.02,12.374,0.245,0.962,0.99
2955,3.144,9,8379.372,1386.759,7125.357,60.363,60.363,587.407,288,582.56,1.388,0.998,7.463,1.02,12.341,0.244,0.962,0.991
2964,3.144,9,8379.46,1386.759,7127.93,60.364,60.364,586.61,288,582.413,1.388,0.998,7.456,1.02,12.308,0.244,0.962,0.992
2973,3.144,9,8379.581,1386.76,7130.506,60.366,60.366,585.814,288,582.266,1.388,0.998,7.448,1.02,12.274,0.243,0.962,0.993
2982,3.144,9,8379.734,1386.76,7133.085,60.368,60.368,585.02,288,582.12,1.388,0.998,7.441,1.02,12.241,0.242,0.962,0.994
2991,3.144,9,8379.862,1386.761,7135.663,60.369,60.369,584.227,288,581.974,1.388,0.998,7.434,1.02,12.208,0.242,0.962,0.995
3000,3.144,9,8379.895,1386.762,7138.235,60.363,60.363,583.435,288,581.827,1.388,0.998,7.427,1.02,12.175,0.241,0.962,0.996
3009,3.144,9,8380.058,1386.762,7140.816,60.369,60.369,582.646,288,581.681,1.388,0.998,7.42,1.02,12.141,0.24,0.962,0.997
3018,3.144,9,8380.131,1386.763,7143.393,60.372,60.372,581.858,288,581.535,1.388,0.998,7.413,1.02,12.108,0.24,0.962,0.998
3027,3.144,9,8380.207,1386.763,7145.97,60.367,60.367,581.072,288,581.388,1.387,0.998,7.406,1.02,12.075,0.239,0.962,0.999
3036,3.144,9,8380.369,1386.764,7148.553,60.375,60.375,580.288,288,581.243,1.387,0.998,7.399,1.02,12.042,0.238,0.962,1
3045,3.144,9,8377.592,1386.749,7081.998,60.334,60.334,599.937,288,584.706,1.39,0.998,7.58,1.02,12.864,0.255,0.963,0.975
3054,3.144,9,8377.727,1386.749,7084.561,60.341,60.341,599.113,288,584.558,1.39,0.998,7.573,1.02,12.83,0.254,0.963,0.976
3063,3.144,9,8377.813,1386.75,7087.121,60.341,60.341,598.291,288,584.409,1.39,0.998,7.565,1.02,12.796,0.253,0.963,0.977
3072,3.144,9,8377.893,1386.751,7089.682,60.338,60.338,597.47,288,584.261,1.39,0.998,7.558,1.02,12.762,0.253,0.963,0.978
3081,3.144,9,8378.036,1386.751,7092.248,60.334,60.334,596.651,288,584.112,1.39,0.998,7.55,1.02,12.728,0.252,0.963,0.979
3090,3.144,9,8378.128,1386.752,7094.81,60.347,60.347,595.834,288,583.964,1.39,0.998,7.543,1.02,12.694,0.251,0.963,0.98
3099,3.144,9,8378.222,1386.752,7097.374,60.341,60.341,595.018,288,583.816,1.39,0.998,7.536,1.02,12.66,0.251,0.963,0.981
3108,3.144,9,8378.352,1386.753,7099.941,60.349,60.349,594.205,288,583.668,1.389,0.998,7.528,1.02,12.626,0.25,0.963,0.982
3117,3.144,9,8378.38,1386.754,7102.502,60.347,60.347,593.392,288,583.52,1.389,0.998,7.521,1.02,12.593,0.249,0.963,0.983
3126,3.144,9,8378.57,1386.754,7105.074,60.346,60.346,592.582,288,583.373,1.389,0.998,7.514,1.02,12.559,0.249,0.963,0.984
3135,3.144,9,8378.61,1386.754,7107.637,60.348,60.348,591.773,288,583.225,1.389,0.998,7.507,1.02,12.525,0.248,0.963,0.985
3144,3.144,9,8378.707,1386.755,7110.204,60.349,60.349,590.966,288,583.078,1.389,0.998,7.499,1.02,12.492,0.247,0.963,0.986
3153,3.144,9,8378.874,1386.756,7112.777,60.35,60.35,590.161,288,582.931,1.389,0.998,7.492,1.02,12.458,0.247,0.963,0.987
3162,3.144,9,8378.946,1386.756,7115.345,60.352,60.352,589.357,288,582.784,1.389,0.998,7.485,1.02,12.424,0.246,0.963,0.988
3171,3.144,9,8379.011,1386.757,7117.912,60.352,60.352,588.555,288,582.636,1.389,0.998,7.478,1.02,12.391,0.245,0.963,0.989
3180,3.144,9,8379.145,1386.758,7120.485,60.347,60.347,587.755,288,582.49,1.389,0.998,7.47,1.02,12.357,0.245,0.963,0.99
3189,3.144,9,8379.306,1386.758,7123.06,60.362,60.362,586.957,288,582.343,1.388,0.998,7.463,1.02,12.324,0.244,0.963,0.991
3198,3.144,9,8379.339,1386.759,7125.627,60.36,60.36,586.159,288,582.196,1.388,0.998,7.456,1.02,12.291,0.243,0.963,0.992
3207,3.144,9,8379.492,1386.759,7128.204,60.358,60.358,585.364,288,582.049,1.388,0.998,7.449,1.02,12.257,0.243,0.963,0.993
3216,3.144,9,8379.563,1386.76,7130.775,60.364,60.364,584.57,288,581.903,1.388,0.998,7.442,1.02,12.224,0.242,0.963,0.994
3225,3.144,9,8379.625,1386.76,7133.346,60.354,60.354,583.778,288,581.756,1.388,0.998,7.435,1.02,12.191,0.241,0.963,0.995
3234,3.144,9,8379.833,1386.761,7135.928,60.365,60.365,582.988,288,581.61,1.388,0.998,7.428,1.02,12.158,0.241,0.963,0.996
3243,3.144,9,8379.87,1386.762,7138.499,60.357,60.357,582.199,288,581.464,1.388,0.998,7.42,1.02,12.125,0.24,0.963,0.997
3252,3.144,9,8380.023,1386.762,7141.078,60.364,60.364,581.412,288,581.318,1.388,0.998,7.413,1.02,12.092,0.239,0.963,0.998
3261,3.144,9,8380.092,1386.763,7143.653,60.372,60.372,580.626,288,581.172,1.388,0.998,7.406,1.02,12.059,0.239,0.963,0.999
3270,3.144,9,8380.18,1386.763,7146.23,60.367,60.367,579.842,288,581.026,1.387,0.998,7.399,1.02,12.026,0.238,0.963,1
