Index,Lever position (lp)_12,Ship speed (v) [knots]_12,Gas Turbine (GT) shaft torque (GTT) [kN m]_12,GT rate of revolutions (GTn) [rpm]_12,Gas Generator rate of revolutions (GGn) [rpm]_12,Starboard Propeller Torque (Ts) [kN]_12,Port Propeller Torque (Tp) [kN]_12,Hight Pressure (HP) Turbine exit temperature (T48) [C]_12,GT Compressor inlet air temperature (T1) [C]_12,GT Compressor outlet air temperature (T2) [C]_12,HP Turbine exit pressure (P48) [bar]_12,GT Compressor inlet air pressure (P1) [bar]_12,GT Compressor outlet air pressure (P2) [bar]_12,GT exhaust gas pressure (Pexh) [bar]_12,Turbine Injecton Control (TIC) [%]_12,Fuel flow (mf) [kg/s]_12,GT Compressor decay state coefficient_12,GT Turbine decay state coefficient_12
1624,4.161,12,14725.47,1547.477,7827.153,113.791,113.791,637.608,288,608.668,1.654,0.998,8.798,1.022,16.987,0.336,0.956,0.999
1633,4.161,12,14725.54,1547.477,7829.192,113.812,113.812,636.759,288,608.511,1.654,0.998,8.789,1.022,16.946,0.335,0.956,1
1642,4.161,12,14723.353,1547.461,7776.418,113.782,113.782,658.164,288,612.292,1.659,0.998,9.014,1.022,17.979,0.356,0.957,0.975
1651,4.161,12,14723.315,1547.462,7778.404,113.771,113.771,657.263,288,612.128,1.659,0.998,9.005,1.022,17.936,0.355,0.957,0.976
1660,4.161,12,14723.4,1547.462,7780.401,113.789,113.789,656.364,288,611.965,1.659,0.998,8.996,1.022,17.893,0.354,0.957,0.977
1669,4.161,12,14723.507,1547.463,7782.402,113.791,113.791,655.468,288,611.802,1.658,0.998,8.986,1.022,17.85,0.353,0.957,0.978
1678,4.161,12,14723.657,1547.463,7784.409,113.789,113.789,654.574,288,611.639,1.658,0.998,8.977,1.022,17.807,0.353,0.957,0.979
1687,4.161,12,14723.598,1547.464,7786.4,113.771,113.771,653.682,288,611.477,1.658,0.998,8.968,1.022,17.765,0.352,0.957,0.98
1696,4.161,12,14723.791,1547.465,7788.414,113.768,113.768,652.793,288,611.315,1.658,0.998,8.959,1.022,17.722,0.351,0.957,0.981
1705,4.161,12,14723.953,1547.465,7790.427,113.795,113.795,651.906,288,611.153,1.658,0.998,8.95,1.022,17.68,0.35,0.957,0.982
1714,4.161,12,14723.979,1547.466,7792.43,113.773,113.773,651.02,288,610.992,1.657,0.998,8.941,1.022,17.637,0.349,0.957,0.983
1723,4.161,12,14724,1547.467,7794.435,113.776,113.776,650.136,288,610.83,1.657,0.998,8.932,1.022,17.595,0.348,0.957,0.984
1732,4.161,12,14724.12,1547.467,7796.45,113.792,113.792,649.256,288,610.669,1.657,0.998,8.923,1.022,17.552,0.347,0.957,0.985
1741,4.161,12,14724.211,1547.468,7798.465,113.795,113.795,648.377,288,610.509,1.657,0.998,8.914,1.022,17.51,0.347,0.957,0.986
1750,4.161,12,14724.276,1547.469,7800.478,113.797,113.797,647.5,288,610.348,1.656,0.998,8.905,1.022,17.468,0.346,0.957,0.987
1759,4.161,12,14724.332,1547.469,7802.493,113.799,113.799,646.626,288,610.188,1.656,0.998,8.896,1.022,17.426,0.345,0.957,0.988
1768,4.161,12,14724.443,1547.47,7804.514,113.791,113.791,645.754,288,610.029,1.656,0.998,8.887,1.022,17.384,0.344,0.957,0.989
1777,4.161,12,14724.5,1547.47,7806.533,113.802,113.802,644.884,288,609.869,1.656,0.998,8.878,1.022,17.342,0.343,0.957,0.99
1786,4.161,12,14724.558,1547.471,7808.553,113.804,113.804,644.015,288,609.71,1.656,0.998,8.869,1.022,17.3,0.342,0.957,0.991
1795,4.161,12,14724.635,1547.472,7810.577,113.795,113.795,643.15,288,609.551,1.655,0.998,8.86,1.022,17.259,0.342,0.957,0.992
1804,4.161,12,14724.808,1547.472,7812.61,113.802,113.802,642.287,288,609.393,1.655,0.998,8.852,1.022,17.217,0.341,0.957,0.993
1813,4.161,12,14724.815,1547.473,7814.631,113.799,113.799,641.424,288,609.234,1.655,0.998,8.843,1.022,17.175,0.34,0.957,0.994
1822,4.161,12,14724.898,1547.474,7816.66,113.808,113.808,640.565,288,609.076,1.655,0.998,8.834,1.022,17.134,0.339,0.957,0.995
1831,4.161,12,14725.009,1547.474,7818.693,113.809,113.809,639.708,288,608.918,1.655,0.998,8.825,1.022,17.092,0.338,0.957,0.996
1840,4.161,12,14725.2,1547.475,7820.735,113.805,113.805,638.853,288,608.761,1.654,0.998,8.816,1.022,17.051,0.338,0.957,0.997
1849,4.161,12,14725.206,1547.475,7822.762,113.812,113.812,638,288,608.604,1.654,0.998,8.808,1.022,17.01,0.337,0.957,0.998
1858,4.161,12,14725.201,1547.476,7824.791,113.806,113.806,637.148,288,608.447,1.654,0.998,8.799,1.022,16.969,0.336,0.957,0.999
1867,4.161,12,14725.367,1547.477,7826.835,113.808,113.808,636.3,288,608.291,1.654,0.998,8.79,1.023,16.928,0.335,0.957,1
1876,4.161,12,14723.185,1547.46,7774.118,113.769,113.769,657.695,288,612.071,1.659,0.998,9.015,1.022,17.96,0.356,0.958,0.975
1885,4.161,12,14723.174,1547.461,7776.104,113.777,113.777,656.794,288,611.907,1.659,0.998,9.006,1.022,17.917,0.355,0.958,0.976
1894,4.161,12,14723.286,1547.462,7778.102,113.787,113.787,655.896,288,611.744,1.659,0.998,8.997,1.022,17.874,0.354,0.958,0.977
1903,4.161,12,14723.278,1547.462,7780.091,113.789,113.789,655,288,611.581,1.659,0.998,8.987,1.022,17.832,0.353,0.958,0.978
1912,4.161,12,14723.47,1547.463,7782.099,113.785,113.785,654.107,288,611.418,1.658,0.998,8.978,1.022,17.789,0.352,0.958,0.979
1921,4.161,12,14723.508,1547.463,7784.096,113.774,113.774,653.215,288,611.256,1.658,0.998,8.969,1.022,17.746,0.351,0.958,0.98
1930,4.161,12,14723.635,1547.464,7786.102,113.775,113.775,652.326,288,611.094,1.658,0.998,8.96,1.022,17.704,0.35,0.958,0.981
1939,4.161,12,14723.679,1547.465,7788.104,113.784,113.784,651.439,288,610.932,1.658,0.998,8.951,1.022,17.661,0.35,0.958,0.982
1948,4.161,12,14723.73,1547.466,7790.107,113.772,113.772,650.554,288,610.77,1.657,0.998,8.942,1.022,17.619,0.349,0.958,0.983
1957,4.161,12,14723.85,1547.466,7792.118,113.792,113.792,649.671,288,610.609,1.657,0.998,8.933,1.022,17.576,0.348,0.958,0.984
1966,4.161,12,14723.861,1547.467,7794.122,113.78,113.78,648.79,288,610.448,1.657,0.998,8.924,1.022,17.534,0.347,0.958,0.985
1975,4.161,12,14723.938,1547.467,7796.133,113.793,113.793,647.912,288,610.287,1.657,0.998,8.915,1.022,17.492,0.346,0.958,0.986
1984,4.161,12,14724.099,1547.468,7798.153,113.795,113.795,647.036,288,610.127,1.657,0.998,8.906,1.022,17.45,0.345,0.958,0.987
1993,4.161,12,14724.277,1547.468,7800.176,113.773,113.773,646.163,288,609.968,1.656,0.998,8.897,1.022,17.408,0.345,0.958,0.988
2002,4.161,12,14724.321,1547.469,7802.189,113.774,113.774,645.291,288,609.808,1.656,0.998,8.888,1.022,17.366,0.344,0.958,0.989
2011,4.161,12,14724.374,1547.47,7804.205,113.799,113.799,644.421,288,609.648,1.656,0.998,8.879,1.022,17.324,0.343,0.958,0.99
2020,4.161,12,14724.469,1547.47,7806.226,113.792,113.792,643.554,288,609.489,1.656,0.998,8.87,1.022,17.282,0.342,0.958,0.991
2029,4.161,12,14724.521,1547.471,7808.246,113.793,113.793,642.688,288,609.33,1.656,0.998,8.861,1.022,17.24,0.341,0.958,0.992
2038,4.161,12,14724.621,1547.472,7810.271,113.789,113.789,641.825,288,609.172,1.655,0.998,8.853,1.022,17.198,0.34,0.958,0.993
2047,4.161,12,14724.62,1547.472,7812.29,113.78,113.78,640.963,288,609.013,1.655,0.998,8.844,1.022,17.157,0.34,0.958,0.994
2056,4.161,12,14724.769,1547.473,7814.322,113.79,113.79,640.105,288,608.856,1.655,0.998,8.835,1.022,17.115,0.339,0.958,0.995
2065,4.161,12,14724.864,1547.474,7816.352,113.796,113.796,639.248,288,608.698,1.655,0.998,8.826,1.022,17.074,0.338,0.958,0.996
2074,4.161,12,14724.925,1547.474,7818.381,113.798,113.798,638.393,288,608.541,1.655,0.998,8.817,1.022,17.033,0.337,0.958,0.997
2083,4.161,12,14725.037,1547.475,7820.415,113.805,113.805,637.541,288,608.384,1.654,0.998,8.809,1.022,16.991,0.336,0.958,0.998
2092,4.161,12,14725.048,1547.476,7822.442,113.799,113.799,636.69,288,608.227,1.654,0.998,8.8,1.022,16.95,0.336,0.958,0.999
2101,4.161,12,14725.167,1547.476,7824.481,113.806,113.806,635.841,288,608.07,1.654,0.998,8.791,1.023,16.909,0.335,0.958,1
2110,4.161,12,14722.903,1547.46,7771.814,113.785,113.785,657.225,288,611.849,1.659,0.998,9.016,1.022,17.942,0.355,0.959,0.975
2119,4.161,12,14723.085,1547.46,7773.813,113.77,113.77,656.326,288,611.686,1.659,0.998,9.007,1.022,17.899,0.354,0.959,0.976
2128,4.161,12,14723.052,1547.461,7775.797,113.781,113.781,655.428,288,611.523,1.659,0.998,8.998,1.022,17.856,0.353,0.959,0.977
2137,4.161,12,14723.151,1547.462,7777.793,113.786,113.786,654.532,288,611.36,1.659,0.998,8.988,1.022,17.813,0.353,0.959,0.978
2146,4.161,12,14723.309,1547.462,7779.796,113.787,113.787,653.64,288,611.197,1.659,0.998,8.979,1.022,17.77,0.352,0.959,0.979
2155,4.161,12,14723.347,1547.463,7781.791,113.769,113.769,652.748,288,611.035,1.658,0.998,8.97,1.022,17.728,0.351,0.959,0.98
2164,4.161,12,14723.395,1547.464,7783.789,113.77,113.77,651.859,288,610.873,1.658,0.998,8.961,1.022,17.685,0.35,0.959,0.981
2173,4.161,12,14723.531,1547.464,7785.795,113.791,113.791,650.973,288,610.711,1.658,0.998,8.952,1.022,17.643,0.349,0.959,0.982
2182,4.161,12,14723.563,1547.465,7787.795,113.788,113.788,650.089,288,610.549,1.658,0.998,8.943,1.022,17.6,0.348,0.959,0.983
2191,4.161,12,14723.705,1547.465,7789.806,113.782,113.782,649.207,288,610.388,1.657,0.998,8.934,1.022,17.558,0.348,0.959,0.984
2200,4.161,12,14723.74,1547.466,7791.81,113.794,113.794,648.326,288,610.228,1.657,0.998,8.925,1.022,17.516,0.347,0.959,0.985
2209,4.161,12,14723.834,1547.467,7793.82,113.788,113.788,647.449,288,610.067,1.657,0.998,8.916,1.022,17.473,0.346,0.959,0.986
2218,4.161,12,14723.969,1547.467,7795.836,113.794,113.794,646.573,288,609.907,1.657,0.998,8.907,1.022,17.431,0.345,0.959,0.987
2227,4.161,12,14724.066,1547.468,7797.85,113.794,113.794,645.7,288,609.747,1.657,0.998,8.898,1.022,17.389,0.344,0.959,0.988
2236,4.161,12,14724.119,1547.468,7799.862,113.797,113.797,644.828,288,609.587,1.656,0.998,8.889,1.022,17.347,0.343,0.959,0.989
2245,4.161,12,14724.147,1547.469,7801.874,113.775,113.775,643.959,288,609.428,1.656,0.998,8.88,1.022,17.305,0.343,0.959,0.99
2254,4.161,12,14724.27,1547.47,7803.895,113.795,113.795,643.092,288,609.269,1.656,0.998,8.871,1.022,17.263,0.342,0.959,0.991
2263,4.161,12,14724.344,1547.471,7805.915,113.789,113.789,642.227,288,609.11,1.656,0.998,8.862,1.022,17.222,0.341,0.959,0.992
2272,4.161,12,14724.477,1547.471,7807.94,113.788,113.788,641.365,288,608.952,1.656,0.998,8.853,1.022,17.18,0.34,0.959,0.993
2281,4.161,12,14724.512,1547.472,7809.96,113.79,113.79,640.504,288,608.793,1.655,0.998,8.845,1.022,17.138,0.339,0.959,0.994
2290,4.161,12,14724.586,1547.472,7811.984,113.803,113.803,639.645,288,608.635,1.655,0.998,8.836,1.022,17.097,0.338,0.959,0.995
2299,4.161,12,14724.699,1547.473,7814.013,113.807,113.807,638.789,288,608.478,1.655,0.998,8.827,1.022,17.056,0.338,0.959,0.996
2308,4.161,12,14724.806,1547.474,7816.043,113.806,113.806,637.935,288,608.32,1.655,0.998,8.818,1.022,17.014,0.337,0.959,0.997
2317,4.161,12,14724.848,1547.474,7818.07,113.801,113.801,637.082,288,608.163,1.655,0.998,8.809,1.022,16.973,0.336,0.959,0.998
2326,4.161,12,14724.981,1547.475,7820.106,113.805,113.805,636.232,288,608.007,1.654,0.998,8.801,1.023,16.932,0.335,0.959,0.999
2335,4.161,12,14725.067,1547.476,7822.14,113.798,113.798,635.384,288,607.85,1.654,0.998,8.792,1.023,16.891,0.334,0.959,1
2344,4.161,12,14722.801,1547.459,7769.528,113.78,113.78,656.758,288,611.629,1.66,0.998,9.017,1.022,17.923,0.355,0.96,0.975
2353,4.161,12,14722.883,1547.46,7771.517,113.769,113.769,655.858,288,611.465,1.659,0.998,9.008,1.022,17.88,0.354,0.96,0.976
2362,4.161,12,14723,1547.46,7773.511,113.777,113.777,654.961,288,611.302,1.659,0.998,8.998,1.022,17.838,0.353,0.96,0.977
2371,4.161,12,14722.961,1547.461,7775.494,113.783,113.783,654.066,288,611.139,1.659,0.998,8.989,1.022,17.795,0.352,0.96,0.978
2380,4.161,12,14723.207,1547.462,7777.502,113.776,113.776,653.174,288,610.977,1.659,0.998,8.98,1.022,17.752,0.351,0.96,0.979
2389,4.161,12,14723.134,1547.462,7779.486,113.784,113.784,652.282,288,610.814,1.659,0.998,8.971,1.022,17.709,0.351,0.96,0.98
2398,4.161,12,14723.343,1547.463,7781.495,113.781,113.781,651.395,288,610.652,1.658,0.998,8.962,1.022,17.667,0.35,0.96,0.981
2407,4.161,12,14723.442,1547.463,7783.496,113.79,113.79,650.509,288,610.491,1.658,0.998,8.953,1.022,17.624,0.349,0.96,0.982
2416,4.161,12,14723.428,1547.464,7785.49,113.79,113.79,649.624,288,610.329,1.658,0.998,8.944,1.022,17.582,0.348,0.96,0.983
2425,4.161,12,14723.346,1547.465,7787.481,113.778,113.778,648.742,288,610.168,1.658,0.998,8.935,1.022,17.539,0.347,0.96,0.984
2434,4.161,12,14723.577,1547.466,7789.498,113.777,113.777,647.863,288,610.007,1.657,0.998,8.926,1.022,17.497,0.346,0.96,0.985
2443,4.161,12,14723.702,1547.466,7791.509,113.79,113.79,646.986,288,609.847,1.657,0.998,8.917,1.022,17.455,0.346,0.96,0.986
2452,4.161,12,14723.669,1547.467,7793.509,113.793,113.793,646.11,288,609.686,1.657,0.998,8.908,1.022,17.413,0.345,0.96,0.987
2461,4.161,12,14723.825,1547.468,7795.526,113.795,113.795,645.237,288,609.527,1.657,0.998,8.899,1.022,17.371,0.344,0.96,0.988
2470,4.161,12,14723.958,1547.468,7797.543,113.788,113.788,644.367,288,609.367,1.657,0.998,8.89,1.022,17.329,0.343,0.96,0.989
2479,4.161,12,14723.932,1547.469,7799.548,113.797,113.797,643.497,288,609.207,1.656,0.998,8.881,1.022,17.287,0.342,0.96,0.99
2488,4.161,12,14724.051,1547.47,7801.568,113.792,113.792,642.631,288,609.049,1.656,0.998,8.872,1.022,17.245,0.341,0.96,0.991
2497,4.161,12,14724.192,1547.47,7803.59,113.776,113.776,641.767,288,608.89,1.656,0.998,8.863,1.022,17.203,0.341,0.96,0.992
2506,4.161,12,14724.299,1547.471,7805.612,113.796,113.796,640.905,288,608.732,1.656,0.998,8.854,1.022,17.162,0.34,0.96,0.993
2515,4.161,12,14724.39,1547.471,7807.634,113.797,113.797,640.045,288,608.573,1.656,0.998,8.846,1.022,17.12,0.339,0.96,0.994
2524,4.161,12,14724.388,1547.472,7809.649,113.802,113.802,639.186,288,608.415,1.655,0.998,8.837,1.022,17.079,0.338,0.96,0.995
2533,4.161,12,14724.519,1547.472,7811.678,113.798,113.798,638.33,288,608.258,1.655,0.998,8.828,1.022,17.037,0.337,0.96,0.996
2542,4.161,12,14724.602,1547.473,7813.704,113.793,113.793,637.476,288,608.101,1.655,0.998,8.819,1.022,16.996,0.336,0.96,0.997
2551,4.161,12,14724.142,1547.475,7815.688,113.794,113.794,636.621,288,607.942,1.655,0.998,8.81,1.023,16.954,0.336,0.96,0.998
2560,4.161,12,14724.801,1547.474,7817.765,113.803,113.803,635.775,288,607.787,1.655,0.998,8.802,1.023,16.913,0.335,0.96,0.999
2569,4.161,12,14724.868,1547.475,7819.794,113.807,113.807,634.927,288,607.63,1.654,0.998,8.793,1.023,16.872,0.334,0.96,1
2578,4.161,12,14722.535,1547.459,7767.234,113.776,113.776,656.29,288,611.408,1.66,0.998,9.018,1.022,17.905,0.354,0.961,0.975
2587,4.161,12,14722.723,1547.459,7769.23,113.779,113.779,655.392,288,611.245,1.66,0.998,9.009,1.022,17.862,0.354,0.961,0.976
2596,4.161,12,14722.74,1547.46,7771.213,113.782,113.782,654.494,288,611.082,1.659,0.998,8.999,1.022,17.819,0.353,0.961,0.977
2605,4.161,12,14722.827,1547.461,7773.204,113.783,113.783,653.6,288,610.919,1.659,0.998,8.99,1.022,17.776,0.352,0.961,0.978
2614,4.161,12,14722.905,1547.461,7775.196,113.773,113.773,652.708,288,610.756,1.659,0.998,8.981,1.022,17.733,0.351,0.961,0.979
2623,4.161,12,14723.013,1547.462,7777.193,113.787,113.787,651.818,288,610.594,1.659,0.998,8.972,1.022,17.691,0.35,0.961,0.98
2632,4.161,12,14723.072,1547.462,7779.187,113.787,113.787,650.93,288,610.432,1.659,0.998,8.963,1.022,17.648,0.349,0.961,0.981
2641,4.161,12,14723.204,1547.463,7781.19,113.783,113.783,650.044,288,610.271,1.658,0.998,8.954,1.022,17.606,0.349,0.961,0.982
2650,4.161,12,14723.284,1547.464,7783.189,113.786,113.786,649.161,288,610.109,1.658,0.998,8.945,1.022,17.563,0.348,0.961,0.983
2659,4.161,12,14723.301,1547.464,7785.186,113.789,113.789,648.279,288,609.948,1.658,0.998,8.936,1.022,17.521,0.347,0.961,0.984
2668,4.161,12,14723.389,1547.465,7787.19,113.789,113.789,647.4,288,609.787,1.658,0.998,8.927,1.022,17.479,0.346,0.961,0.985
2677,4.161,12,14723.493,1547.465,7789.196,113.793,113.793,646.523,288,609.627,1.657,0.998,8.918,1.022,17.437,0.345,0.961,0.986
2686,4.161,12,14723.504,1547.466,7791.198,113.778,113.778,645.648,288,609.466,1.657,0.998,8.909,1.022,17.394,0.344,0.961,0.987
2695,4.161,12,14723.635,1547.467,7793.211,113.789,113.789,644.776,288,609.307,1.657,0.998,8.9,1.022,17.352,0.344,0.961,0.988
2704,4.161,12,14723.696,1547.468,7795.22,113.79,113.79,643.905,288,609.147,1.657,0.998,8.891,1.022,17.31,0.343,0.961,0.989
2713,4.161,12,14723.828,1547.468,7797.236,113.771,113.771,643.037,288,608.988,1.657,0.998,8.882,1.022,17.268,0.342,0.961,0.99
2722,4.161,12,14723.909,1547.469,7799.25,113.794,113.794,642.171,288,608.829,1.656,0.998,8.873,1.022,17.227,0.341,0.961,0.991
2731,4.161,12,14723.985,1547.469,7801.265,113.798,113.798,641.307,288,608.67,1.656,0.998,8.864,1.022,17.185,0.34,0.961,0.992
2740,4.161,12,14724.099,1547.47,7803.285,113.799,113.799,640.445,288,608.512,1.656,0.998,8.855,1.022,17.143,0.339,0.961,0.993
2749,4.161,12,14724.224,1547.471,7805.308,113.796,113.796,639.586,288,608.354,1.656,0.998,8.847,1.022,17.102,0.339,0.961,0.994
2758,4.161,12,14724.277,1547.471,7807.326,113.796,113.796,638.728,288,608.196,1.656,0.998,8.838,1.022,17.06,0.338,0.961,0.995
2767,4.161,12,14724.438,1547.472,7809.356,113.789,113.789,637.873,288,608.039,1.655,0.998,8.829,1.022,17.019,0.337,0.961,0.996
2776,4.161,12,14724.347,1547.473,7811.365,113.8,113.8,637.018,288,607.881,1.655,0.998,8.82,1.023,16.977,0.336,0.961,0.997
2785,4.161,12,14724.489,1547.473,7813.396,113.803,113.803,636.167,288,607.724,1.655,0.998,8.811,1.023,16.936,0.335,0.961,0.998
2794,4.161,12,14724.559,1547.474,7815.423,113.802,113.802,635.318,288,607.567,1.655,0.998,8.803,1.023,16.895,0.334,0.961,0.999
2803,4.161,12,14724.684,1547.474,7817.455,113.783,113.783,634.471,288,607.411,1.655,0.998,8.794,1.023,16.854,0.334,0.961,1
2812,4.161,12,14722.385,1547.458,7764.953,113.763,113.763,655.823,288,611.188,1.66,0.998,9.019,1.022,17.887,0.354,0.962,0.975
2821,4.161,12,14722.563,1547.459,7766.946,113.779,113.779,654.926,288,611.025,1.66,0.998,9.01,1.022,17.844,0.353,0.962,0.976
2830,4.161,12,14722.579,1547.459,7768.927,113.781,113.781,654.029,288,610.862,1.66,0.998,9,1.022,17.801,0.352,0.962,0.977
2839,4.161,12,14722.659,1547.46,7770.916,113.774,113.774,653.135,288,610.699,1.659,0.998,8.991,1.022,17.758,0.352,0.962,0.978
2848,4.161,12,14722.819,1547.46,7772.913,113.785,113.785,652.243,288,610.537,1.659,0.998,8.982,1.022,17.715,0.351,0.962,0.979
2857,4.161,12,14722.832,1547.461,7774.899,113.78,113.78,651.353,288,610.374,1.659,0.998,8.973,1.022,17.672,0.35,0.962,0.98
2866,4.161,12,14722.852,1547.462,7776.888,113.777,113.777,650.466,288,610.212,1.659,0.998,8.964,1.022,17.63,0.349,0.962,0.981
2875,4.161,12,14722.862,1547.463,7778.879,113.784,113.784,649.58,288,610.05,1.659,0.998,8.955,1.022,17.587,0.348,0.962,0.982
2884,4.161,12,14723.011,1547.463,7780.882,113.786,113.786,648.697,288,609.889,1.658,0.998,8.946,1.022,17.545,0.347,0.962,0.983
2893,4.161,12,14723.205,1547.464,7782.891,113.776,113.776,647.817,288,609.728,1.658,0.998,8.937,1.022,17.503,0.346,0.962,0.984
2902,4.161,12,14723.232,1547.464,7784.888,113.79,113.79,646.938,288,609.568,1.658,0.998,8.928,1.022,17.46,0.346,0.962,0.985
2911,4.161,12,14723.33,1547.465,7786.892,113.783,113.783,646.062,288,609.407,1.658,0.998,8.919,1.022,17.418,0.345,0.962,0.986
2920,4.161,12,14723.392,1547.466,7788.896,113.79,113.79,645.187,288,609.247,1.657,0.998,8.91,1.022,17.376,0.344,0.962,0.987
2929,4.161,12,14723.428,1547.467,7790.899,113.778,113.778,644.315,288,609.087,1.657,0.998,8.901,1.022,17.334,0.343,0.962,0.988
2938,4.161,12,14723.541,1547.467,7792.91,113.791,113.791,643.445,288,608.928,1.657,0.998,8.892,1.022,17.292,0.342,0.962,0.989
2947,4.161,12,14723.708,1547.468,7794.927,113.785,113.785,642.578,288,608.769,1.657,0.998,8.883,1.022,17.25,0.341,0.962,0.99
2956,4.161,12,14723.72,1547.468,7796.933,113.79,113.79,641.712,288,608.609,1.657,0.998,8.874,1.022,17.208,0.341,0.962,0.991
2965,4.161,12,14723.837,1547.469,7798.95,113.797,113.797,640.848,288,608.451,1.656,0.998,8.865,1.022,17.167,0.34,0.962,0.992
2974,4.161,12,14723.893,1547.47,7800.963,113.792,113.792,639.987,288,608.292,1.656,0.998,8.856,1.022,17.125,0.339,0.962,0.993
2983,4.161,12,14724.029,1547.47,7802.984,113.775,113.775,639.128,288,608.134,1.656,0.998,8.847,1.022,17.083,0.338,0.962,0.994
2992,4.161,12,14724.063,1547.471,7804.999,113.8,113.8,638.27,288,607.976,1.656,0.998,8.839,1.022,17.042,0.337,0.962,0.995
3001,4.161,12,14724.168,1547.471,7807.021,113.801,113.801,637.415,288,607.819,1.656,0.998,8.83,1.023,17,0.337,0.962,0.996
3010,4.161,12,14724.246,1547.472,7809.043,113.802,113.802,636.562,288,607.662,1.655,0.998,8.821,1.023,16.959,0.336,0.962,0.997
3019,4.161,12,14724.415,1547.472,7811.074,113.797,113.797,635.712,288,607.505,1.655,0.998,8.812,1.023,16.918,0.335,0.962,0.998
3028,4.161,12,14724.468,1547.473,7813.097,113.799,113.799,634.863,288,607.348,1.655,0.998,8.804,1.023,16.877,0.334,0.962,0.999
3037,4.161,12,14724.585,1547.474,7815.127,113.78,113.78,634.016,288,607.192,1.655,0.998,8.795,1.023,16.836,0.333,0.962,1
3046,4.161,12,14722.231,1547.458,7762.677,113.775,113.775,655.358,288,610.968,1.66,0.998,9.02,1.022,17.868,0.354,0.963,0.975
3055,4.161,12,14722.335,1547.458,7764.661,113.764,113.764,654.46,288,610.805,1.66,0.998,9.01,1.022,17.825,0.353,0.963,0.976
3064,4.161,12,14722.376,1547.459,7766.642,113.78,113.78,653.564,288,610.642,1.66,0.998,9.001,1.022,17.782,0.352,0.963,0.977
3073,4.161,12,14722.495,1547.459,7768.632,113.775,113.775,652.67,288,610.479,1.66,0.998,8.992,1.022,17.74,0.351,0.963,0.978
3082,4.161,12,14722.537,1547.46,7770.617,113.769,113.769,651.779,288,610.317,1.659,0.998,8.983,1.022,17.697,0.35,0.963,0.979
3091,4.161,12,14722.66,1547.461,7772.611,113.782,113.782,650.89,288,610.155,1.659,0.998,8.974,1.022,17.654,0.349,0.963,0.98
3100,4.161,12,14722.793,1547.461,7774.607,113.781,113.781,650.003,288,609.993,1.659,0.998,8.965,1.022,17.612,0.349,0.963,0.981
3109,4.161,12,14722.806,1547.462,7776.596,113.774,113.774,649.118,288,609.831,1.659,0.998,8.956,1.022,17.569,0.348,0.963,0.982
3118,4.161,12,14722.891,1547.462,7778.591,113.785,113.785,648.236,288,609.67,1.659,0.998,8.947,1.022,17.527,0.347,0.963,0.983
3127,4.161,12,14723.029,1547.463,7780.594,113.787,113.787,647.356,288,609.509,1.658,0.998,8.938,1.022,17.484,0.346,0.963,0.984
3136,4.161,12,14723.021,1547.464,7782.586,113.772,113.772,646.477,288,609.348,1.658,0.998,8.929,1.022,17.442,0.345,0.963,0.985
3145,4.161,12,14723.224,1547.464,7784.597,113.79,113.79,645.602,288,609.188,1.658,0.998,8.92,1.022,17.4,0.344,0.963,0.986
3154,4.161,12,14723.209,1547.465,7786.592,113.789,113.789,644.727,288,609.028,1.658,0.998,8.911,1.022,17.358,0.344,0.963,0.987
3163,4.161,12,14723.367,1547.466,7788.603,113.775,113.775,643.856,288,608.868,1.657,0.998,8.902,1.022,17.316,0.343,0.963,0.988
3172,4.161,12,14723.464,1547.466,7790.61,113.792,113.792,642.986,288,608.709,1.657,0.998,8.893,1.022,17.274,0.342,0.963,0.989
3181,4.161,12,14723.563,1547.467,7792.62,113.788,113.788,642.119,288,608.549,1.657,0.998,8.884,1.022,17.232,0.341,0.963,0.99
3190,4.161,12,14723.612,1547.467,7794.627,113.783,113.783,641.254,288,608.39,1.657,0.998,8.875,1.022,17.19,0.34,0.963,0.991
3199,4.161,12,14723.629,1547.468,7796.633,113.78,113.78,640.39,288,608.232,1.657,0.998,8.866,1.022,17.148,0.339,0.963,0.992
3208,4.161,12,14723.847,1547.469,7798.658,113.786,113.786,639.53,288,608.074,1.656,0.998,8.857,1.022,17.107,0.339,0.963,0.993
3217,4.161,12,14723.818,1547.47,7800.664,113.793,113.793,638.67,288,607.915,1.656,0.998,8.848,1.022,17.065,0.338,0.963,0.994
3226,4.161,12,14723.893,1547.47,7802.68,113.796,113.796,637.814,288,607.758,1.656,0.998,8.84,1.023,17.023,0.337,0.963,0.995
3235,4.161,12,14724.098,1547.471,7804.708,113.793,113.793,636.96,288,607.6,1.656,0.998,8.831,1.023,16.982,0.336,0.963,0.996
3244,4.161,12,14724.144,1547.471,7806.726,113.799,113.799,636.107,288,607.443,1.656,0.998,8.822,1.023,16.941,0.335,0.963,0.997
3253,4.161,12,14724.135,1547.472,7808.74,113.801,113.801,635.256,288,607.286,1.655,0.998,8.813,1.023,16.899,0.335,0.963,0.998
3262,4.161,12,14724.353,1547.472,7810.775,113.798,113.798,634.408,288,607.13,1.655,0.998,8.804,1.023,16.858,0.334,0.963,0.999
3271,4.161,12,14724.335,1547.473,7812.791,113.777,113.777,633.561,288,606.973,1.655,0.998,8.796,1.023,16.817,0.333,0.963,1
