Index,Lever position (lp)_18,Ship speed (v) [knots]_18,Gas Turbine (GT) shaft torque (GTT) [kN m]_18,GT rate of revolutions (GTn) [rpm]_18,Gas Generator rate of revolutions (GGn) [rpm]_18,Starboard Propeller Torque (Ts) [kN]_18,Port Propeller Torque (Tp) [kN]_18,Hight Pressure (HP) Turbine exit temperature (T48) [C]_18,GT Compressor inlet air temperature (T1) [C]_18,GT Compressor outlet air temperature (T2) [C]_18,HP Turbine exit pressure (P48) [bar]_18,GT Compressor inlet air pressure (P1) [bar]_18,GT Compressor outlet air pressure (P2) [bar]_18,GT exhaust gas pressure (Pexh) [bar]_18,Turbine Injecton Control (TIC) [%]_18,Fuel flow (mf) [kg/s]_18,GT Compressor decay state coefficient_18,GT Turbine decay state coefficient_18
1626,6.175,18,29797.907,2307.22,8846.547,246.365,246.365,770.923,288,669.628,2.495,0.998,13.041,1.03,33.883,0.671,0.956,0.999
1635,6.175,18,29798.156,2307.217,8847.578,246.318,246.318,769.867,288,669.416,2.495,0.998,13.028,1.03,33.814,0.669,0.956,1
1644,6.175,18,29790.53,2307.485,8820.7,246.225,246.225,796.681,288,674.663,2.504,0.998,13.37,1.03,35.579,0.704,0.957,0.975
1653,6.175,18,29790.882,2307.471,8821.735,246.207,246.207,795.547,288,674.436,2.504,0.998,13.356,1.03,35.505,0.703,0.957,0.976
1662,6.175,18,29791.215,2307.456,8822.769,246.192,246.192,794.417,288,674.209,2.504,0.998,13.342,1.03,35.432,0.701,0.957,0.977
1671,6.175,18,29791.573,2307.443,8823.804,246.215,246.215,793.29,288,673.983,2.503,0.998,13.328,1.03,35.358,0.7,0.957,0.978
1680,6.175,18,29791.843,2307.424,8824.834,246.236,246.236,792.166,288,673.758,2.503,0.998,13.314,1.03,35.285,0.699,0.957,0.979
1689,6.175,18,29792.203,2307.413,8825.87,246.28,246.28,791.046,288,673.533,2.502,0.998,13.3,1.03,35.212,0.697,0.957,0.98
1698,6.175,18,29792.502,2307.397,8826.902,246.25,246.25,789.928,288,673.309,2.502,0.998,13.287,1.03,35.139,0.696,0.957,0.981
1707,6.175,18,29792.796,2307.382,8827.934,246.26,246.26,788.815,288,673.086,2.502,0.998,13.273,1.03,35.066,0.694,0.957,0.982
1716,6.175,18,29793.154,2307.372,8828.969,246.234,246.234,787.705,288,672.863,2.501,0.998,13.259,1.03,34.994,0.693,0.957,0.983
1725,6.175,18,29793.428,2307.358,8830,246.226,246.226,786.598,288,672.641,2.501,0.998,13.245,1.03,34.921,0.691,0.957,0.984
1734,6.175,18,29793.826,2307.349,8831.037,246.298,246.298,785.494,288,672.42,2.501,0.998,13.232,1.03,34.849,0.69,0.957,0.985
1743,6.175,18,29794.14,2307.338,8832.069,246.232,246.232,784.394,288,672.199,2.5,0.998,13.218,1.03,34.777,0.689,0.957,0.986
1752,6.175,18,29794.394,2307.325,8833.099,246.249,246.249,783.298,288,671.978,2.5,0.998,13.205,1.03,34.705,0.687,0.957,0.987
1761,6.175,18,29794.768,2307.316,8834.134,246.287,246.287,782.204,288,671.759,2.5,0.998,13.191,1.03,34.634,0.686,0.957,0.988
1770,6.175,18,29795.036,2307.303,8835.163,246.272,246.272,781.114,288,671.54,2.499,0.998,13.177,1.03,34.562,0.684,0.957,0.989
1779,6.175,18,29795.335,2307.293,8836.193,246.268,246.268,780.028,288,671.321,2.499,0.998,13.164,1.03,34.491,0.683,0.957,0.99
1788,6.175,18,29795.666,2307.285,8837.226,246.327,246.327,778.945,288,671.103,2.499,0.998,13.15,1.03,34.42,0.681,0.957,0.991
1797,6.175,18,29795.944,2307.275,8838.255,246.324,246.324,777.865,288,670.886,2.498,0.998,13.137,1.03,34.349,0.68,0.957,0.992
1806,6.175,18,29796.161,2307.264,8839.28,246.349,246.349,776.789,288,670.669,2.498,0.998,13.123,1.03,34.278,0.679,0.957,0.993
1815,6.175,18,29796.485,2307.259,8840.312,246.315,246.315,775.715,288,670.453,2.498,0.998,13.11,1.03,34.207,0.677,0.957,0.994
1824,6.175,18,29796.726,2307.248,8841.338,246.285,246.285,774.645,288,670.238,2.497,0.998,13.096,1.03,34.137,0.676,0.957,0.995
1833,6.175,18,29797.027,2307.244,8842.37,246.353,246.353,773.578,288,670.023,2.497,0.998,13.083,1.03,34.066,0.675,0.957,0.996
1842,6.175,18,29797.251,2307.235,8843.395,246.303,246.303,772.514,288,669.809,2.496,0.998,13.07,1.03,33.997,0.673,0.957,0.997
1851,6.175,18,29797.513,2307.23,8844.425,246.331,246.331,771.453,288,669.595,2.496,0.998,13.056,1.03,33.927,0.672,0.957,0.998
1860,6.175,18,29797.61,2307.22,8845.445,246.346,246.346,770.396,288,669.381,2.496,0.998,13.043,1.03,33.857,0.67,0.957,0.999
1869,6.175,18,29797.941,2307.219,8846.479,246.353,246.353,769.34,288,669.169,2.495,0.998,13.03,1.03,33.788,0.669,0.957,1
1878,6.175,18,29790.193,2307.497,8819.613,246.211,246.211,796.148,288,674.417,2.505,0.998,13.372,1.03,35.553,0.704,0.958,0.975
1887,6.175,18,29790.55,2307.484,8820.647,246.268,246.268,795.015,288,674.19,2.504,0.998,13.358,1.03,35.479,0.702,0.958,0.976
1896,6.175,18,29790.871,2307.467,8821.68,246.189,246.189,793.885,288,673.963,2.504,0.998,13.344,1.03,35.406,0.701,0.958,0.977
1905,6.175,18,29791.261,2307.454,8822.716,246.238,246.238,792.758,288,673.737,2.504,0.998,13.33,1.03,35.333,0.7,0.958,0.978
1914,6.175,18,29791.569,2307.439,8823.748,246.275,246.275,791.635,288,673.512,2.503,0.998,13.316,1.03,35.259,0.698,0.958,0.979
1923,6.175,18,29791.896,2307.423,8824.781,246.232,246.232,790.515,288,673.287,2.503,0.998,13.302,1.03,35.186,0.697,0.958,0.98
1932,6.175,18,29792.202,2307.408,8825.813,246.274,246.274,789.398,288,673.063,2.502,0.998,13.289,1.03,35.113,0.695,0.958,0.981
1941,6.175,18,29792.492,2307.395,8826.844,246.253,246.253,788.284,288,672.84,2.502,0.998,13.275,1.03,35.041,0.694,0.958,0.982
1950,6.175,18,29792.828,2307.38,8827.877,246.222,246.222,787.174,288,672.617,2.502,0.998,13.261,1.03,34.968,0.692,0.958,0.983
1959,6.175,18,29793.177,2307.37,8828.912,246.217,246.217,786.068,288,672.395,2.501,0.998,13.247,1.03,34.896,0.691,0.958,0.984
1968,6.175,18,29793.503,2307.358,8829.944,246.223,246.223,784.965,288,672.173,2.501,0.998,13.234,1.03,34.823,0.689,0.958,0.985
1977,6.175,18,29793.84,2307.348,8830.978,246.292,246.292,783.865,288,671.952,2.501,0.998,13.22,1.03,34.751,0.688,0.958,0.986
1986,6.175,18,29794.117,2307.332,8832.007,246.274,246.274,782.768,288,671.732,2.5,0.998,13.206,1.03,34.679,0.687,0.958,0.987
1995,6.175,18,29794.494,2307.324,8833.042,246.26,246.26,781.675,288,671.512,2.5,0.998,13.193,1.03,34.608,0.685,0.958,0.988
2004,6.175,18,29794.666,2307.309,8834.066,246.28,246.28,780.585,288,671.293,2.5,0.998,13.179,1.03,34.536,0.684,0.958,0.989
2013,6.175,18,29795.126,2307.305,8835.106,246.249,246.249,779.499,288,671.075,2.499,0.998,13.166,1.03,34.465,0.682,0.958,0.99
2022,6.175,18,29795.429,2307.294,8836.135,246.285,246.285,778.416,288,670.857,2.499,0.998,13.152,1.03,34.394,0.681,0.958,0.991
2031,6.175,18,29795.666,2307.283,8837.162,246.338,246.338,777.336,288,670.64,2.499,0.998,13.139,1.03,34.323,0.68,0.958,0.992
2040,6.175,18,29795.952,2307.272,8838.19,246.267,246.267,776.26,288,670.423,2.498,0.998,13.125,1.03,34.252,0.678,0.958,0.993
2049,6.175,18,29796.246,2307.265,8839.22,246.275,246.275,775.187,288,670.207,2.498,0.998,13.112,1.03,34.181,0.677,0.958,0.994
2058,6.175,18,29796.527,2307.256,8840.248,246.354,246.354,774.117,288,669.991,2.498,0.998,13.098,1.03,34.111,0.675,0.958,0.995
2067,6.175,18,29796.783,2307.249,8841.275,246.274,246.274,773.05,288,669.776,2.497,0.998,13.085,1.03,34.04,0.674,0.958,0.996
2076,6.175,18,29797.071,2307.242,8842.305,246.282,246.282,771.986,288,669.562,2.497,0.998,13.072,1.03,33.97,0.673,0.958,0.997
2085,6.175,18,29797.301,2307.235,8843.331,246.303,246.303,770.926,288,669.348,2.497,0.998,13.058,1.03,33.9,0.671,0.958,0.998
2094,6.175,18,29797.587,2307.23,8844.36,246.319,246.319,769.868,288,669.135,2.496,0.998,13.045,1.03,33.831,0.67,0.958,0.999
2103,6.175,18,29797.589,2307.218,8845.375,246.305,246.305,768.815,288,668.922,2.496,0.998,13.032,1.03,33.761,0.668,0.958,1
2112,6.175,18,29789.82,2307.509,8818.527,246.179,246.179,795.617,288,674.171,2.505,0.998,13.374,1.03,35.527,0.703,0.959,0.975
2121,6.175,18,29790.178,2307.494,8819.56,246.264,246.264,794.484,288,673.944,2.505,0.998,13.36,1.03,35.454,0.702,0.959,0.976
2130,6.175,18,29790.588,2307.481,8820.596,246.212,246.212,793.354,288,673.717,2.504,0.998,13.346,1.03,35.38,0.7,0.959,0.977
2139,6.175,18,29790.916,2307.465,8821.628,246.235,246.235,792.227,288,673.491,2.504,0.998,13.332,1.03,35.307,0.699,0.959,0.978
2148,6.175,18,29791.281,2307.453,8822.663,246.248,246.248,791.104,288,673.266,2.504,0.998,13.318,1.03,35.234,0.698,0.959,0.979
2157,6.175,18,29791.617,2307.437,8823.695,246.218,246.218,789.985,288,673.041,2.503,0.998,13.304,1.03,35.161,0.696,0.959,0.98
2166,6.175,18,29791.926,2307.424,8824.728,246.237,246.237,788.868,288,672.817,2.503,0.998,13.291,1.03,35.088,0.695,0.959,0.981
2175,6.175,18,29792.298,2307.411,8825.762,246.209,246.209,787.755,288,672.594,2.503,0.998,13.277,1.03,35.015,0.693,0.959,0.982
2184,6.175,18,29792.519,2307.392,8826.789,246.209,246.209,786.645,288,672.371,2.502,0.998,13.263,1.03,34.942,0.692,0.959,0.983
2193,6.175,18,29792.871,2307.38,8827.823,246.299,246.299,785.539,288,672.149,2.502,0.998,13.249,1.03,34.87,0.69,0.959,0.984
2202,6.175,18,29793.171,2307.366,8828.853,246.22,246.22,784.436,288,671.927,2.501,0.998,13.236,1.03,34.798,0.689,0.959,0.985
2211,6.175,18,29793.471,2307.353,8829.884,246.304,246.304,783.336,288,671.706,2.501,0.998,13.222,1.03,34.726,0.688,0.959,0.986
2220,6.175,18,29793.868,2307.345,8830.92,246.228,246.228,782.24,288,671.486,2.501,0.998,13.208,1.03,34.654,0.686,0.959,0.987
2229,6.175,18,29794.192,2307.333,8831.952,246.25,246.25,781.147,288,671.266,2.5,0.998,13.195,1.03,34.582,0.685,0.959,0.988
2238,6.175,18,29794.464,2307.32,8832.98,246.299,246.299,780.057,288,671.047,2.5,0.998,13.181,1.03,34.51,0.683,0.959,0.989
2247,6.175,18,29794.779,2307.309,8834.011,246.276,246.276,778.971,288,670.829,2.5,0.998,13.168,1.03,34.439,0.682,0.959,0.99
2256,6.175,18,29795.094,2307.3,8835.041,246.247,246.247,777.888,288,670.611,2.499,0.998,13.154,1.03,34.368,0.68,0.959,0.991
2265,6.175,18,29795.369,2307.288,8836.069,246.289,246.289,776.809,288,670.393,2.499,0.998,13.141,1.03,34.297,0.679,0.959,0.992
2274,6.175,18,29795.598,2307.275,8837.093,246.317,246.317,775.733,288,670.176,2.499,0.998,13.127,1.03,34.226,0.678,0.959,0.993
2283,6.175,18,29796.026,2307.274,8838.131,246.339,246.339,774.659,288,669.961,2.498,0.998,13.114,1.03,34.155,0.676,0.959,0.994
2292,6.175,18,29796.261,2307.264,8839.156,246.33,246.33,773.59,288,669.745,2.498,0.998,13.1,1.03,34.085,0.675,0.959,0.995
2301,6.175,18,29796.528,2307.254,8840.183,246.274,246.274,772.523,288,669.53,2.498,0.998,13.087,1.03,34.014,0.673,0.959,0.996
2310,6.175,18,29796.81,2307.248,8841.212,246.333,246.333,771.46,288,669.316,2.497,0.998,13.074,1.03,33.944,0.672,0.959,0.997
2319,6.175,18,29797.059,2307.239,8842.237,246.354,246.354,770.4,288,669.102,2.497,0.998,13.06,1.03,33.874,0.671,0.959,0.998
2328,6.175,18,29797.281,2307.232,8843.262,246.358,246.358,769.343,288,668.889,2.497,0.998,13.047,1.03,33.805,0.669,0.959,0.999
2337,6.175,18,29797.421,2307.223,8844.283,246.291,246.291,768.289,288,668.676,2.496,0.998,13.034,1.03,33.735,0.668,0.959,1
2346,6.175,18,29789.588,2307.529,8817.449,246.218,246.218,795.086,288,673.926,2.505,0.998,13.376,1.03,35.502,0.703,0.96,0.975
2355,6.175,18,29789.94,2307.512,8818.482,246.181,246.181,793.954,288,673.698,2.505,0.998,13.362,1.03,35.428,0.701,0.96,0.976
2364,6.175,18,29790.282,2307.496,8819.514,246.182,246.182,792.824,288,673.472,2.505,0.998,13.348,1.03,35.354,0.7,0.96,0.977
2373,6.175,18,29790.672,2307.483,8820.548,246.232,246.232,791.698,288,673.246,2.504,0.998,13.334,1.03,35.281,0.699,0.96,0.978
2382,6.175,18,29790.956,2307.465,8821.578,246.214,246.214,790.575,288,673.021,2.504,0.998,13.32,1.03,35.208,0.697,0.96,0.979
2391,6.175,18,29791.271,2307.447,8822.608,246.244,246.244,789.455,288,672.796,2.504,0.998,13.306,1.03,35.135,0.696,0.96,0.98
2400,6.175,18,29791.573,2307.431,8823.639,246.277,246.277,788.339,288,672.572,2.503,0.998,13.292,1.03,35.062,0.694,0.96,0.981
2409,6.175,18,29791.927,2307.418,8824.672,246.204,246.204,787.227,288,672.348,2.503,0.998,13.279,1.03,34.989,0.693,0.96,0.982
2418,6.175,18,29792.319,2307.408,8825.708,246.288,246.288,786.117,288,672.126,2.503,0.998,13.265,1.03,34.917,0.691,0.96,0.983
2427,6.175,18,29792.52,2307.388,8826.733,246.294,246.294,785.011,288,671.903,2.502,0.998,13.251,1.03,34.844,0.69,0.96,0.984
2436,6.175,18,29792.855,2307.375,8827.765,246.298,246.298,783.908,288,671.681,2.502,0.998,13.238,1.03,34.772,0.688,0.96,0.985
2445,6.175,18,29793.264,2307.368,8828.801,246.23,246.23,782.809,288,671.461,2.502,0.998,13.224,1.03,34.7,0.687,0.96,0.986
2454,6.175,18,29793.523,2307.351,8829.829,246.229,246.229,781.712,288,671.24,2.501,0.998,13.21,1.03,34.628,0.686,0.96,0.987
2463,6.175,18,29793.832,2307.338,8830.859,246.262,246.262,780.62,288,671.02,2.501,0.998,13.197,1.03,34.556,0.684,0.96,0.988
2472,6.175,18,29794.1,2307.325,8831.887,246.232,246.232,779.53,288,670.801,2.5,0.998,13.183,1.03,34.484,0.683,0.96,0.989
2481,6.175,18,29794.521,2307.32,8832.923,246.238,246.238,778.444,288,670.583,2.5,0.998,13.17,1.03,34.413,0.681,0.96,0.99
2490,6.175,18,29794.755,2307.305,8833.949,246.245,246.245,777.362,288,670.365,2.5,0.998,13.156,1.03,34.342,0.68,0.96,0.991
2499,6.175,18,29795.026,2307.294,8834.976,246.247,246.247,776.282,288,670.147,2.499,0.998,13.143,1.03,34.271,0.679,0.96,0.992
2508,6.175,18,29795.367,2307.285,8836.007,246.287,246.287,775.206,288,669.931,2.499,0.998,13.129,1.03,34.2,0.677,0.96,0.993
2517,6.175,18,29795.748,2307.28,8837.041,246.274,246.274,774.133,288,669.715,2.499,0.998,13.116,1.03,34.129,0.676,0.96,0.994
2526,6.175,18,29796.005,2307.269,8838.066,246.261,246.261,773.064,288,669.499,2.498,0.998,13.102,1.03,34.059,0.674,0.96,0.995
2535,6.175,18,29796.261,2307.259,8839.092,246.31,246.31,771.998,288,669.284,2.498,0.998,13.089,1.03,33.988,0.673,0.96,0.996
2544,6.175,18,29796.495,2307.251,8840.117,246.306,246.306,770.935,288,669.07,2.498,0.998,13.076,1.03,33.918,0.672,0.96,0.997
2553,6.175,18,29796.764,2307.244,8841.143,246.324,246.324,769.875,288,668.856,2.497,0.998,13.062,1.03,33.848,0.67,0.96,0.998
2562,6.175,18,29796.979,2307.234,8842.167,246.28,246.28,768.818,288,668.643,2.497,0.998,13.049,1.03,33.779,0.669,0.96,0.999
2571,6.175,18,29797.237,2307.228,8843.193,246.308,246.308,767.764,288,668.43,2.497,0.998,13.036,1.03,33.709,0.667,0.96,1
2580,6.175,18,29789.265,2307.544,8816.37,246.25,246.25,794.557,288,673.681,2.506,0.998,13.378,1.03,35.476,0.702,0.961,0.975
2589,6.175,18,29789.581,2307.524,8817.399,246.172,246.172,793.424,288,673.453,2.505,0.998,13.364,1.03,35.402,0.701,0.961,0.976
2598,6.175,18,29789.967,2307.509,8818.432,246.185,246.185,792.295,288,673.227,2.505,0.998,13.35,1.03,35.329,0.699,0.961,0.977
2607,6.175,18,29790.283,2307.491,8819.462,246.205,246.205,791.169,288,673.001,2.505,0.998,13.336,1.03,35.255,0.698,0.961,0.978
2616,6.175,18,29790.563,2307.473,8820.491,246.263,246.263,790.046,288,672.775,2.504,0.998,13.322,1.03,35.182,0.697,0.961,0.979
2625,6.175,18,29790.976,2307.46,8821.526,246.244,246.244,788.927,288,672.551,2.504,0.998,13.308,1.03,35.109,0.695,0.961,0.98
2634,6.175,18,29791.263,2307.443,8822.555,246.199,246.199,787.811,288,672.326,2.504,0.998,13.294,1.03,35.036,0.694,0.961,0.981
2643,6.175,18,29791.666,2307.433,8823.591,246.283,246.283,786.699,288,672.103,2.503,0.998,13.281,1.03,34.963,0.692,0.961,0.982
2652,6.175,18,29791.952,2307.416,8824.62,246.205,246.205,785.59,288,671.88,2.503,0.998,13.267,1.03,34.891,0.691,0.961,0.983
2661,6.175,18,29792.277,2307.402,8825.651,246.275,246.275,784.484,288,671.658,2.503,0.998,13.253,1.03,34.818,0.689,0.961,0.984
2670,6.175,18,29792.562,2307.386,8826.68,246.225,246.225,783.381,288,671.436,2.502,0.998,13.24,1.03,34.746,0.688,0.961,0.985
2679,6.175,18,29792.907,2307.375,8827.712,246.218,246.218,782.282,288,671.215,2.502,0.998,13.226,1.03,34.674,0.687,0.961,0.986
2688,6.175,18,29793.259,2307.362,8828.744,246.273,246.273,781.186,288,670.995,2.502,0.998,13.212,1.03,34.602,0.685,0.961,0.987
2697,6.175,18,29793.529,2307.347,8829.771,246.227,246.227,780.094,288,670.775,2.501,0.998,13.199,1.03,34.53,0.684,0.961,0.988
2706,6.175,18,29793.816,2307.335,8830.8,246.228,246.228,779.004,288,670.556,2.501,0.998,13.185,1.03,34.459,0.682,0.961,0.989
2715,6.175,18,29794.177,2307.326,8831.833,246.317,246.317,777.918,288,670.338,2.501,0.998,13.172,1.03,34.387,0.681,0.961,0.99
2724,6.175,18,29794.513,2307.316,8832.864,246.238,246.238,776.836,288,670.12,2.5,0.998,13.158,1.03,34.316,0.679,0.961,0.991
2733,6.175,18,29794.779,2307.302,8833.89,246.268,246.268,775.757,288,669.902,2.5,0.998,13.145,1.03,34.245,0.678,0.961,0.992
2742,6.175,18,29795.096,2307.293,8834.919,246.285,246.285,774.681,288,669.685,2.499,0.998,13.131,1.03,34.174,0.677,0.961,0.993
2751,6.175,18,29795.416,2307.284,8835.948,246.262,246.262,773.608,288,669.469,2.499,0.998,13.118,1.03,34.103,0.675,0.961,0.994
2760,6.175,18,29795.738,2307.277,8836.978,246.316,246.316,772.539,288,669.254,2.499,0.998,13.104,1.03,34.033,0.674,0.961,0.995
2769,6.175,18,29795.987,2307.265,8838.002,246.281,246.281,771.473,288,669.039,2.498,0.998,13.091,1.03,33.962,0.672,0.961,0.996
2778,6.175,18,29796.303,2307.258,8839.031,246.327,246.327,770.41,288,668.825,2.498,0.998,13.078,1.03,33.892,0.671,0.961,0.997
2787,6.175,18,29796.607,2307.25,8840.059,246.318,246.318,769.35,288,668.611,2.498,0.998,13.064,1.03,33.822,0.67,0.961,0.998
2796,6.175,18,29796.865,2307.244,8841.085,246.285,246.285,768.294,288,668.398,2.497,0.998,13.051,1.03,33.752,0.668,0.961,0.999
2805,6.175,18,29797.077,2307.235,8842.108,246.282,246.282,767.24,288,668.185,2.497,0.998,13.038,1.03,33.683,0.667,0.961,1
2814,6.175,18,29788.887,2307.554,8815.289,246.202,246.202,794.027,288,673.436,2.506,0.998,13.38,1.03,35.45,0.702,0.962,0.975
2823,6.175,18,29789.259,2307.539,8816.321,246.178,246.178,792.895,288,673.209,2.506,0.998,13.366,1.03,35.376,0.7,0.962,0.976
2832,6.175,18,29789.647,2307.526,8817.354,246.236,246.236,791.767,288,672.982,2.506,0.998,13.352,1.03,35.303,0.699,0.962,0.977
2841,6.175,18,29789.987,2307.507,8818.384,246.187,246.187,790.641,288,672.756,2.505,0.998,13.338,1.03,35.23,0.697,0.962,0.978
2850,6.175,18,29790.318,2307.489,8819.414,246.225,246.225,789.519,288,672.531,2.505,0.998,13.324,1.03,35.156,0.696,0.962,0.979
2859,6.175,18,29790.64,2307.474,8820.445,246.238,246.238,788.4,288,672.306,2.504,0.998,13.31,1.03,35.083,0.695,0.962,0.98
2868,6.175,18,29791.001,2307.459,8821.476,246.195,246.195,787.285,288,672.082,2.504,0.998,13.296,1.03,35.01,0.693,0.962,0.981
2877,6.175,18,29791.349,2307.445,8822.508,246.2,246.2,786.172,288,671.858,2.504,0.998,13.283,1.03,34.938,0.692,0.962,0.982
2886,6.175,18,29791.7,2307.43,8823.539,246.227,246.227,785.063,288,671.636,2.503,0.998,13.269,1.03,34.865,0.69,0.962,0.983
2895,6.175,18,29791.947,2307.411,8824.566,246.258,246.258,783.958,288,671.413,2.503,0.998,13.255,1.03,34.793,0.689,0.962,0.984
2904,6.175,18,29792.261,2307.397,8825.596,246.206,246.206,782.855,288,671.191,2.503,0.998,13.241,1.03,34.72,0.687,0.962,0.985
2913,6.175,18,29792.586,2307.383,8826.626,246.296,246.296,781.756,288,670.97,2.502,0.998,13.228,1.03,34.648,0.686,0.962,0.986
2922,6.175,18,29792.918,2307.37,8827.657,246.247,246.247,780.661,288,670.75,2.502,0.998,13.214,1.03,34.576,0.685,0.962,0.987
2931,6.175,18,29793.287,2307.36,8828.69,246.24,246.24,779.568,288,670.53,2.502,0.998,13.201,1.03,34.505,0.683,0.962,0.988
2940,6.175,18,29793.627,2307.349,8829.721,246.299,246.299,778.479,288,670.311,2.501,0.998,13.187,1.03,34.433,0.682,0.962,0.989
2949,6.175,18,29793.893,2307.336,8830.748,246.282,246.282,777.394,288,670.093,2.501,0.998,13.173,1.03,34.362,0.68,0.962,0.99
2958,6.175,18,29794.147,2307.319,8831.773,246.265,246.265,776.311,288,669.874,2.501,0.998,13.16,1.03,34.29,0.679,0.962,0.991
2967,6.175,18,29794.461,2307.309,8832.802,246.303,246.303,775.232,288,669.657,2.5,0.998,13.146,1.03,34.219,0.678,0.962,0.992
2976,6.175,18,29794.863,2307.304,8833.836,246.245,246.245,774.156,288,669.441,2.5,0.998,13.133,1.03,34.148,0.676,0.962,0.993
2985,6.175,18,29795.115,2307.29,8834.861,246.264,246.264,773.084,288,669.224,2.5,0.998,13.12,1.03,34.078,0.675,0.962,0.994
2994,6.175,18,29795.433,2307.283,8835.889,246.279,246.279,772.015,288,669.009,2.499,0.998,13.106,1.03,34.007,0.673,0.962,0.995
3003,6.175,18,29795.696,2307.27,8836.914,246.316,246.316,770.949,288,668.794,2.499,0.998,13.093,1.03,33.937,0.672,0.962,0.996
3012,6.175,18,29795.974,2307.261,8837.939,246.321,246.321,769.887,288,668.579,2.498,0.998,13.079,1.03,33.866,0.671,0.962,0.997
3021,6.175,18,29796.311,2307.255,8838.969,246.277,246.277,768.827,288,668.366,2.498,0.998,13.066,1.03,33.796,0.669,0.962,0.998
3030,6.175,18,29796.597,2307.248,8839.995,246.298,246.298,767.771,288,668.152,2.498,0.998,13.053,1.03,33.727,0.668,0.962,0.999
3039,6.175,18,29796.819,2307.239,8841.018,246.355,246.355,766.718,288,667.94,2.497,0.998,13.04,1.03,33.657,0.666,0.962,1
3048,6.175,18,29775.938,2307.312,8813.879,246.071,246.071,793.391,288,673.161,2.506,0.998,13.379,1.03,35.408,0.701,0.963,0.975
3057,6.175,18,29788.782,2307.555,8815.245,246.201,246.201,792.364,288,672.964,2.506,0.998,13.368,1.03,35.347,0.7,0.963,0.976
3066,6.175,18,29789.283,2307.537,8816.275,246.169,246.169,791.239,288,672.738,2.506,0.998,13.354,1.03,35.277,0.698,0.963,0.977
3075,6.175,18,29789.603,2307.517,8817.303,246.244,246.244,790.114,288,672.512,2.506,0.998,13.34,1.03,35.204,0.697,0.963,0.978
3084,6.175,18,29789.989,2307.504,8818.336,246.178,246.178,788.992,288,672.286,2.505,0.998,13.326,1.03,35.131,0.696,0.963,0.979
3093,6.175,18,29790.36,2307.488,8819.367,246.222,246.222,787.874,288,672.062,2.505,0.998,13.312,1.03,35.058,0.694,0.963,0.98
3102,6.175,18,29790.678,2307.472,8820.396,246.188,246.188,786.758,288,671.837,2.505,0.998,13.298,1.03,34.985,0.693,0.963,0.981
3111,6.175,18,29791.003,2307.455,8821.426,246.27,246.27,785.647,288,671.614,2.504,0.998,13.285,1.03,34.912,0.691,0.963,0.982
3120,6.175,18,29791.398,2307.444,8822.459,246.207,246.207,784.538,288,671.391,2.504,0.998,13.271,1.03,34.839,0.69,0.963,0.983
3129,6.175,18,29791.671,2307.426,8823.487,246.201,246.201,783.433,288,671.169,2.503,0.998,13.257,1.03,34.767,0.688,0.963,0.984
3138,6.175,18,29791.94,2307.407,8824.513,246.21,246.21,782.33,288,670.947,2.503,0.998,13.243,1.03,34.695,0.687,0.963,0.985
3147,6.175,18,29792.308,2307.395,8825.545,246.267,246.267,781.232,288,670.726,2.503,0.998,13.23,1.03,34.623,0.685,0.963,0.986
3156,6.175,18,29792.649,2307.384,8826.576,246.268,246.268,780.136,288,670.506,2.502,0.998,13.216,1.03,34.551,0.684,0.963,0.987
3165,6.175,18,29792.93,2307.368,8827.603,246.219,246.219,779.044,288,670.286,2.502,0.998,13.203,1.03,34.479,0.683,0.963,0.988
3174,6.175,18,29793.277,2307.358,8828.635,246.242,246.242,777.955,288,670.067,2.502,0.998,13.189,1.03,34.407,0.681,0.963,0.989
3183,6.175,18,29793.611,2307.345,8829.664,246.301,246.301,776.87,288,669.848,2.501,0.998,13.175,1.03,34.336,0.68,0.963,0.99
3192,6.175,18,29793.866,2307.329,8830.689,246.272,246.272,775.788,288,669.63,2.501,0.998,13.162,1.03,34.265,0.678,0.963,0.991
3201,6.175,18,29794.238,2307.321,8831.721,246.283,246.283,774.709,288,669.413,2.501,0.998,13.148,1.03,34.193,0.677,0.963,0.992
3210,6.175,18,29794.523,2307.309,8832.748,246.307,246.307,773.633,288,669.196,2.5,0.998,13.135,1.03,34.123,0.676,0.963,0.993
3219,6.175,18,29794.827,2307.298,8833.775,246.304,246.304,772.561,288,668.98,2.5,0.998,13.122,1.03,34.052,0.674,0.963,0.994
3228,6.175,18,29795.14,2307.289,8834.803,246.251,246.251,771.492,288,668.764,2.5,0.998,13.108,1.03,33.981,0.673,0.963,0.995
3237,6.175,18,29795.463,2307.279,8835.831,246.314,246.314,770.426,288,668.549,2.499,0.998,13.095,1.03,33.911,0.671,0.963,0.996
3246,6.175,18,29795.703,2307.27,8836.855,246.295,246.295,769.364,288,668.335,2.499,0.998,13.081,1.03,33.84,0.67,0.963,0.997
3255,6.175,18,29796.098,2307.264,8837.887,246.342,246.342,768.304,288,668.121,2.499,0.998,13.068,1.03,33.77,0.669,0.963,0.998
3264,6.175,18,29796.3,2307.254,8838.907,246.309,246.309,767.249,288,667.908,2.498,0.998,13.055,1.03,33.701,0.667,0.963,0.999
3273,6.175,18,29796.582,2307.244,8839.932,246.305,246.305,766.196,288,667.695,2.498,0.998,13.041,1.03,33.631,0.666,0.963,1
