Index,Lever position (lp)_3,Ship speed (v) [knots]_3,Gas Turbine (GT) shaft torque (GTT) [kN m]_3,GT rate of revolutions (GTn) [rpm]_3,Gas Generator rate of revolutions (GGn) [rpm]_3,Starboard Propeller Torque (Ts) [kN]_3,Port Propeller Torque (Tp) [kN]_3,Hight Pressure (HP) Turbine exit temperature (T48) [C]_3,GT Compressor inlet air temperature (T1) [C]_3,GT Compressor outlet air temperature (T2) [C]_3,HP Turbine exit pressure (P48) [bar]_3,GT Compressor inlet air pressure (P1) [bar]_3,GT Compressor outlet air pressure (P2) [bar]_3,GT exhaust gas pressure (Pexh) [bar]_3,Turbine Injecton Control (TIC) [%]_3,Fuel flow (mf) [kg/s]_3,GT Compressor decay state coefficient_3,GT Turbine decay state coefficient_3
1648,1.138,3,4326.356,1313.68,6646.272,5.631,5.631,607.985,288,568.687,1.233,0.998,6.751,1.019,33.034,0.266,0.957,0.976
1657,1.138,3,1919.074,1313.549,6645.863,5.602,5.602,535.05,288,558.083,1.154,0.998,6.299,1.019,29.695,0.18,0.957,0.977
1666,1.138,3,301.551,1340.292,6663.264,7.044,7.044,464.787,288,548.851,1.095,0.998,5.935,1.019,11.985,0.089,0.957,0.978
1675,1.138,3,338.324,1349.668,6672.016,7.566,7.566,460.434,288,548.884,1.098,0.998,5.937,1.019,7.049,0.08,0.957,0.979
1684,1.138,3,977.272,1379.104,6694.764,9.246,9.246,475.738,288,552.593,1.126,0.998,6.082,1.019,0,0.092,0.957,0.98
1693,1.138,3,1190.119,1385.979,6702.137,9.65,9.65,481.476,288,553.799,1.136,0.998,6.13,1.019,0,0.099,0.957,0.981
1702,1.138,3,1543.541,1395.911,6711.64,10.24,10.24,491.436,288,555.771,1.151,0.998,6.209,1.019,0,0.11,0.957,0.982
1711,1.138,3,2190.741,1408.36,6723.089,10.998,10.998,510.552,288,559.237,1.177,0.998,6.351,1.019,0,0.132,0.957,0.983
1720,1.138,3,2742.252,1414.687,6730.229,11.396,11.396,526.811,288,561.969,1.199,0.998,6.465,1.019,0,0.151,0.957,0.984
1729,1.138,3,3507.682,1418.175,6735.664,11.62,11.62,549.243,288,565.594,1.227,0.998,6.62,1.019,0,0.178,0.957,0.985
1738,1.138,3,4172.768,1417.142,6737.96,11.562,11.562,568.712,288,568.266,1.249,0.998,6.736,1.019,0,0.201,0.957,0.986
1747,1.138,3,4901.802,1411.75,6737.385,11.24,11.24,589.062,288,571.124,1.272,0.998,6.863,1.019,0,0.226,0.957,0.987
1756,1.138,3,6516.063,1392.259,6728.456,10.079,10.079,634.274,288,576.686,1.317,0.998,7.119,1.019,0,0.281,0.957,0.988
1765,1.138,3,7395.435,1364.756,6714.105,8.473,8.473,664.687,288,578.949,1.334,0.998,7.226,1.019,10.423,0.326,0.957,0.989
1774,1.138,3,7388.16,1357.278,6711.923,8.043,8.043,665.591,288,578.611,1.331,0.998,7.21,1.019,14.318,0.33,0.957,0.99
1783,1.138,3,6498.04,1330.422,6696.916,6.535,6.535,648.316,288,574.917,1.299,0.998,7.036,1.019,26.756,0.316,0.957,0.991
1792,1.138,3,4647.71,1312.582,6686.596,5.553,5.553,602.979,288,567.69,1.241,0.998,6.709,1.019,32.729,0.266,0.957,0.992
1801,1.138,3,2461.577,1309.019,6684.514,5.346,5.346,541.003,288,558.364,1.172,0.998,6.313,1.019,31.154,0.193,0.957,0.993
1810,1.138,3,1821.136,1311.246,6687.627,5.458,5.458,519.486,288,554.91,1.15,0.998,6.173,1.019,29.162,0.168,0.957,0.994
1819,1.138,3,1154.34,1316.506,6692.598,5.733,5.733,495.073,288,551.46,1.126,0.998,6.037,1.019,24.879,0.137,0.957,0.995
1828,1.138,3,326.339,1335.91,6706.258,6.774,6.774,455.951,288,546.408,1.096,0.998,5.845,1.019,12.785,0.084,0.957,0.996
1837,1.138,3,429.748,1354.012,6720.611,7.781,7.781,450.145,288,546.825,1.101,0.998,5.861,1.019,2.477,0.07,0.957,0.997
1846,1.138,3,686.074,1366.345,6731.517,8.481,8.481,456.271,288,548.317,1.113,0.998,5.919,1.019,0,0.075,0.957,0.998
1855,1.138,3,981.79,1378.392,6742.221,9.177,9.177,464.192,288,549.874,1.126,0.998,5.979,1.019,0,0.084,0.957,0.999
1864,1.138,3,1210.544,1386.137,6750.075,9.627,9.627,470.191,288,551.179,1.136,0.998,6.03,1.019,0,0.091,0.957,1
1873,1.138,3,7250.588,1355.507,6670.755,7.954,7.954,676.714,288,580.076,1.328,0.998,7.291,1.019,15.689,0.338,0.958,0.975
1882,1.138,3,6237.88,1329.658,6656.031,6.505,6.505,655.544,288,575.901,1.293,0.998,7.091,1.019,27.878,0.319,0.958,0.976
1891,1.138,3,3192.952,1311.192,6643.745,5.485,5.485,574.654,288,563.63,1.197,0.998,6.54,1.019,33.16,0.228,0.958,0.977
1900,1.138,3,1478.282,1316.464,6647.428,5.756,5.756,518.277,288,555.472,1.139,0.998,6.202,1.019,27.445,0.16,0.958,0.978
1909,1.138,3,313.883,1346.431,6667.633,7.379,7.379,460.764,288,548.53,1.096,0.998,5.931,1.019,8.491,0.082,0.958,0.979
1918,1.138,3,800.181,1371.854,6687.569,8.824,8.824,470.15,288,551.373,1.119,0.998,6.042,1.019,0,0.086,0.958,0.98
1927,1.138,3,1158.251,1384.637,6698.972,9.566,9.566,480.215,288,553.449,1.134,0.998,6.124,1.019,0,0.098,0.958,0.981
1936,1.138,3,1533.999,1395.485,6709.087,10.212,10.212,490.729,288,555.49,1.15,0.998,6.206,1.019,0,0.11,0.958,0.982
1945,1.138,3,2032.9,1406.019,6719.137,10.851,10.851,505.31,288,558.165,1.171,0.998,6.315,1.019,0,0.127,0.958,0.983
1954,1.138,3,2586.919,1413.488,6727.111,11.316,11.316,521.631,288,561.059,1.193,0.998,6.435,1.019,0,0.146,0.958,0.984
1963,1.138,3,3188.067,1417.551,6732.777,11.57,11.57,539.216,288,563.818,1.215,0.998,6.552,1.019,0,0.166,0.958,0.985
1972,1.138,3,4042.122,1417.472,6735.88,11.578,11.578,564.31,288,567.607,1.245,0.998,6.717,1.019,0,0.196,0.958,0.986
1981,1.138,3,4644.755,1414.133,6736.526,11.379,11.379,581.335,288,569.776,1.264,0.998,6.813,1.019,0,0.217,0.958,0.987
1990,1.138,3,5812.047,1402.354,6732.2,10.675,10.675,613.732,288,574.207,1.299,0.998,7.014,1.019,0,0.256,0.958,0.988
1999,1.138,3,7220.794,1376.065,6718.91,9.125,9.125,656.384,288,578.399,1.332,0.998,7.211,1.019,4.215,0.313,0.958,0.989
2008,1.138,3,7392.97,1362.953,6713.275,8.36,8.36,663.639,288,578.535,1.333,0.998,7.217,1.019,11.321,0.326,0.958,0.99
2017,1.138,3,6715.232,1334.191,6697.195,6.738,6.738,652.605,288,575.544,1.306,0.998,7.075,1.019,25.227,0.321,0.958,0.991
2026,1.138,3,5827.726,1321.683,6691.179,6.043,6.043,631.697,288,572.062,1.278,0.998,6.914,1.019,30.187,0.299,0.958,0.992
2035,1.138,3,3735.452,1309.311,6683.895,5.365,5.365,577.208,288,563.687,1.213,0.998,6.545,1.019,32.925,0.237,0.958,0.993
2044,1.138,3,2054.985,1310.522,6685.21,5.416,5.416,526.787,288,556.073,1.158,0.998,6.228,1.019,29.691,0.177,0.958,0.994
2053,1.138,3,809.328,1320.604,6692.396,5.946,5.946,481.029,288,549.205,1.114,0.998,5.958,1.019,22.325,0.12,0.958,0.995
2062,1.138,3,588.827,1325.18,6697.513,6.187,6.187,470.603,288,547.902,1.105,0.998,5.908,1.019,19.011,0.106,0.958,0.996
2071,1.138,3,293.264,1339.74,6708.892,6.984,6.984,451.442,288,545.82,1.094,0.998,5.83,1.019,10.615,0.077,0.958,0.997
2080,1.138,3,441.341,1354.119,6720.971,7.783,7.783,449.543,288,546.544,1.102,0.998,5.858,1.019,2.37,0.069,0.958,0.998
2089,1.138,3,773.348,1369.646,6734.031,8.661,8.661,457.773,288,548.379,1.117,0.998,5.929,1.019,0,0.078,0.958,0.999
2098,1.138,3,1182.563,1385.144,6747.16,9.563,9.563,469.059,288,550.829,1.134,0.998,6.024,1.019,0,0.09,0.958,1
2107,1.138,3,7112.353,1377.163,6682.368,9.201,9.201,666.141,288,579.946,1.331,0.998,7.295,1.019,3.634,0.318,0.959,0.975
2116,1.138,3,7152.314,1350.881,6668.055,7.688,7.688,673.867,288,579.321,1.324,0.998,7.265,1.019,18.37,0.336,0.959,0.976
2125,1.138,3,4977.632,1317.396,6647.392,5.826,5.826,623.318,288,570.708,1.254,0.998,6.861,1.019,32.093,0.284,0.959,0.977
2134,1.138,3,2320.424,1312.123,6643.584,5.521,5.521,546.688,288,559.492,1.168,0.998,6.375,1.019,31.005,0.195,0.959,0.978
2143,1.138,3,443.815,1333.07,6656.922,6.637,6.637,472.781,288,549.248,1.101,0.998,5.965,1.019,16.348,0.102,0.959,0.979
2152,1.138,3,497.812,1358.644,6676.226,8.059,8.059,461.178,288,549.352,1.105,0.998,5.971,1.019,2.102,0.078,0.959,0.98
2161,1.138,3,970.412,1378.503,6692.473,9.199,9.199,474.235,288,552.062,1.126,0.998,6.077,1.019,0,0.091,0.959,0.981
2170,1.138,3,1363.88,1390.866,6703.643,9.934,9.934,485.198,288,554.3,1.143,0.998,6.166,1.019,0,0.104,0.959,0.982
2179,1.138,3,1550.654,1395.676,6709.57,10.216,10.216,490.204,288,555.243,1.151,0.998,6.204,1.019,0,0.11,0.959,0.983
2188,1.138,3,2022.183,1405.481,6719.083,10.815,10.815,503.909,288,557.772,1.171,0.998,6.308,1.019,0,0.126,0.959,0.984
2197,1.138,3,3079.703,1416.449,6729.759,11.498,11.498,535.483,288,563.05,1.211,0.998,6.529,1.019,0,0.162,0.959,0.985
2206,1.138,3,3396.961,1417.744,6733.363,11.581,11.581,544.399,288,564.511,1.223,0.998,6.591,1.019,0,0.173,0.959,0.986
2215,1.138,3,4577.568,1414.14,6734.306,11.374,11.374,579.069,288,569.405,1.262,0.998,6.806,1.019,0,0.214,0.959,0.987
2224,1.138,3,6003.768,1400.019,6728.611,10.535,10.535,618.648,288,574.574,1.304,0.998,7.041,1.019,0,0.262,0.959,0.988
2233,1.138,3,6330.352,1394.787,6727.989,10.216,10.216,627.406,288,575.409,1.312,0.998,7.08,1.019,0,0.273,0.959,0.989
2242,1.138,3,7101.325,1379.603,6721.399,9.326,9.326,650.746,288,577.737,1.33,0.998,7.19,1.019,1.834,0.305,0.959,0.99
2251,1.138,3,7224.015,1348.865,6704.572,7.555,7.555,661.588,288,577.323,1.324,0.998,7.17,1.019,18.56,0.328,0.959,0.991
2260,1.138,3,6266.954,1327.109,6692.696,6.34,6.34,641.192,288,573.47,1.292,0.998,6.989,1.019,28.008,0.309,0.959,0.992
2269,1.138,3,4769.838,1313.513,6685.315,5.591,5.591,604.319,288,567.452,1.245,0.998,6.717,1.019,32.167,0.268,0.959,0.993
2278,1.138,3,2050.31,1310.466,6682.889,5.409,5.409,526.27,288,555.829,1.158,0.998,6.227,1.019,29.686,0.176,0.959,0.994
2287,1.138,3,1704.963,1312.146,6686.044,5.495,5.495,513.95,288,553.928,1.146,0.998,6.151,1.019,28.288,0.162,0.959,0.995
2296,1.138,3,634.449,1324.079,6694.596,6.123,6.123,472.094,288,548.029,1.107,0.998,5.921,1.019,19.935,0.108,0.959,0.996
2305,1.138,3,301.639,1340.269,6706.992,7.005,7.005,451.066,288,545.681,1.095,0.998,5.833,1.019,9.938,0.077,0.959,0.997
2314,1.138,3,452.476,1354.741,6719.134,7.809,7.809,449.355,288,546.437,1.102,0.998,5.862,1.019,2.038,0.069,0.959,0.998
2323,1.138,3,738.007,1368.019,6730.662,8.565,8.565,456.399,288,548.084,1.115,0.998,5.925,1.019,0,0.076,0.959,0.999
2332,1.138,3,1117.493,1382.746,6743.221,9.416,9.416,466.821,288,550.231,1.132,0.998,6.008,1.019,0,0.088,0.959,1
2341,1.138,3,6245.618,1395.284,6691.227,10.259,10.259,637.132,288,576.905,1.311,0.998,7.16,1.019,0,0.28,0.96,0.975
2350,1.138,3,7250.743,1357.032,6669.793,8.034,8.034,674.378,288,579.563,1.329,0.998,7.288,1.019,15.179,0.335,0.96,0.976
2359,1.138,3,5886.518,1325.285,6651.014,6.254,6.254,645.308,288,574.07,1.282,0.998,7.026,1.019,29.803,0.309,0.96,0.977
2368,1.138,3,3445.962,1311.86,6642.573,5.514,5.514,580.426,288,564.34,1.205,0.998,6.589,1.019,32.972,0.235,0.96,0.978
2377,1.138,3,1272.954,1318.344,6646.438,5.841,5.841,508.971,288,553.682,1.132,0.998,6.147,1.019,26.427,0.15,0.96,0.979
2386,1.138,3,357.487,1337.269,6659.793,6.86,6.86,466.12,288,548.337,1.098,0.998,5.938,1.019,13.783,0.092,0.96,0.98
2395,1.138,3,660.224,1365.634,6681.371,8.45,8.45,464.574,288,549.972,1.112,0.998,6.003,1.019,0,0.081,0.96,0.981
2404,1.138,3,998.606,1378.811,6693.043,9.217,9.217,474.034,288,551.987,1.127,0.998,6.082,1.019,0,0.091,0.96,0.982
2413,1.138,3,1522.307,1394.646,6706.637,10.153,10.153,489.028,288,554.92,1.15,0.998,6.2,1.019,0,0.109,0.96,0.983
2422,1.138,3,2185.544,1407.748,6718.516,10.947,10.947,508.535,288,558.518,1.177,0.998,6.347,1.019,0,0.131,0.96,0.984
2431,1.138,3,2657.073,1413.768,6725.424,11.318,11.318,522.234,288,560.769,1.196,0.998,6.441,1.019,0,0.147,0.96,0.985
2440,1.138,3,3292.267,1417.706,6731.065,11.574,11.574,540.745,288,563.739,1.219,0.998,6.567,1.019,0,0.169,0.96,0.986
2449,1.138,3,3712.832,1417.821,6734.018,11.582,11.582,552.561,288,565.6,1.234,0.998,6.648,1.019,0,0.183,0.96,0.987
2458,1.138,3,5093.52,1409.737,6732.084,11.11,11.11,592.41,288,571.047,1.278,0.998,6.89,1.019,0,0.231,0.96,0.988
2467,1.138,3,6413.836,1393.05,6724.745,10.109,10.109,629.114,288,575.634,1.314,0.998,7.101,1.019,0,0.276,0.96,0.989
2476,1.138,3,6912.779,1384.729,6722.264,9.622,9.622,643.631,288,576.986,1.326,0.998,7.165,1.019,0,0.295,0.96,0.99
2485,1.138,3,7375.438,1362.15,6710.793,8.309,8.309,661.588,288,577.878,1.332,0.998,7.207,1.019,11.672,0.325,0.96,0.991
2494,1.138,3,6774.428,1335.959,6696.42,6.825,6.825,651.616,288,575.117,1.308,0.998,7.076,1.019,24.042,0.32,0.96,0.992
2503,1.138,3,5414.893,1318.589,6686.941,5.867,5.867,619.7,288,569.973,1.265,0.998,6.839,1.019,31.029,0.286,0.96,0.993
2512,1.138,3,3408.968,1309.215,6681.506,5.348,5.348,566.697,288,561.768,1.203,0.998,6.481,1.019,32.623,0.225,0.96,0.994
2521,1.138,3,1764.814,1311.977,6683.765,5.484,5.484,515.73,288,554.105,1.148,0.998,6.166,1.019,28.332,0.164,0.96,0.995
2530,1.138,3,1001.203,1318.61,6689.448,5.826,5.826,487.098,288,549.759,1.121,0.998,5.995,1.019,23.788,0.128,0.96,0.996
2539,1.138,3,350.834,1334.429,6701.07,6.68,6.68,455.773,288,545.834,1.096,0.998,5.846,1.019,13.568,0.085,0.96,0.997
2548,1.138,3,314.798,1344.553,6710.047,7.233,7.233,448.229,288,545.386,1.096,0.998,5.829,1.019,7.558,0.072,0.96,0.998
2557,1.138,3,671.875,1365.01,6726.371,8.388,8.388,454.292,288,547.433,1.112,0.998,5.908,1.019,0,0.074,0.96,0.999
2566,1.138,3,917.579,1375.164,6735.83,8.973,8.973,460.718,288,548.809,1.123,0.998,5.961,1.019,0,0.081,0.96,1
2575,1.138,3,4593.942,1412.605,6699.273,11.285,11.285,588.336,288,570.771,1.264,0.998,6.886,1.019,0,0.221,0.961,0.975
2584,1.138,3,6891.732,1383.274,6684.227,9.548,9.548,656.23,288,578.746,1.327,0.998,7.259,1.019,0.754,0.305,0.961,0.976
2593,1.138,3,6774.696,1339.041,6658.284,7.01,7.01,664.96,288,577.131,1.311,0.998,7.181,1.019,23.495,0.33,0.961,0.977
2602,1.138,3,5777.169,1324.437,6650.715,6.201,6.201,641.421,288,573.342,1.279,0.998,7.002,1.019,30.038,0.305,0.961,0.978
2611,1.138,3,2903.647,1311.681,6642.127,5.491,5.491,562.962,288,561.481,1.188,0.998,6.476,1.019,32.508,0.216,0.961,0.979
2620,1.138,3,702.79,1326.058,6650.884,6.248,6.248,484.494,288,550.326,1.111,0.998,6.023,1.019,20.611,0.119,0.961,0.98
2629,1.138,3,418.761,1353.838,6671.028,7.779,7.779,458.607,288,548.3,1.101,0.998,5.945,1.019,4.64,0.077,0.961,0.981
2638,1.138,3,943.192,1376.615,6689.281,9.08,9.08,472.052,288,551.313,1.125,0.998,6.063,1.019,0,0.089,0.961,0.982
2647,1.138,3,1349.919,1389.877,6701.062,9.861,9.861,483.398,288,553.675,1.143,0.998,6.158,1.019,0,0.102,0.961,0.983
2656,1.138,3,1633.156,1397.314,6708.84,10.306,10.306,491.292,288,555.161,1.155,0.998,6.218,1.019,0,0.112,0.961,0.984
2665,1.138,3,2233.042,1408.72,6719.5,11.002,11.002,508.84,288,558.341,1.179,0.998,6.348,1.019,0,0.132,0.961,0.985
2674,1.138,3,3035.763,1415.995,6727.511,11.458,11.458,532.646,288,562.296,1.21,0.998,6.514,1.019,0,0.16,0.961,0.986
2683,1.138,3,3907.719,1417.287,6731.524,11.55,11.55,557.949,288,566.224,1.241,0.998,6.684,1.019,0,0.19,0.961,0.987
2692,1.138,3,4909.537,1411.43,6730.833,11.206,11.206,586.826,288,570.187,1.272,0.998,6.86,1.019,0,0.224,0.961,0.988
2701,1.138,3,5189.767,1408.898,6731.878,11.05,11.05,593.906,288,571.057,1.281,0.998,6.9,1.019,0,0.234,0.961,0.989
2710,1.138,3,6605.848,1390.559,6723.537,9.958,9.958,633.396,288,575.868,1.319,0.998,7.123,1.019,0,0.282,0.961,0.99
2719,1.138,3,7363.804,1360.545,6707.518,8.212,8.212,661.188,288,577.592,1.332,0.998,7.204,1.019,12.542,0.325,0.961,0.991
2728,1.138,3,7094.081,1344.005,6699.468,7.272,7.272,657.462,288,576.194,1.319,0.998,7.137,1.019,20.663,0.325,0.961,0.992
2737,1.138,3,5741.48,1321.26,6686.624,6.013,6.013,627.173,288,570.939,1.276,0.998,6.893,1.019,30.062,0.295,0.961,0.993
2746,1.138,3,3967.871,1310.521,6680.675,5.417,5.417,581.387,288,563.832,1.221,0.998,6.578,1.019,32.602,0.243,0.961,0.994
2755,1.138,3,2725.341,1309.273,6681.048,5.34,5.34,545.444,288,558.371,1.18,0.998,6.348,1.019,31.65,0.2,0.961,0.995
2764,1.138,3,1177.005,1316.448,6686.037,5.707,5.707,493.523,288,550.509,1.127,0.998,6.032,1.019,25.181,0.137,0.961,0.996
2773,1.138,3,362.011,1333.954,6698.542,6.648,6.648,456.091,288,545.723,1.097,0.998,5.849,1.019,13.818,0.086,0.961,0.997
2782,1.138,3,317.843,1341.922,6706.134,7.084,7.084,449.421,288,545.234,1.096,0.998,5.831,1.019,9.381,0.075,0.961,0.998
2791,1.138,3,575.077,1360.048,6720.751,8.1,8.1,451.172,288,546.687,1.108,0.998,5.887,1.019,0,0.071,0.961,0.999
2800,1.138,3,626.545,1362.183,6724.782,8.218,8.218,452.033,288,546.821,1.11,0.998,5.892,1.019,0,0.072,0.961,1
2809,1.138,3,3171.407,1415.145,6697.782,11.414,11.414,544.385,288,564.328,1.215,0.998,6.609,1.019,0,0.17,0.962,0.975
2818,1.138,3,5742.565,1401.992,6693.383,10.644,10.644,620.416,288,574.748,1.298,0.998,7.079,1.019,0,0.26,0.962,0.976
2827,1.138,3,7277.937,1362.192,6671.238,8.315,8.315,671.683,288,579.176,1.331,0.998,7.291,1.019,12.38,0.332,0.962,0.977
2836,1.138,3,6425.6,1332.972,6654.459,6.67,6.67,656.018,288,575.558,1.299,0.998,7.117,1.019,26.645,0.321,0.962,0.978
2845,1.138,3,3908.209,1313.017,6641.881,5.565,5.565,591.428,288,565.656,1.22,0.998,6.665,1.019,32.936,0.249,0.962,0.979
2854,1.138,3,1874.283,1314.311,6642.774,5.62,5.62,528.918,288,556.341,1.153,0.998,6.271,1.019,29.198,0.175,0.962,0.98
2863,1.138,3,334.565,1347.206,6664.292,7.401,7.401,458.299,288,547.57,1.097,0.998,5.925,1.019,7.992,0.08,0.962,0.981
2872,1.138,3,687.349,1366.256,6679.909,8.478,8.478,464.198,288,549.635,1.113,0.998,6.005,1.019,0,0.081,0.962,0.982
2881,1.138,3,1140.684,1383.371,6694.293,9.471,9.471,476.773,288,552.239,1.134,0.998,6.108,1.019,0,0.095,0.962,0.983
2890,1.138,3,1460.676,1392.754,6703.38,10.027,10.027,485.711,288,553.964,1.147,0.998,6.178,1.019,0,0.106,0.962,0.984
2899,1.138,3,1869.48,1402.674,6712.898,10.622,10.622,497.438,288,556.228,1.164,0.998,6.27,1.019,0,0.119,0.962,0.985
2908,1.138,3,2936.035,1415.806,6725.084,11.442,11.442,529.223,288,561.501,1.206,0.998,6.49,1.019,0,0.156,0.962,0.986
2917,1.138,3,3210.634,1417.028,6728.6,11.518,11.518,536.775,288,562.767,1.216,0.998,6.544,1.019,0,0.165,0.962,0.987
2926,1.138,3,4261.478,1415.859,6731.131,11.465,11.465,567.536,288,567.206,1.252,0.998,6.737,1.019,0,0.201,0.962,0.988
2935,1.138,3,4885.929,1411.548,6731.175,11.204,11.204,584.817,288,569.581,1.272,0.998,6.843,1.019,0,0.223,0.962,0.989
2944,1.138,3,5853.884,1401.199,6727.666,10.59,10.59,611.333,288,573.094,1.3,0.998,7.003,1.019,0,0.255,0.962,0.99
2953,1.138,3,6844.829,1385.323,6720.708,9.643,9.643,639.693,288,576.164,1.325,0.998,7.147,1.019,0,0.291,0.962,0.991
2962,1.138,3,7350.139,1358.421,6706.51,8.085,8.085,659.912,288,577.128,1.331,0.998,7.193,1.019,13.487,0.325,0.962,0.992
2971,1.138,3,6356.28,1329.057,6689.78,6.437,6.437,640.867,288,573.037,1.295,0.998,7,1.019,27.193,0.31,0.962,0.993
2980,1.138,3,5133.848,1316.468,6683.375,5.739,5.739,611.218,288,568.338,1.257,0.998,6.785,1.019,31.715,0.277,0.962,0.994
2989,1.138,3,3301.294,1309.393,6679.557,5.346,5.346,561.766,288,560.52,1.199,0.998,6.446,1.019,32.383,0.22,0.962,0.995
2998,1.138,3,1739.21,1312.531,6682.103,5.5,5.5,513.034,288,553.394,1.147,0.998,6.154,1.019,28.085,0.161,0.962,0.996
3007,1.138,3,591.378,1325.893,6691.478,6.208,6.208,468.191,288,547.004,1.105,0.998,5.904,1.019,18.593,0.104,0.962,0.997
3016,1.138,3,323.11,1341.251,6703.409,7.044,7.044,449.619,288,545.083,1.096,0.998,5.832,1.019,9.462,0.075,0.962,0.998
3025,1.138,3,417.956,1351.776,6712.922,7.627,7.627,447.248,288,545.47,1.101,0.998,5.848,1.019,3.624,0.068,0.962,0.999
3034,1.138,3,743.456,1367.081,6725.857,8.495,8.495,454.969,288,547.394,1.115,0.998,5.921,1.019,0,0.075,0.962,1
3043,1.138,3,1987.954,1402.848,6686.351,10.644,10.644,507.431,288,558.05,1.17,0.998,6.352,1.019,0,0.128,0.963,0.975
3052,1.138,3,4097.986,1415.017,6698.702,11.415,11.415,571.489,288,568.176,1.248,0.998,6.788,1.019,0,0.202,0.963,0.976
3061,1.138,3,6254.655,1394.192,6688.96,10.175,10.175,634.165,288,576.115,1.311,0.998,7.154,1.019,0.162,0.278,0.963,0.977
3070,1.138,3,7013.577,1346.272,6661.22,7.407,7.407,667.503,288,577.605,1.319,0.998,7.225,1.019,20.473,0.332,0.963,0.978
3079,1.138,3,5399.391,1321.291,6646.491,6.015,6.015,630.023,288,571.211,1.267,0.998,6.924,1.019,30.659,0.293,0.963,0.979
3088,1.138,3,4179.203,1313.934,6643.125,5.61,5.61,597.509,288,566.23,1.229,0.998,6.7,1.019,32.495,0.257,0.963,0.98
3097,1.138,3,1188.512,1319.565,6645.505,5.893,5.893,502.986,288,552.458,1.129,0.998,6.122,1.019,25.212,0.143,0.963,0.981
3106,1.138,3,400.15,1351.782,6667.744,7.653,7.653,457.411,288,547.639,1.1,0.998,5.935,1.019,5.673,0.077,0.963,0.982
3115,1.138,3,784.358,1369.987,6682.827,8.688,8.688,465.894,288,549.879,1.118,0.998,6.023,1.019,0,0.083,0.963,0.983
3124,1.138,3,1337.766,1389.477,6698.83,9.825,9.825,481.653,288,553.104,1.142,0.998,6.151,1.019,0,0.101,0.963,0.984
3133,1.138,3,1741.153,1399.06,6708.272,10.402,10.402,493.152,288,555.239,1.159,0.998,6.238,1.019,0,0.114,0.963,0.985
3142,1.138,3,2749.285,1414.025,6721.561,11.325,11.325,523.13,288,560.479,1.199,0.998,6.455,1.019,0,0.149,0.963,0.986
3151,1.138,3,2856.373,1414.549,6724.528,11.354,11.354,525.67,288,560.88,1.203,0.998,6.472,1.019,0,0.152,0.963,0.987
3160,1.138,3,3515.113,1417.656,6729.595,11.556,11.556,544.741,288,563.949,1.227,0.998,6.604,1.019,0,0.175,0.963,0.988
3169,1.138,3,4418.78,1414.765,6730.81,11.39,11.39,570.994,288,567.638,1.257,0.998,6.766,1.019,0,0.206,0.963,0.989
3178,1.138,3,5708.74,1402.775,6726.37,10.679,10.679,606.78,288,572.379,1.296,0.998,6.98,1.019,0,0.25,0.963,0.99
3187,1.138,3,6896.397,1383.886,6717.624,9.553,9.553,641.022,288,576.146,1.326,0.998,7.157,1.019,0,0.293,0.963,0.991
3196,1.138,3,7335.3,1366.126,6709.13,8.524,8.524,657.022,288,577.038,1.333,0.998,7.199,1.019,9.092,0.319,0.963,0.992
3205,1.138,3,6986.083,1341.427,6695.837,7.113,7.113,653.503,288,575.194,1.316,0.998,7.111,1.019,21.717,0.322,0.963,0.993
3214,1.138,3,5095.793,1316.492,6681.128,5.736,5.736,609.697,288,567.936,1.256,0.998,6.777,1.019,31.494,0.275,0.963,0.994
3223,1.138,3,3794.854,1310.496,6678.567,5.407,5.407,574.837,288,562.623,1.215,0.998,6.544,1.019,32.507,0.236,0.963,0.995
3232,1.138,3,2225.463,1310.906,6679.499,5.415,5.415,528.332,288,555.537,1.164,0.998,6.248,1.019,29.845,0.18,0.963,0.996
3241,1.138,3,1209.427,1316.642,6684.25,5.708,5.708,493.093,288,550.223,1.128,0.998,6.036,1.019,25.052,0.137,0.963,0.997
3250,1.138,3,581.802,1326.672,6692.253,6.248,6.248,466.412,288,546.504,1.105,0.998,5.893,1.019,18.458,0.102,0.963,0.998
3259,1.138,3,377.601,1348.487,6708.427,7.443,7.443,446.949,288,545.053,1.099,0.998,5.839,1.019,5.644,0.07,0.963,0.999
3268,1.138,3,559.291,1358.816,6717.986,8.019,8.019,449.41,288,546.019,1.107,0.998,5.876,1.019,0,0.069,0.963,1
3277,1.138,3,1001.901,1376.294,6665.377,9.059,9.059,477.721,288,552.111,1.128,0.998,6.118,1.019,1.034,0.095,0.964,0.975
3286,1.138,3,2265.325,1407.183,6689.854,10.904,10.904,514.955,288,559.276,1.181,0.998,6.412,1.019,0,0.137,0.964,0.976
3295,1.138,3,4632.926,1412.096,6697.413,11.237,11.237,586.439,288,569.875,1.265,0.998,6.875,1.019,0,0.22,0.964,0.977
3304,1.138,3,7170.966,1371.378,6675.22,8.834,8.834,664.144,288,578.442,1.331,0.998,7.277,1.019,7.186,0.321,0.964,0.978
3313,1.138,3,6909.212,1343.087,6659.46,7.22,7.22,664.197,288,576.8,1.315,0.998,7.197,1.019,21.948,0.329,0.964,0.979
3322,1.138,3,5176.03,1319.727,6645.592,5.927,5.927,623.101,288,570.055,1.26,0.998,6.881,1.019,31.271,0.286,0.964,0.98
