Index,Lever position (lp)_24,Ship speed (v) [knots]_24,Gas Turbine (GT) shaft torque (GTT) [kN m]_24,GT rate of revolutions (GTn) [rpm]_24,Gas Generator rate of revolutions (GGn) [rpm]_24,Starboard Propeller Torque (Ts) [kN]_24,Port Propeller Torque (Tp) [kN]_24,Hight Pressure (HP) Turbine exit temperature (T48) [C]_24,GT Compressor inlet air temperature (T1) [C]_24,GT Compressor outlet air temperature (T2) [C]_24,HP Turbine exit pressure (P48) [bar]_24,GT Compressor inlet air pressure (P1) [bar]_24,GT Compressor outlet air pressure (P2) [bar]_24,GT exhaust gas pressure (Pexh) [bar]_24,Turbine Injecton Control (TIC) [%]_24,Fuel flow (mf) [kg/s]_24,GT Compressor decay state coefficient_24,GT Turbine decay state coefficient_24
1628,8.206,24,50994.417,3087.54,9323.955,438.101,438.101,923.405,288,736.01,3.56,0.998,18.15,1.041,59.901,1.186,0.956,0.999
1637,8.206,24,50994.295,3087.54,9324.354,437.988,437.988,922.404,288,735.861,3.559,0.998,18.13,1.041,59.808,1.184,0.956,1
1646,8.206,24,50995.463,3087.511,9314.232,438.089,438.089,947.385,288,739.499,3.581,0.998,18.656,1.041,62.166,1.231,0.957,0.975
1655,8.206,24,50996.079,3087.534,9314.611,437.989,437.989,946.334,288,739.332,3.58,0.998,18.634,1.041,62.069,1.229,0.957,0.976
1664,8.206,24,50996.446,3087.558,9314.986,438.127,438.127,945.286,288,739.166,3.58,0.998,18.613,1.041,61.971,1.227,0.957,0.977
1673,8.206,24,50996.846,3087.573,9315.359,438.042,438.042,944.241,288,739,3.579,0.998,18.591,1.041,61.874,1.225,0.957,0.978
1682,8.206,24,50996.999,3087.591,9315.73,438.065,438.065,943.198,288,738.834,3.578,0.998,18.57,1.041,61.777,1.223,0.957,0.979
1691,8.206,24,50997.21,3087.6,9316.098,438.117,438.117,942.158,288,738.669,3.577,0.998,18.549,1.041,61.68,1.221,0.957,0.98
1700,8.206,24,50997.305,3087.608,9316.465,438.011,438.011,941.121,288,738.505,3.576,0.998,18.527,1.041,61.583,1.219,0.957,0.981
1709,8.206,24,50997.329,3087.614,9316.83,437.988,437.988,940.087,288,738.341,3.575,0.998,18.506,1.041,61.486,1.217,0.957,0.982
1718,8.206,24,50997.288,3087.613,9317.193,438.113,438.113,939.055,288,738.177,3.574,0.998,18.485,1.041,61.389,1.215,0.957,0.983
1727,8.206,24,50997.17,3087.612,9317.553,438.076,438.076,938.027,288,738.014,3.573,0.998,18.464,1.041,61.293,1.213,0.957,0.984
1736,8.206,24,50997.091,3087.608,9317.914,438.035,438.035,937.001,288,737.852,3.572,0.998,18.442,1.041,61.197,1.212,0.957,0.985
1745,8.206,24,50996.989,3087.606,9318.273,438.064,438.064,935.978,288,737.69,3.572,0.998,18.421,1.041,61.101,1.21,0.957,0.986
1754,8.206,24,50996.857,3087.606,9318.633,438.083,438.083,934.959,288,737.529,3.571,0.998,18.4,1.041,61.005,1.208,0.957,0.987
1763,8.206,24,50996.76,3087.602,9318.991,438.123,438.123,933.942,288,737.368,3.57,0.998,18.379,1.041,60.91,1.206,0.957,0.988
1772,8.206,24,50995.994,3087.587,9319.372,438.125,438.125,932.9,288,737.209,3.569,0.998,18.358,1.041,60.812,1.204,0.957,0.989
1781,8.206,24,50995.348,3087.57,9319.764,438.119,438.119,931.863,288,737.052,3.568,0.998,18.337,1.041,60.715,1.202,0.957,0.99
1790,8.206,24,50995.049,3087.561,9320.166,438.066,438.066,930.832,288,736.896,3.567,0.998,18.317,1.041,60.618,1.2,0.957,0.991
1799,8.206,24,50994.903,3087.555,9320.571,437.974,437.974,929.805,288,736.742,3.566,0.998,18.296,1.041,60.523,1.198,0.957,0.992
1808,8.206,24,50994.796,3087.55,9320.975,437.973,437.973,928.781,288,736.589,3.566,0.998,18.276,1.041,60.427,1.196,0.957,0.993
1817,8.206,24,50994.709,3087.548,9321.379,437.993,437.993,927.761,288,736.436,3.565,0.998,18.255,1.041,60.332,1.194,0.957,0.994
1826,8.206,24,50994.638,3087.546,9321.783,437.955,437.955,926.744,288,736.284,3.564,0.998,18.235,1.041,60.237,1.193,0.957,0.995
1835,8.206,24,50994.592,3087.542,9322.185,438.001,438.001,925.73,288,736.132,3.563,0.998,18.215,1.041,60.143,1.191,0.957,0.996
1844,8.206,24,50994.474,3087.543,9322.588,437.958,437.958,924.719,288,735.982,3.562,0.998,18.194,1.041,60.048,1.189,0.957,0.997
1853,8.206,24,50994.451,3087.539,9322.989,438.073,438.073,923.711,288,735.831,3.561,0.998,18.174,1.041,59.954,1.187,0.957,0.998
1862,8.206,24,50994.311,3087.54,9323.39,438.082,438.082,922.706,288,735.682,3.561,0.998,18.154,1.041,59.86,1.185,0.957,0.999
1871,8.206,24,50994.285,3087.536,9323.79,437.97,437.97,921.705,288,735.533,3.56,0.998,18.134,1.041,59.767,1.183,0.957,1
1880,8.206,24,50995.266,3087.503,9313.617,438.054,438.054,946.714,288,739.177,3.582,0.998,18.659,1.041,62.127,1.23,0.958,0.975
1889,8.206,24,50995.864,3087.527,9313.996,438.026,438.026,945.663,288,739.01,3.581,0.998,18.638,1.041,62.03,1.228,0.958,0.976
1898,8.206,24,50996.312,3087.55,9314.373,438.018,438.018,944.614,288,738.843,3.58,0.998,18.616,1.041,61.932,1.226,0.958,0.977
1907,8.206,24,50996.646,3087.57,9314.746,438.109,438.109,943.569,288,738.677,3.579,0.998,18.595,1.041,61.835,1.224,0.958,0.978
1916,8.206,24,50996.913,3087.583,9315.118,438.131,438.131,942.526,288,738.511,3.579,0.998,18.573,1.041,61.738,1.222,0.958,0.979
1925,8.206,24,50997.094,3087.595,9315.487,438.116,438.116,941.485,288,738.346,3.578,0.998,18.552,1.041,61.641,1.22,0.958,0.98
1934,8.206,24,50997.176,3087.604,9315.855,438.079,438.079,940.448,288,738.181,3.577,0.998,18.531,1.041,61.544,1.218,0.958,0.981
1943,8.206,24,50997.235,3087.609,9316.22,438.035,438.035,939.414,288,738.017,3.576,0.998,18.51,1.041,61.447,1.216,0.958,0.982
1952,8.206,24,50997.2,3087.609,9316.583,437.989,437.989,938.382,288,737.853,3.575,0.998,18.488,1.041,61.35,1.215,0.958,0.983
1961,8.206,24,50997.12,3087.606,9316.945,438.127,438.127,937.353,288,737.689,3.574,0.998,18.467,1.041,61.254,1.213,0.958,0.984
1970,8.206,24,50997.014,3087.605,9317.305,438.118,438.118,936.327,288,737.527,3.573,0.998,18.446,1.041,61.158,1.211,0.958,0.985
1979,8.206,24,50996.888,3087.604,9317.665,437.986,437.986,935.304,288,737.364,3.572,0.998,18.425,1.041,61.062,1.209,0.958,0.986
1988,8.206,24,50996.778,3087.601,9318.025,438.1,438.1,934.284,288,737.203,3.571,0.998,18.404,1.041,60.966,1.207,0.958,0.987
1997,8.206,24,50996.14,3087.588,9318.402,438.011,438.011,933.244,288,737.042,3.571,0.998,18.383,1.041,60.868,1.205,0.958,0.988
2006,8.206,24,50995.473,3087.573,9318.79,438.114,438.114,932.202,288,736.884,3.57,0.998,18.362,1.041,60.77,1.203,0.958,0.989
2015,8.206,24,50995.126,3087.56,9319.192,438.089,438.089,931.167,288,736.727,3.569,0.998,18.341,1.041,60.674,1.201,0.958,0.99
2024,8.206,24,50994.97,3087.553,9319.598,437.999,437.999,930.136,288,736.572,3.568,0.998,18.32,1.041,60.578,1.199,0.958,0.991
2033,8.206,24,50994.855,3087.549,9320.003,438.095,438.095,929.109,288,736.417,3.567,0.998,18.3,1.041,60.482,1.197,0.958,0.992
2042,8.206,24,50994.733,3087.547,9320.408,438.113,438.113,928.085,288,736.264,3.566,0.998,18.28,1.041,60.387,1.195,0.958,0.993
2051,8.206,24,50994.651,3087.546,9320.813,438.04,438.04,927.065,288,736.11,3.566,0.998,18.259,1.041,60.292,1.194,0.958,0.994
2060,8.206,24,50994.545,3087.545,9321.217,438.107,438.107,926.047,288,735.958,3.565,0.998,18.239,1.041,60.197,1.192,0.958,0.995
2069,8.206,24,50994.507,3087.542,9321.62,438.096,438.096,925.033,288,735.806,3.564,0.998,18.218,1.041,60.102,1.19,0.958,0.996
2078,8.206,24,50994.472,3087.539,9322.023,438.01,438.01,924.022,288,735.655,3.563,0.998,18.198,1.041,60.008,1.188,0.958,0.997
2087,8.206,24,50994.329,3087.539,9322.425,437.988,437.988,923.014,288,735.505,3.562,0.998,18.178,1.041,59.914,1.186,0.958,0.998
2096,8.206,24,50994.289,3087.536,9322.826,437.96,437.96,922.009,288,735.355,3.561,0.998,18.158,1.041,59.82,1.184,0.958,0.999
2105,8.206,24,50994.213,3087.534,9323.226,437.956,437.956,921.007,288,735.206,3.561,0.998,18.138,1.041,59.726,1.182,0.958,1
2114,8.206,24,50995.052,3087.496,9313.003,438.02,438.02,946.044,288,738.856,3.583,0.998,18.662,1.041,62.089,1.229,0.959,0.975
2123,8.206,24,50995.674,3087.522,9313.383,438.074,438.074,944.992,288,738.689,3.582,0.998,18.641,1.041,61.991,1.227,0.959,0.976
2132,8.206,24,50996.129,3087.544,9313.76,437.976,437.976,943.944,288,738.522,3.581,0.998,18.62,1.041,61.893,1.225,0.959,0.977
2141,8.206,24,50996.503,3087.562,9314.135,438.018,438.018,942.898,288,738.355,3.58,0.998,18.598,1.041,61.796,1.223,0.959,0.978
2150,8.206,24,50996.762,3087.578,9314.507,438.128,438.128,941.854,288,738.189,3.579,0.998,18.577,1.041,61.699,1.221,0.959,0.979
2159,8.206,24,50996.933,3087.592,9314.877,438.073,438.073,940.814,288,738.023,3.578,0.998,18.556,1.041,61.602,1.22,0.959,0.98
2168,8.206,24,50997.061,3087.599,9315.245,437.977,437.977,939.776,288,737.858,3.577,0.998,18.534,1.041,61.505,1.218,0.959,0.981
2177,8.206,24,50997.12,3087.605,9315.611,438.03,438.03,938.741,288,737.693,3.577,0.998,18.513,1.041,61.408,1.216,0.959,0.982
2186,8.206,24,50997.114,3087.606,9315.975,437.991,437.991,937.709,288,737.529,3.576,0.998,18.492,1.041,61.311,1.214,0.959,0.983
2195,8.206,24,50997.033,3087.603,9316.337,438.077,438.077,936.68,288,737.365,3.575,0.998,18.47,1.041,61.215,1.212,0.959,0.984
2204,8.206,24,50996.892,3087.602,9316.698,438.101,438.101,935.653,288,737.202,3.574,0.998,18.449,1.041,61.119,1.21,0.959,0.985
2213,8.206,24,50996.791,3087.6,9317.058,438.125,438.125,934.63,288,737.04,3.573,0.998,18.428,1.041,61.023,1.208,0.959,0.986
2222,8.206,24,50996.263,3087.589,9317.432,438.003,438.003,933.592,288,736.878,3.572,0.998,18.407,1.041,60.925,1.206,0.959,0.987
2231,8.206,24,50995.659,3087.576,9317.818,437.977,437.977,932.546,288,736.718,3.571,0.998,18.386,1.041,60.827,1.204,0.959,0.988
2240,8.206,24,50995.17,3087.561,9318.218,437.971,437.971,931.507,288,736.56,3.57,0.998,18.365,1.041,60.73,1.202,0.959,0.989
2249,8.206,24,50994.983,3087.554,9318.624,438.073,438.073,930.473,288,736.404,3.57,0.998,18.345,1.041,60.634,1.2,0.959,0.99
2258,8.206,24,50994.871,3087.549,9319.03,438.106,438.106,929.442,288,736.248,3.569,0.998,18.324,1.041,60.538,1.198,0.959,0.991
2267,8.206,24,50994.728,3087.547,9319.436,438.054,438.054,928.415,288,736.093,3.568,0.998,18.304,1.041,60.442,1.197,0.959,0.992
2276,8.206,24,50994.675,3087.545,9319.842,437.956,437.956,927.391,288,735.939,3.567,0.998,18.283,1.041,60.346,1.195,0.959,0.993
2285,8.206,24,50994.609,3087.542,9320.248,437.964,437.964,926.37,288,735.786,3.566,0.998,18.263,1.041,60.251,1.193,0.959,0.994
2294,8.206,24,50994.56,3087.54,9320.652,437.969,437.969,925.352,288,735.633,3.566,0.998,18.242,1.041,60.156,1.191,0.959,0.995
2303,8.206,24,50994.466,3087.539,9321.056,438.103,438.103,924.338,288,735.481,3.565,0.998,18.222,1.041,60.062,1.189,0.959,0.996
2312,8.206,24,50994.407,3087.537,9321.459,438.106,438.106,923.326,288,735.33,3.564,0.998,18.202,1.041,59.967,1.187,0.959,0.997
2321,8.206,24,50994.344,3087.534,9321.861,438.004,438.004,922.318,288,735.179,3.563,0.998,18.182,1.041,59.873,1.185,0.959,0.998
2330,8.206,24,50994.223,3087.535,9322.263,438.011,438.011,921.313,288,735.029,3.562,0.998,18.161,1.041,59.779,1.183,0.959,0.999
2339,8.206,24,50994.162,3087.533,9322.664,438.086,438.086,920.311,288,734.879,3.561,0.998,18.141,1.041,59.685,1.182,0.959,1
2348,8.206,24,50994.902,3087.485,9312.39,438.093,438.093,945.375,288,738.536,3.583,0.998,18.666,1.041,62.05,1.228,0.96,0.975
2357,8.206,24,50995.53,3087.512,9312.771,438.103,438.103,944.323,288,738.368,3.583,0.998,18.644,1.041,61.952,1.226,0.96,0.976
2366,8.206,24,50995.977,3087.537,9313.149,438.124,438.124,943.274,288,738.2,3.582,0.998,18.623,1.041,61.855,1.225,0.96,0.977
2375,8.206,24,50996.359,3087.556,9313.524,437.984,437.984,942.228,288,738.033,3.581,0.998,18.602,1.041,61.757,1.223,0.96,0.978
2384,8.206,24,50996.632,3087.572,9313.897,438.028,438.028,941.184,288,737.867,3.58,0.998,18.58,1.041,61.66,1.221,0.96,0.979
2393,8.206,24,50996.807,3087.586,9314.267,438.089,438.089,940.144,288,737.701,3.579,0.998,18.559,1.041,61.563,1.219,0.96,0.98
2402,8.206,24,50996.932,3087.596,9314.636,438.119,438.119,939.106,288,737.535,3.578,0.998,18.538,1.041,61.466,1.217,0.96,0.981
2411,8.206,24,50997.04,3087.599,9315.003,438.039,438.039,938.071,288,737.37,3.577,0.998,18.516,1.041,61.369,1.215,0.96,0.982
2420,8.206,24,50997.001,3087.604,9315.367,438.026,438.026,937.038,288,737.206,3.576,0.998,18.495,1.041,61.272,1.213,0.96,0.983
2429,8.206,24,50996.889,3087.602,9315.729,437.98,437.98,936.008,288,737.042,3.576,0.998,18.474,1.041,61.176,1.211,0.96,0.984
2438,8.206,24,50996.815,3087.599,9316.091,438.025,438.025,934.982,288,736.878,3.575,0.998,18.453,1.041,61.08,1.209,0.96,0.985
2447,8.206,24,50996.413,3087.591,9316.462,438.098,438.098,933.946,288,736.716,3.574,0.998,18.431,1.041,60.982,1.207,0.96,0.986
2456,8.206,24,50995.727,3087.577,9316.848,437.973,437.973,932.896,288,736.554,3.573,0.998,18.41,1.041,60.884,1.205,0.96,0.987
2465,8.206,24,50995.261,3087.561,9317.243,438.106,438.106,931.852,288,736.395,3.572,0.998,18.39,1.041,60.786,1.203,0.96,0.988
2474,8.206,24,50994.983,3087.555,9317.649,437.991,437.991,930.814,288,736.237,3.571,0.998,18.369,1.041,60.689,1.201,0.96,0.989
2483,8.206,24,50994.908,3087.547,9318.057,438.106,438.106,929.78,288,736.081,3.57,0.998,18.348,1.041,60.593,1.2,0.96,0.99
2492,8.206,24,50994.782,3087.546,9318.464,437.962,437.962,928.749,288,735.925,3.57,0.998,18.328,1.041,60.497,1.198,0.96,0.991
2501,8.206,24,50994.708,3087.543,9318.871,437.967,437.967,927.722,288,735.77,3.569,0.998,18.307,1.041,60.402,1.196,0.96,0.992
2510,8.206,24,50994.634,3087.542,9319.278,438.111,438.111,926.697,288,735.615,3.568,0.998,18.287,1.041,60.306,1.194,0.96,0.993
2519,8.206,24,50994.571,3087.539,9319.683,438.093,438.093,925.676,288,735.462,3.567,0.998,18.267,1.041,60.211,1.192,0.96,0.994
2528,8.206,24,50994.493,3087.539,9320.088,438.061,438.061,924.659,288,735.309,3.566,0.998,18.246,1.041,60.116,1.19,0.96,0.995
2537,8.206,24,50994.416,3087.537,9320.493,437.954,437.954,923.644,288,735.156,3.566,0.998,18.226,1.041,60.021,1.188,0.96,0.996
2546,8.206,24,50994.362,3087.535,9320.896,437.959,437.959,922.632,288,735.005,3.565,0.998,18.206,1.041,59.927,1.186,0.96,0.997
2555,8.206,24,50994.27,3087.534,9321.299,438.003,438.003,921.624,288,734.853,3.564,0.998,18.185,1.041,59.832,1.185,0.96,0.998
2564,8.206,24,50994.238,3087.53,9321.701,438.015,438.015,920.618,288,734.703,3.563,0.998,18.165,1.041,59.739,1.183,0.96,0.999
2573,8.206,24,50994.113,3087.53,9322.102,438.09,438.09,919.616,288,734.553,3.562,0.998,18.145,1.041,59.645,1.181,0.96,1
2582,8.206,24,50994.648,3087.478,9311.778,437.974,437.974,944.707,288,738.216,3.584,0.998,18.669,1.041,62.011,1.228,0.961,0.975
2591,8.206,24,50995.327,3087.506,9312.16,438.117,438.117,943.655,288,738.048,3.583,0.998,18.648,1.041,61.913,1.226,0.961,0.976
2600,8.206,24,50995.82,3087.53,9312.538,438.018,438.018,942.606,288,737.88,3.582,0.998,18.626,1.041,61.816,1.224,0.961,0.977
2609,8.206,24,50996.178,3087.551,9312.914,438.124,438.124,941.56,288,737.712,3.582,0.998,18.605,1.041,61.718,1.222,0.961,0.978
2618,8.206,24,50996.458,3087.568,9313.287,438.056,438.056,940.516,288,737.546,3.581,0.998,18.584,1.041,61.621,1.22,0.961,0.979
2627,8.206,24,50996.718,3087.579,9313.659,438.124,438.124,939.475,288,737.379,3.58,0.998,18.562,1.041,61.524,1.218,0.961,0.98
2636,8.206,24,50996.796,3087.591,9314.028,438.117,438.117,938.436,288,737.213,3.579,0.998,18.541,1.041,61.427,1.216,0.961,0.981
2645,8.206,24,50996.924,3087.595,9314.395,438.13,438.13,937.401,288,737.048,3.578,0.998,18.52,1.041,61.33,1.214,0.961,0.982
2654,8.206,24,50996.939,3087.598,9314.761,438.126,438.126,936.368,288,736.883,3.577,0.998,18.498,1.041,61.233,1.212,0.961,0.983
2663,8.206,24,50996.832,3087.598,9315.124,437.993,437.993,935.338,288,736.719,3.576,0.998,18.477,1.041,61.137,1.21,0.961,0.984
2672,8.206,24,50996.563,3087.593,9315.491,438.122,438.122,934.305,288,736.555,3.575,0.998,18.456,1.041,61.04,1.208,0.961,0.985
2681,8.206,24,50995.789,3087.579,9315.877,438.061,438.061,933.251,288,736.392,3.575,0.998,18.435,1.041,60.941,1.206,0.961,0.986
2690,8.206,24,50995.375,3087.563,9316.268,438.031,438.031,932.202,288,736.231,3.574,0.998,18.414,1.041,60.843,1.205,0.961,0.987
2699,8.206,24,50995.05,3087.554,9316.675,438.058,438.058,931.161,288,736.073,3.573,0.998,18.393,1.041,60.746,1.203,0.961,0.988
2708,8.206,24,50994.914,3087.548,9317.083,438.065,438.065,930.123,288,735.915,3.572,0.998,18.373,1.041,60.649,1.201,0.961,0.989
2717,8.206,24,50994.82,3087.544,9317.491,437.968,437.968,929.089,288,735.758,3.571,0.998,18.352,1.041,60.553,1.199,0.961,0.99
2726,8.206,24,50994.769,3087.54,9317.899,438.03,438.03,928.058,288,735.602,3.57,0.998,18.332,1.041,60.457,1.197,0.961,0.991
2735,8.206,24,50994.659,3087.541,9318.307,437.958,437.958,927.03,288,735.447,3.57,0.998,18.311,1.041,60.361,1.195,0.961,0.992
2744,8.206,24,50994.595,3087.538,9318.714,438,438,926.006,288,735.292,3.569,0.998,18.291,1.041,60.266,1.193,0.961,0.993
2753,8.206,24,50994.506,3087.537,9319.12,437.964,437.964,924.984,288,735.138,3.568,0.998,18.27,1.041,60.171,1.191,0.961,0.994
2762,8.206,24,50994.454,3087.535,9319.525,438.094,438.094,923.966,288,734.985,3.567,0.998,18.25,1.041,60.076,1.189,0.961,0.995
2771,8.206,24,50994.406,3087.533,9319.93,438.105,438.105,922.951,288,734.832,3.566,0.998,18.23,1.041,59.981,1.187,0.961,0.996
2780,8.206,24,50994.315,3087.532,9320.334,437.978,437.978,921.939,288,734.68,3.565,0.998,18.209,1.041,59.886,1.186,0.961,0.997
2789,8.206,24,50994.276,3087.529,9320.737,437.993,437.993,920.931,288,734.529,3.565,0.998,18.189,1.041,59.792,1.184,0.961,0.998
2798,8.206,24,50994.174,3087.528,9321.139,438.102,438.102,919.925,288,734.378,3.564,0.998,18.169,1.041,59.698,1.182,0.961,0.999
2807,8.206,24,50994.124,3087.526,9321.541,438.086,438.086,918.923,288,734.228,3.563,0.998,18.149,1.041,59.604,1.18,0.961,1
2816,8.206,24,50994.441,3087.47,9311.166,438.105,438.105,944.041,288,737.896,3.585,0.998,18.672,1.041,61.972,1.227,0.962,0.975
2825,8.206,24,50995.121,3087.498,9311.549,438.115,438.115,942.989,288,737.728,3.584,0.998,18.651,1.041,61.875,1.225,0.962,0.976
2834,8.206,24,50995.661,3087.522,9311.928,438.011,438.011,941.939,288,737.56,3.583,0.998,18.63,1.041,61.777,1.223,0.962,0.977
2843,8.206,24,50996.003,3087.546,9312.305,438.133,438.133,940.893,288,737.392,3.582,0.998,18.608,1.041,61.68,1.221,0.962,0.978
2852,8.206,24,50996.289,3087.563,9312.679,437.981,437.981,939.848,288,737.225,3.581,0.998,18.587,1.041,61.582,1.219,0.962,0.979
2861,8.206,24,50996.53,3087.576,9313.051,438.03,438.03,938.807,288,737.058,3.581,0.998,18.566,1.041,61.485,1.217,0.962,0.98
2870,8.206,24,50996.708,3087.585,9313.421,437.988,437.988,937.769,288,736.892,3.58,0.998,18.544,1.041,61.388,1.215,0.962,0.981
2879,8.206,24,50996.821,3087.59,9313.789,438.061,438.061,936.733,288,736.726,3.579,0.998,18.523,1.041,61.291,1.213,0.962,0.982
2888,8.206,24,50996.823,3087.595,9314.155,437.983,437.983,935.7,288,736.561,3.578,0.998,18.502,1.041,61.195,1.211,0.962,0.983
2897,8.206,24,50996.733,3087.595,9314.519,437.978,437.978,934.669,288,736.396,3.577,0.998,18.481,1.041,61.098,1.21,0.962,0.984
2906,8.206,24,50995.945,3087.579,9314.906,438.106,438.106,933.612,288,736.233,3.576,0.998,18.459,1.041,60.999,1.208,0.962,0.985
2915,8.206,24,50995.498,3087.566,9315.297,438.062,438.062,932.559,288,736.07,3.575,0.998,18.438,1.041,60.9,1.206,0.962,0.986
2924,8.206,24,50995.088,3087.555,9315.699,438.055,438.055,931.512,288,735.91,3.574,0.998,18.418,1.041,60.802,1.204,0.962,0.987
2933,8.206,24,50994.952,3087.547,9316.108,437.98,437.98,930.471,288,735.752,3.574,0.998,18.397,1.041,60.706,1.202,0.962,0.988
2942,8.206,24,50994.842,3087.544,9316.518,438.065,438.065,929.433,288,735.594,3.573,0.998,18.376,1.041,60.609,1.2,0.962,0.989
2951,8.206,24,50994.756,3087.541,9316.927,437.966,437.966,928.399,288,735.437,3.572,0.998,18.356,1.041,60.513,1.198,0.962,0.99
2960,8.206,24,50994.701,3087.539,9317.335,438.111,438.111,927.368,288,735.281,3.571,0.998,18.335,1.041,60.417,1.196,0.962,0.991
2969,8.206,24,50994.651,3087.537,9317.744,438.11,438.11,926.34,288,735.125,3.57,0.998,18.315,1.041,60.321,1.194,0.962,0.992
2978,8.206,24,50994.557,3087.536,9318.151,438.008,438.008,925.315,288,734.97,3.57,0.998,18.294,1.041,60.225,1.192,0.962,0.993
2987,8.206,24,50994.495,3087.534,9318.557,438.087,438.087,924.294,288,734.816,3.569,0.998,18.274,1.041,60.13,1.19,0.962,0.994
2996,8.206,24,50994.428,3087.532,9318.963,438,438,923.275,288,734.662,3.568,0.998,18.254,1.041,60.035,1.189,0.962,0.995
3005,8.206,24,50994.316,3087.532,9319.368,438.046,438.046,922.26,288,734.509,3.567,0.998,18.233,1.041,59.94,1.187,0.962,0.996
3014,8.206,24,50994.283,3087.529,9319.772,438.003,438.003,921.248,288,734.357,3.566,0.998,18.213,1.041,59.846,1.185,0.962,0.997
3023,8.206,24,50994.228,3087.526,9320.176,438.083,438.083,920.239,288,734.205,3.565,0.998,18.193,1.041,59.752,1.183,0.962,0.998
3032,8.206,24,50994.131,3087.526,9320.579,438.057,438.057,919.234,288,734.054,3.565,0.998,18.173,1.041,59.658,1.181,0.962,0.999
3041,8.206,24,50994.039,3087.525,9320.981,438.101,438.101,918.231,288,733.903,3.564,0.998,18.153,1.041,59.564,1.179,0.962,1
3050,8.206,24,50994.231,3087.462,9310.556,438.055,438.055,943.376,288,737.578,3.586,0.998,18.676,1.041,61.934,1.226,0.963,0.975
3059,8.206,24,50994.957,3087.49,9310.94,437.962,437.962,942.324,288,737.409,3.585,0.998,18.654,1.041,61.836,1.224,0.963,0.976
3068,8.206,24,50995.507,3087.515,9311.32,438.112,438.112,941.274,288,737.241,3.584,0.998,18.633,1.041,61.739,1.222,0.963,0.977
3077,8.206,24,50995.866,3087.538,9311.697,438.018,438.018,940.227,288,737.072,3.583,0.998,18.612,1.041,61.641,1.22,0.963,0.978
3086,8.206,24,50996.188,3087.556,9312.072,438.119,438.119,939.182,288,736.905,3.582,0.998,18.59,1.041,61.544,1.218,0.963,0.979
3095,8.206,24,50996.46,3087.568,9312.444,438.072,438.072,938.141,288,736.738,3.581,0.998,18.569,1.041,61.447,1.216,0.963,0.98
3104,8.206,24,50996.579,3087.579,9312.815,438.028,438.028,937.102,288,736.571,3.58,0.998,18.548,1.041,61.349,1.215,0.963,0.981
3113,8.206,24,50996.68,3087.588,9313.183,437.987,437.987,936.066,288,736.405,3.58,0.998,18.526,1.041,61.253,1.213,0.963,0.982
3122,8.206,24,50996.711,3087.592,9313.55,438.122,438.122,935.033,288,736.24,3.579,0.998,18.505,1.041,61.156,1.211,0.963,0.983
3131,8.206,24,50996.054,3087.58,9313.934,437.977,437.977,933.977,288,736.075,3.578,0.998,18.484,1.041,61.057,1.209,0.963,0.984
3140,8.206,24,50995.556,3087.567,9314.325,438.115,438.115,932.921,288,735.912,3.577,0.998,18.463,1.041,60.958,1.207,0.963,0.985
3149,8.206,24,50995.189,3087.554,9314.723,438.088,438.088,931.869,288,735.75,3.576,0.998,18.442,1.041,60.86,1.205,0.963,0.986
3158,8.206,24,50994.937,3087.549,9315.132,438.021,438.021,930.824,288,735.59,3.575,0.998,18.421,1.041,60.762,1.203,0.963,0.987
3167,8.206,24,50994.825,3087.544,9315.543,438.02,438.02,929.783,288,735.431,3.574,0.998,18.401,1.041,60.665,1.201,0.963,0.988
3176,8.206,24,50994.797,3087.539,9315.953,438.007,438.007,928.745,288,735.273,3.574,0.998,18.38,1.041,60.569,1.199,0.963,0.989
3185,8.206,24,50994.711,3087.538,9316.363,438.118,438.118,927.71,288,735.116,3.573,0.998,18.36,1.041,60.473,1.197,0.963,0.99
3194,8.206,24,50994.67,3087.536,9316.772,438.079,438.079,926.679,288,734.959,3.572,0.998,18.339,1.041,60.377,1.195,0.963,0.991
3203,8.206,24,50994.546,3087.536,9317.181,438.107,438.107,925.651,288,734.803,3.571,0.998,18.319,1.041,60.281,1.193,0.963,0.992
3212,8.206,24,50994.515,3087.532,9317.588,438.03,438.03,924.626,288,734.648,3.57,0.998,18.298,1.041,60.185,1.191,0.963,0.993
3221,8.206,24,50994.422,3087.533,9317.995,438.044,438.044,923.605,288,734.493,3.57,0.998,18.278,1.041,60.09,1.19,0.963,0.994
3230,8.206,24,50994.399,3087.529,9318.402,438.071,438.071,922.586,288,734.339,3.569,0.998,18.257,1.041,59.995,1.188,0.963,0.995
3239,8.206,24,50994.297,3087.528,9318.807,438.103,438.103,921.571,288,734.186,3.568,0.998,18.237,1.041,59.9,1.186,0.963,0.996
3248,8.206,24,50994.216,3087.528,9319.212,438.091,438.091,920.558,288,734.033,3.567,0.998,18.217,1.041,59.805,1.184,0.963,0.997
3257,8.206,24,50994.185,3087.524,9319.616,437.98,437.98,919.549,288,733.882,3.566,0.998,18.197,1.041,59.711,1.182,0.963,0.998
3266,8.206,24,50994.084,3087.524,9320.019,437.965,437.965,918.543,288,733.73,3.565,0.998,18.176,1.041,59.617,1.18,0.963,0.999
3275,8.206,24,50994.056,3087.52,9320.421,438.01,438.01,917.54,288,733.579,3.565,0.998,18.156,1.041,59.523,1.178,0.963,1
