Index,Lever position (lp)_21,Ship speed (v) [knots]_21,Gas Turbine (GT) shaft torque (GTT) [kN m]_21,GT rate of revolutions (GTn) [rpm]_21,Gas Generator rate of revolutions (GGn) [rpm]_21,Starboard Propeller Torque (Ts) [kN]_21,Port Propeller Torque (Tp) [kN]_21,Hight Pressure (HP) Turbine exit temperature (T48) [C]_21,GT Compressor inlet air temperature (T1) [C]_21,GT Compressor outlet air temperature (T2) [C]_21,HP Turbine exit pressure (P48) [bar]_21,GT Compressor inlet air pressure (P1) [bar]_21,GT Compressor outlet air pressure (P2) [bar]_21,GT exhaust gas pressure (Pexh) [bar]_21,Turbine Injecton Control (TIC) [%]_21,Fuel flow (mf) [kg/s]_21,GT Compressor decay state coefficient_21,GT Turbine decay state coefficient_21
1627,7.148,21,38976.827,2678.079,9141.522,332.118,332.118,826.108,288,693.971,2.953,0.998,15.293,1.035,43.736,0.866,0.956,0.999
1636,7.148,21,38976.554,2678.081,9142.025,332.026,332.026,825.118,288,693.808,2.952,0.998,15.276,1.035,43.658,0.864,0.956,1
1645,7.148,21,38986.522,2678.083,9128.892,332.193,332.193,849.952,288,697.714,2.968,0.998,15.702,1.035,45.63,0.903,0.957,0.975
1654,7.148,21,38986.048,2678.085,9129.392,332.255,332.255,848.909,288,697.538,2.967,0.998,15.684,1.035,45.548,0.902,0.957,0.976
1663,7.148,21,38985.627,2678.086,9129.892,332.125,332.125,847.869,288,697.363,2.967,0.998,15.667,1.035,45.467,0.9,0.957,0.977
1672,7.148,21,38985.164,2678.088,9130.392,332.212,332.212,846.832,288,697.189,2.966,0.998,15.65,1.035,45.385,0.899,0.957,0.978
1681,7.148,21,38984.53,2678.082,9130.901,332.205,332.205,845.786,288,697.016,2.966,0.998,15.633,1.035,45.303,0.897,0.957,0.979
1690,7.148,21,38983.865,2678.077,9131.411,332.139,332.139,844.743,288,696.844,2.965,0.998,15.616,1.035,45.221,0.895,0.957,0.98
1699,7.148,21,38983.472,2678.076,9131.922,332.131,332.131,843.703,288,696.672,2.964,0.998,15.598,1.035,45.14,0.894,0.957,0.981
1708,7.148,21,38983.13,2678.078,9132.431,332.117,332.117,842.664,288,696.501,2.964,0.998,15.581,1.035,45.058,0.892,0.957,0.982
1717,7.148,21,38982.725,2678.076,9132.938,332.11,332.11,841.628,288,696.329,2.963,0.998,15.564,1.035,44.977,0.891,0.957,0.983
1726,7.148,21,38982.311,2678.077,9133.446,332.198,332.198,840.595,288,696.159,2.963,0.998,15.547,1.035,44.896,0.889,0.957,0.984
1735,7.148,21,38981.914,2678.078,9133.953,332.186,332.186,839.565,288,695.988,2.962,0.998,15.53,1.035,44.815,0.887,0.957,0.985
1744,7.148,21,38981.535,2678.077,9134.46,332.206,332.206,838.537,288,695.819,2.961,0.998,15.513,1.035,44.734,0.886,0.957,0.986
1753,7.148,21,38981.182,2678.076,9134.967,332.142,332.142,837.512,288,695.649,2.961,0.998,15.496,1.035,44.653,0.884,0.957,0.987
1762,7.148,21,38980.84,2678.076,9135.473,332.171,332.171,836.49,288,695.481,2.96,0.998,15.479,1.035,44.573,0.883,0.957,0.988
1771,7.148,21,38980.467,2678.079,9135.98,332.131,332.131,835.471,288,695.312,2.96,0.998,15.463,1.035,44.492,0.881,0.957,0.989
1780,7.148,21,38980.194,2678.077,9136.486,332.07,332.07,834.455,288,695.145,2.959,0.998,15.446,1.035,44.412,0.879,0.957,0.99
1789,7.148,21,38979.801,2678.079,9136.991,332.092,332.092,833.441,288,694.977,2.958,0.998,15.429,1.035,44.332,0.878,0.957,0.991
1798,7.148,21,38979.479,2678.079,9137.496,332.183,332.183,832.43,288,694.81,2.958,0.998,15.412,1.035,44.253,0.876,0.957,0.992
1807,7.148,21,38979.147,2678.079,9138.001,332.056,332.056,831.422,288,694.643,2.957,0.998,15.395,1.035,44.173,0.875,0.957,0.993
1816,7.148,21,38978.843,2678.08,9138.506,332.04,332.04,830.416,288,694.477,2.957,0.998,15.379,1.035,44.094,0.873,0.957,0.994
1825,7.148,21,38978.559,2678.079,9139.011,332.161,332.161,829.414,288,694.312,2.956,0.998,15.362,1.035,44.015,0.871,0.957,0.995
1834,7.148,21,38978.273,2678.08,9139.515,332.171,332.171,828.414,288,694.147,2.955,0.998,15.346,1.035,43.936,0.87,0.957,0.996
1843,7.148,21,38977.894,2678.081,9140.018,332.163,332.163,827.416,288,693.982,2.955,0.998,15.329,1.035,43.857,0.868,0.957,0.997
1852,7.148,21,38977.611,2678.082,9140.522,332.053,332.053,826.421,288,693.818,2.954,0.998,15.312,1.035,43.778,0.867,0.957,0.998
1861,7.148,21,38977.388,2678.081,9141.025,332.148,332.148,825.429,288,693.654,2.954,0.998,15.296,1.035,43.7,0.865,0.957,0.999
1870,7.148,21,38977.133,2678.081,9141.528,332.163,332.163,824.44,288,693.491,2.953,0.998,15.28,1.035,43.622,0.864,0.957,1
1879,7.148,21,38987.139,2678.083,9128.39,332.252,332.252,849.273,288,697.396,2.969,0.998,15.705,1.035,45.595,0.903,0.958,0.975
1888,7.148,21,38986.676,2678.084,9128.89,332.259,332.259,848.23,288,697.221,2.968,0.998,15.688,1.035,45.513,0.901,0.958,0.976
1897,7.148,21,38986.257,2678.085,9129.39,332.135,332.135,847.19,288,697.046,2.968,0.998,15.67,1.035,45.431,0.899,0.958,0.977
1906,7.148,21,38985.626,2678.082,9129.897,332.148,332.148,846.145,288,696.872,2.967,0.998,15.653,1.035,45.349,0.898,0.958,0.978
1915,7.148,21,38984.995,2678.078,9130.408,332.184,332.184,845.099,288,696.699,2.966,0.998,15.636,1.035,45.267,0.896,0.958,0.979
1924,7.148,21,38984.423,2678.075,9130.918,332.176,332.176,844.057,288,696.527,2.966,0.998,15.619,1.035,45.185,0.895,0.958,0.98
1933,7.148,21,38984.154,2678.076,9131.428,332.227,332.227,843.016,288,696.356,2.965,0.998,15.602,1.035,45.104,0.893,0.958,0.981
1942,7.148,21,38983.683,2678.078,9131.936,332.128,332.128,841.978,288,696.184,2.965,0.998,15.585,1.035,45.022,0.891,0.958,0.982
1951,7.148,21,38983.33,2678.075,9132.444,332.161,332.161,840.942,288,696.013,2.964,0.998,15.568,1.035,44.941,0.89,0.958,0.983
1960,7.148,21,38982.909,2678.076,9132.951,332.113,332.113,839.91,288,695.842,2.963,0.998,15.55,1.035,44.859,0.888,0.958,0.984
1969,7.148,21,38982.558,2678.075,9133.459,332.126,332.126,838.88,288,695.672,2.963,0.998,15.533,1.035,44.778,0.887,0.958,0.985
1978,7.148,21,38982.156,2678.077,9133.966,332.125,332.125,837.853,288,695.502,2.962,0.998,15.517,1.035,44.698,0.885,0.958,0.986
1987,7.148,21,38981.777,2678.076,9134.472,332.103,332.103,836.829,288,695.333,2.962,0.998,15.5,1.035,44.617,0.883,0.958,0.987
1996,7.148,21,38981.426,2678.078,9134.979,332.076,332.076,835.807,288,695.164,2.961,0.998,15.483,1.035,44.536,0.882,0.958,0.988
2005,7.148,21,38981.08,2678.077,9135.485,332.115,332.115,834.788,288,694.996,2.96,0.998,15.466,1.035,44.456,0.88,0.958,0.989
2014,7.148,21,38980.738,2678.077,9135.99,332.12,332.12,833.772,288,694.828,2.96,0.998,15.449,1.035,44.376,0.879,0.958,0.99
2023,7.148,21,38980.392,2678.079,9136.496,332.059,332.059,832.759,288,694.66,2.959,0.998,15.432,1.035,44.296,0.877,0.958,0.991
2032,7.148,21,38980.066,2678.08,9137.001,332.167,332.167,831.749,288,694.493,2.959,0.998,15.415,1.035,44.217,0.875,0.958,0.992
2041,7.148,21,38979.714,2678.08,9137.506,332.061,332.061,830.741,288,694.327,2.958,0.998,15.399,1.035,44.137,0.874,0.958,0.993
2050,7.148,21,38979.404,2678.079,9138.011,332.128,332.128,829.736,288,694.161,2.957,0.998,15.382,1.035,44.058,0.872,0.958,0.994
2059,7.148,21,38979.13,2678.08,9138.515,332.046,332.046,828.734,288,693.995,2.957,0.998,15.365,1.035,43.979,0.871,0.958,0.995
2068,7.148,21,38978.843,2678.079,9139.019,332.063,332.063,827.734,288,693.83,2.956,0.998,15.349,1.035,43.9,0.869,0.958,0.996
2077,7.148,21,38978.474,2678.08,9139.522,332.046,332.046,826.737,288,693.665,2.956,0.998,15.332,1.035,43.821,0.868,0.958,0.997
2086,7.148,21,38978.168,2678.08,9140.026,332.12,332.12,825.742,288,693.501,2.955,0.998,15.316,1.035,43.742,0.866,0.958,0.998
2095,7.148,21,38977.876,2678.081,9140.529,332.094,332.094,824.75,288,693.337,2.954,0.998,15.299,1.035,43.664,0.865,0.958,0.999
2104,7.148,21,38977.563,2678.081,9141.031,332.157,332.157,823.761,288,693.174,2.954,0.998,15.283,1.035,43.585,0.863,0.958,1
2113,7.148,21,38987.795,2678.083,9127.889,332.141,332.141,848.594,288,697.08,2.969,0.998,15.708,1.035,45.559,0.902,0.959,0.975
2122,7.148,21,38987.282,2678.084,9128.388,332.177,332.177,847.552,288,696.904,2.969,0.998,15.691,1.035,45.477,0.9,0.959,0.976
2131,7.148,21,38986.714,2678.083,9128.893,332.258,332.258,846.507,288,696.729,2.968,0.998,15.674,1.035,45.395,0.899,0.959,0.977
2140,7.148,21,38986.044,2678.077,9129.404,332.137,332.137,845.459,288,696.556,2.968,0.998,15.657,1.035,45.313,0.897,0.959,0.978
2149,7.148,21,38985.486,2678.075,9129.915,332.184,332.184,844.414,288,696.384,2.967,0.998,15.639,1.035,45.231,0.896,0.959,0.979
2158,7.148,21,38985.154,2678.074,9130.426,332.233,332.233,843.372,288,696.212,2.966,0.998,15.622,1.035,45.149,0.894,0.959,0.98
2167,7.148,21,38984.733,2678.075,9130.934,332.231,332.231,842.331,288,696.04,2.966,0.998,15.605,1.035,45.067,0.892,0.959,0.981
2176,7.148,21,38984.305,2678.075,9131.442,332.114,332.114,841.293,288,695.868,2.965,0.998,15.588,1.035,44.986,0.891,0.959,0.982
2185,7.148,21,38983.867,2678.075,9131.949,332.177,332.177,840.258,288,695.697,2.965,0.998,15.571,1.035,44.904,0.889,0.959,0.983
2194,7.148,21,38983.49,2678.075,9132.457,332.144,332.144,839.226,288,695.526,2.964,0.998,15.554,1.035,44.823,0.887,0.959,0.984
2203,7.148,21,38983.106,2678.077,9132.964,332.118,332.118,838.196,288,695.356,2.963,0.998,15.537,1.035,44.742,0.886,0.959,0.985
2212,7.148,21,38982.761,2678.076,9133.471,332.11,332.11,837.17,288,695.186,2.963,0.998,15.52,1.035,44.661,0.884,0.959,0.986
2221,7.148,21,38982.402,2678.077,9133.978,332.214,332.214,836.146,288,695.017,2.962,0.998,15.503,1.035,44.581,0.883,0.959,0.987
2230,7.148,21,38981.995,2678.078,9134.484,332.208,332.208,835.125,288,694.848,2.962,0.998,15.486,1.035,44.5,0.881,0.959,0.988
2239,7.148,21,38981.667,2678.079,9134.991,332.165,332.165,834.107,288,694.68,2.961,0.998,15.469,1.035,44.42,0.879,0.959,0.989
2248,7.148,21,38981.275,2678.078,9135.496,332.178,332.178,833.091,288,694.512,2.96,0.998,15.452,1.035,44.34,0.878,0.959,0.99
2257,7.148,21,38980.999,2678.078,9136.002,332.087,332.087,832.079,288,694.344,2.96,0.998,15.436,1.035,44.26,0.876,0.959,0.991
2266,7.148,21,38980.599,2678.08,9136.506,332.084,332.084,831.069,288,694.177,2.959,0.998,15.419,1.035,44.18,0.875,0.959,0.992
2275,7.148,21,38980.283,2678.079,9137.011,332.157,332.157,830.061,288,694.011,2.959,0.998,15.402,1.035,44.101,0.873,0.959,0.993
2284,7.148,21,38979.969,2678.08,9137.516,332.059,332.059,829.057,288,693.845,2.958,0.998,15.385,1.035,44.022,0.872,0.959,0.994
2293,7.148,21,38979.604,2678.082,9138.02,332.096,332.096,828.055,288,693.679,2.957,0.998,15.369,1.035,43.942,0.87,0.959,0.995
2302,7.148,21,38979.296,2678.081,9138.523,332.173,332.173,827.055,288,693.514,2.957,0.998,15.352,1.035,43.863,0.868,0.959,0.996
2311,7.148,21,38978.995,2678.081,9139.027,332.081,332.081,826.059,288,693.349,2.956,0.998,15.336,1.035,43.785,0.867,0.959,0.997
2320,7.148,21,38978.685,2678.082,9139.53,332.175,332.175,825.065,288,693.185,2.956,0.998,15.319,1.035,43.706,0.865,0.959,0.998
2329,7.148,21,38978.425,2678.081,9140.033,332.139,332.139,824.074,288,693.021,2.955,0.998,15.303,1.035,43.628,0.864,0.959,0.999
2338,7.148,21,38978.093,2678.083,9140.536,332.132,332.132,823.085,288,692.858,2.954,0.998,15.286,1.035,43.549,0.862,0.959,1
2347,7.148,21,38988.445,2678.081,9127.388,332.237,332.237,847.917,288,696.763,2.97,0.998,15.712,1.035,45.524,0.901,0.96,0.975
2356,7.148,21,38987.873,2678.082,9127.891,332.278,332.278,846.872,288,696.588,2.97,0.998,15.694,1.035,45.441,0.9,0.96,0.976
2365,7.148,21,38987.186,2678.076,9128.401,332.205,332.205,845.821,288,696.414,2.969,0.998,15.677,1.035,45.359,0.898,0.96,0.977
2374,7.148,21,38986.555,2678.073,9128.912,332.182,332.182,844.774,288,696.241,2.968,0.998,15.66,1.035,45.277,0.896,0.96,0.978
2383,7.148,21,38986.136,2678.073,9129.424,332.145,332.145,843.73,288,696.069,2.968,0.998,15.643,1.035,45.195,0.895,0.96,0.979
2392,7.148,21,38985.771,2678.074,9129.933,332.138,332.138,842.687,288,695.896,2.967,0.998,15.626,1.035,45.113,0.893,0.96,0.98
2401,7.148,21,38985.356,2678.074,9130.442,332.148,332.148,841.647,288,695.724,2.967,0.998,15.608,1.035,45.031,0.892,0.96,0.981
2410,7.148,21,38984.92,2678.075,9130.949,332.12,332.12,840.61,288,695.553,2.966,0.998,15.591,1.035,44.95,0.89,0.96,0.982
2419,7.148,21,38984.535,2678.074,9131.457,332.121,332.121,839.575,288,695.381,2.965,0.998,15.574,1.035,44.868,0.888,0.96,0.983
2428,7.148,21,38984.098,2678.075,9131.964,332.216,332.216,838.543,288,695.211,2.965,0.998,15.557,1.035,44.787,0.887,0.96,0.984
2437,7.148,21,38983.694,2678.076,9132.471,332.107,332.107,837.514,288,695.04,2.964,0.998,15.54,1.035,44.706,0.885,0.96,0.985
2446,7.148,21,38983.272,2678.078,9132.978,332.18,332.18,836.488,288,694.871,2.964,0.998,15.523,1.035,44.625,0.884,0.96,0.986
2455,7.148,21,38982.928,2678.077,9133.484,332.132,332.132,835.465,288,694.701,2.963,0.998,15.506,1.035,44.545,0.882,0.96,0.987
2464,7.148,21,38982.606,2678.077,9133.991,332.112,332.112,834.445,288,694.533,2.962,0.998,15.489,1.035,44.464,0.88,0.96,0.988
2473,7.148,21,38982.223,2678.078,9134.497,332.087,332.087,833.427,288,694.364,2.962,0.998,15.472,1.035,44.384,0.879,0.96,0.989
2482,7.148,21,38981.885,2678.078,9135.002,332.09,332.09,832.412,288,694.196,2.961,0.998,15.456,1.035,44.304,0.877,0.96,0.99
2491,7.148,21,38981.595,2678.078,9135.508,332.126,332.126,831.4,288,694.029,2.961,0.998,15.439,1.035,44.224,0.876,0.96,0.991
2500,7.148,21,38981.157,2678.08,9136.012,332.066,332.066,830.39,288,693.862,2.96,0.998,15.422,1.035,44.144,0.874,0.96,0.992
2509,7.148,21,38980.832,2678.081,9136.517,332.194,332.194,829.383,288,693.695,2.959,0.998,15.405,1.035,44.065,0.872,0.96,0.993
2518,7.148,21,38980.563,2678.08,9137.022,332.07,332.07,828.379,288,693.529,2.959,0.998,15.389,1.035,43.986,0.871,0.96,0.994
2527,7.148,21,38980.215,2678.081,9137.526,332.059,332.059,827.377,288,693.364,2.958,0.998,15.372,1.035,43.906,0.869,0.96,0.995
2536,7.148,21,38979.861,2678.082,9138.029,332.062,332.062,826.378,288,693.198,2.958,0.998,15.355,1.035,43.827,0.868,0.96,0.996
2545,7.148,21,38979.518,2678.082,9138.532,332.175,332.175,825.382,288,693.034,2.957,0.998,15.339,1.035,43.748,0.866,0.96,0.997
2554,7.148,21,38979.263,2678.082,9139.036,332.048,332.048,824.389,288,692.869,2.956,0.998,15.322,1.035,43.67,0.865,0.96,0.998
2563,7.148,21,38978.921,2678.082,9139.538,332.17,332.17,823.398,288,692.705,2.956,0.998,15.306,1.035,43.591,0.863,0.96,0.999
2572,7.148,21,38978.654,2678.082,9140.041,332.081,332.081,822.41,288,692.542,2.955,0.998,15.289,1.035,43.513,0.862,0.96,1
2581,7.148,21,38989.008,2678.082,9126.889,332.282,332.282,847.241,288,696.447,2.971,0.998,15.715,1.035,45.488,0.901,0.961,0.975
2590,7.148,21,38988.29,2678.076,9127.399,332.172,332.172,846.187,288,696.273,2.97,0.998,15.698,1.035,45.405,0.899,0.961,0.976
2599,7.148,21,38987.641,2678.072,9127.91,332.167,332.167,845.137,288,696.099,2.97,0.998,15.68,1.035,45.323,0.897,0.961,0.977
2608,7.148,21,38987.192,2678.071,9128.423,332.148,332.148,844.091,288,695.927,2.969,0.998,15.663,1.035,45.241,0.896,0.961,0.978
2617,7.148,21,38986.857,2678.072,9128.934,332.157,332.157,843.047,288,695.754,2.968,0.998,15.646,1.035,45.159,0.894,0.961,0.979
2626,7.148,21,38986.433,2678.072,9129.442,332.205,332.205,842.004,288,695.582,2.968,0.998,15.629,1.035,45.077,0.892,0.961,0.98
2635,7.148,21,38985.956,2678.073,9129.95,332.17,332.17,840.964,288,695.409,2.967,0.998,15.612,1.035,44.995,0.891,0.961,0.981
2644,7.148,21,38985.538,2678.074,9130.457,332.224,332.224,839.927,288,695.238,2.967,0.998,15.595,1.035,44.914,0.889,0.961,0.982
2653,7.148,21,38985.076,2678.076,9130.964,332.116,332.116,838.893,288,695.066,2.966,0.998,15.577,1.035,44.832,0.888,0.961,0.983
2662,7.148,21,38984.718,2678.075,9131.472,332.119,332.119,837.862,288,694.896,2.965,0.998,15.56,1.035,44.751,0.886,0.961,0.984
2671,7.148,21,38984.349,2678.076,9131.979,332.107,332.107,836.834,288,694.726,2.965,0.998,15.543,1.035,44.67,0.884,0.961,0.985
2680,7.148,21,38983.886,2678.077,9132.485,332.098,332.098,835.808,288,694.556,2.964,0.998,15.526,1.035,44.589,0.883,0.961,0.986
2689,7.148,21,38983.552,2678.078,9132.992,332.095,332.095,834.785,288,694.387,2.964,0.998,15.51,1.035,44.509,0.881,0.961,0.987
2698,7.148,21,38983.134,2678.078,9133.498,332.225,332.225,833.765,288,694.218,2.963,0.998,15.493,1.035,44.428,0.88,0.961,0.988
2707,7.148,21,38982.806,2678.078,9134.004,332.089,332.089,832.748,288,694.049,2.962,0.998,15.476,1.035,44.348,0.878,0.961,0.989
2716,7.148,21,38982.433,2678.08,9134.509,332.165,332.165,831.733,288,693.881,2.962,0.998,15.459,1.035,44.268,0.876,0.961,0.99
2725,7.148,21,38982.104,2678.079,9135.015,332.206,332.206,830.721,288,693.714,2.961,0.998,15.442,1.035,44.188,0.875,0.961,0.991
2734,7.148,21,38981.712,2678.081,9135.519,332.074,332.074,829.712,288,693.547,2.961,0.998,15.425,1.035,44.108,0.873,0.961,0.992
2743,7.148,21,38981.356,2678.082,9136.024,332.077,332.077,828.706,288,693.38,2.96,0.998,15.409,1.035,44.029,0.872,0.961,0.993
2752,7.148,21,38981.082,2678.081,9136.528,332.194,332.194,827.702,288,693.214,2.959,0.998,15.392,1.035,43.949,0.87,0.961,0.994
2761,7.148,21,38980.739,2678.081,9137.032,332.168,332.168,826.701,288,693.049,2.959,0.998,15.375,1.035,43.87,0.869,0.961,0.995
2770,7.148,21,38980.406,2678.081,9137.535,332.153,332.153,825.703,288,692.883,2.958,0.998,15.359,1.035,43.791,0.867,0.961,0.996
2779,7.148,21,38980.085,2678.082,9138.039,332.166,332.166,824.707,288,692.719,2.958,0.998,15.342,1.035,43.712,0.865,0.961,0.997
2788,7.148,21,38979.753,2678.082,9138.542,332.169,332.169,823.714,288,692.554,2.957,0.998,15.326,1.035,43.634,0.864,0.961,0.998
2797,7.148,21,38979.492,2678.082,9139.045,332.092,332.092,822.724,288,692.391,2.956,0.998,15.309,1.035,43.555,0.862,0.961,0.999
2806,7.148,21,38979.206,2678.082,9139.547,332.101,332.101,821.736,288,692.227,2.956,0.998,15.293,1.035,43.477,0.861,0.961,1
2815,7.148,21,38989.47,2678.075,9126.399,332.178,332.178,846.557,288,696.133,2.971,0.998,15.718,1.035,45.452,0.9,0.962,0.975
2824,7.148,21,38988.801,2678.072,9126.91,332.278,332.278,845.504,288,695.959,2.971,0.998,15.701,1.035,45.369,0.898,0.962,0.976
2833,7.148,21,38988.315,2678.069,9127.423,332.244,332.244,844.456,288,695.786,2.97,0.998,15.684,1.035,45.287,0.897,0.962,0.977
2842,7.148,21,38987.859,2678.071,9127.933,332.241,332.241,843.409,288,695.613,2.97,0.998,15.667,1.035,45.205,0.895,0.962,0.978
2851,7.148,21,38987.441,2678.072,9128.442,332.273,332.273,842.364,288,695.44,2.969,0.998,15.649,1.035,45.123,0.893,0.962,0.979
2860,7.148,21,38987.015,2678.074,9128.951,332.22,332.22,841.322,288,695.267,2.968,0.998,15.632,1.035,45.041,0.892,0.962,0.98
2869,7.148,21,38986.573,2678.073,9129.458,332.263,332.263,840.283,288,695.095,2.968,0.998,15.615,1.035,44.959,0.89,0.962,0.981
2878,7.148,21,38986.138,2678.074,9129.966,332.25,332.25,839.247,288,694.924,2.967,0.998,15.598,1.035,44.878,0.889,0.962,0.982
2887,7.148,21,38985.723,2678.074,9130.473,332.227,332.227,838.213,288,694.752,2.967,0.998,15.581,1.035,44.796,0.887,0.962,0.983
2896,7.148,21,38985.387,2678.076,9130.981,332.21,332.21,837.183,288,694.582,2.966,0.998,15.564,1.035,44.715,0.885,0.962,0.984
2905,7.148,21,38984.908,2678.076,9131.487,332.114,332.114,836.154,288,694.411,2.965,0.998,15.547,1.035,44.634,0.884,0.962,0.985
2914,7.148,21,38984.526,2678.076,9131.994,332.195,332.195,835.129,288,694.242,2.965,0.998,15.53,1.035,44.553,0.882,0.962,0.986
2923,7.148,21,38984.15,2678.077,9132.5,332.146,332.146,834.107,288,694.072,2.964,0.998,15.513,1.035,44.473,0.881,0.962,0.987
2932,7.148,21,38983.753,2678.079,9133.006,332.142,332.142,833.087,288,693.904,2.964,0.998,15.496,1.035,44.392,0.879,0.962,0.988
2941,7.148,21,38983.44,2678.078,9133.512,332.109,332.109,832.071,288,693.735,2.963,0.998,15.479,1.035,44.312,0.877,0.962,0.989
2950,7.148,21,38982.99,2678.081,9134.017,332.199,332.199,831.056,288,693.567,2.962,0.998,15.462,1.035,44.232,0.876,0.962,0.99
2959,7.148,21,38982.678,2678.079,9134.522,332.128,332.128,830.045,288,693.4,2.962,0.998,15.445,1.035,44.152,0.874,0.962,0.991
2968,7.148,21,38982.291,2678.08,9135.027,332.2,332.2,829.036,288,693.233,2.961,0.998,15.429,1.035,44.072,0.873,0.962,0.992
2977,7.148,21,38981.955,2678.081,9135.531,332.077,332.077,828.03,288,693.066,2.961,0.998,15.412,1.035,43.993,0.871,0.962,0.993
2986,7.148,21,38981.616,2678.081,9136.035,332.18,332.18,827.027,288,692.9,2.96,0.998,15.395,1.035,43.913,0.869,0.962,0.994
2995,7.148,21,38981.3,2678.081,9136.539,332.193,332.193,826.026,288,692.734,2.959,0.998,15.379,1.035,43.834,0.868,0.962,0.995
3004,7.148,21,38980.926,2678.082,9137.042,332.14,332.14,825.028,288,692.569,2.959,0.998,15.362,1.035,43.755,0.866,0.962,0.996
3013,7.148,21,38980.586,2678.084,9137.546,332.133,332.133,824.033,288,692.404,2.958,0.998,15.345,1.035,43.676,0.865,0.962,0.997
3022,7.148,21,38980.359,2678.084,9138.049,332.061,332.061,823.041,288,692.24,2.958,0.998,15.329,1.035,43.598,0.863,0.962,0.998
3031,7.148,21,38980.021,2678.083,9138.551,332.158,332.158,822.051,288,692.076,2.957,0.998,15.312,1.035,43.519,0.862,0.962,0.999
3040,7.148,21,38979.723,2678.083,9139.054,332.183,332.183,821.063,288,691.913,2.957,0.998,15.296,1.035,43.441,0.86,0.962,1
3049,7.148,21,38989.996,2678.069,9125.91,332.243,332.243,845.874,288,695.82,2.972,0.998,15.722,1.035,45.416,0.899,0.963,0.975
3058,7.148,21,38989.402,2678.069,9126.422,332.186,332.186,844.823,288,695.646,2.972,0.998,15.704,1.035,45.334,0.898,0.963,0.976
3067,7.148,21,38988.933,2678.068,9126.934,332.193,332.193,843.775,288,695.473,2.971,0.998,15.687,1.035,45.251,0.896,0.963,0.977
3076,7.148,21,38988.567,2678.07,9127.444,332.154,332.154,842.728,288,695.3,2.97,0.998,15.67,1.035,45.169,0.894,0.963,0.978
3085,7.148,21,38988.091,2678.071,9127.952,332.254,332.254,841.683,288,695.126,2.97,0.998,15.653,1.035,45.087,0.893,0.963,0.979
3094,7.148,21,38987.629,2678.073,9128.46,332.148,332.148,840.642,288,694.954,2.969,0.998,15.635,1.035,45.005,0.891,0.963,0.98
3103,7.148,21,38987.206,2678.074,9128.968,332.258,332.258,839.603,288,694.782,2.969,0.998,15.618,1.035,44.923,0.889,0.963,0.981
3112,7.148,21,38986.758,2678.074,9129.476,332.266,332.266,838.567,288,694.61,2.968,0.998,15.601,1.035,44.842,0.888,0.963,0.982
3121,7.148,21,38986.34,2678.074,9129.983,332.148,332.148,837.534,288,694.439,2.967,0.998,15.584,1.035,44.76,0.886,0.963,0.983
3130,7.148,21,38985.929,2678.075,9130.49,332.139,332.139,836.504,288,694.268,2.967,0.998,15.567,1.035,44.679,0.885,0.963,0.984
3139,7.148,21,38985.576,2678.075,9130.997,332.245,332.245,835.477,288,694.098,2.966,0.998,15.55,1.035,44.598,0.883,0.963,0.985
3148,7.148,21,38985.161,2678.076,9131.503,332.231,332.231,834.452,288,693.928,2.966,0.998,15.533,1.035,44.517,0.881,0.963,0.986
3157,7.148,21,38984.752,2678.077,9132.009,332.11,332.11,833.43,288,693.759,2.965,0.998,15.516,1.035,44.437,0.88,0.963,0.987
3166,7.148,21,38984.372,2678.078,9132.515,332.229,332.229,832.411,288,693.59,2.964,0.998,15.499,1.035,44.356,0.878,0.963,0.988
3175,7.148,21,38983.971,2678.078,9133.021,332.208,332.208,831.394,288,693.421,2.964,0.998,15.482,1.035,44.276,0.877,0.963,0.989
3184,7.148,21,38983.563,2678.081,9133.526,332.107,332.107,830.38,288,693.253,2.963,0.998,15.466,1.035,44.196,0.875,0.963,0.99
3193,7.148,21,38983.238,2678.08,9134.031,332.097,332.097,829.369,288,693.086,2.963,0.998,15.449,1.035,44.116,0.873,0.963,0.991
3202,7.148,21,38982.919,2678.082,9134.536,332.133,332.133,828.362,288,692.919,2.962,0.998,15.432,1.035,44.036,0.872,0.963,0.992
3211,7.148,21,38982.567,2678.081,9135.04,332.084,332.084,827.356,288,692.753,2.961,0.998,15.415,1.035,43.957,0.87,0.963,0.993
3220,7.148,21,38982.152,2678.084,9135.544,332.155,332.155,826.353,288,692.586,2.961,0.998,15.399,1.035,43.877,0.869,0.963,0.994
3229,7.148,21,38981.882,2678.082,9136.048,332.098,332.098,825.353,288,692.421,2.96,0.998,15.382,1.035,43.798,0.867,0.963,0.995
3238,7.148,21,38981.492,2678.083,9136.55,332.193,332.193,824.355,288,692.255,2.96,0.998,15.365,1.035,43.719,0.866,0.963,0.996
3247,7.148,21,38981.173,2678.085,9137.054,332.168,332.168,823.361,288,692.091,2.959,0.998,15.349,1.035,43.64,0.864,0.963,0.997
3256,7.148,21,38980.864,2678.083,9137.556,332.121,332.121,822.368,288,691.926,2.958,0.998,15.332,1.035,43.562,0.862,0.963,0.998
3265,7.148,21,38980.549,2678.083,9138.059,332.089,332.089,821.379,288,691.762,2.958,0.998,15.316,1.035,43.483,0.861,0.963,0.999
3274,7.148,21,38980.217,2678.084,9138.561,332.099,332.099,820.392,288,691.599,2.957,0.998,15.299,1.035,43.405,0.859,0.963,1
