Index,Lever position (lp)_27,Ship speed (v) [knots]_27,Gas Turbine (GT) shaft torque (GTT) [kN m]_27,GT rate of revolutions (GTn) [rpm]_27,Gas Generator rate of revolutions (GGn) [rpm]_27,Starboard Propeller Torque (Ts) [kN]_27,Port Propeller Torque (Tp) [kN]_27,Hight Pressure (HP) Turbine exit temperature (T48) [C]_27,GT Compressor inlet air temperature (T1) [C]_27,GT Compressor outlet air temperature (T2) [C]_27,HP Turbine exit pressure (P48) [bar]_27,GT Compressor inlet air pressure (P1) [bar]_27,GT Compressor outlet air pressure (P2) [bar]_27,GT exhaust gas pressure (Pexh) [bar]_27,Turbine Injecton Control (TIC) [%]_27,Fuel flow (mf) [kg/s]_27,GT Compressor decay state coefficient_27,GT Turbine decay state coefficient_27
1602,9.3,27,72779.521,3560.43,9787.566,644.847,644.847,1090.244,288,783.954,4.48,0.998,22.283,1.049,89.884,1.779,0.956,0.996
1611,9.3,27,72779.747,3560.435,9788.285,644.88,644.88,1089.387,288,783.823,4.478,0.998,22.256,1.049,89.781,1.777,0.956,0.997
1620,9.3,27,72781.008,3560.434,9789.015,644.841,644.841,1088.537,288,783.693,4.477,0.998,22.23,1.049,89.68,1.775,0.956,0.998
1629,9.3,27,72781.6,3560.434,9789.731,644.936,644.936,1087.686,288,783.563,4.476,0.998,22.203,1.049,89.578,1.773,0.956,0.999
1638,9.3,27,72782.367,3560.439,9790.448,645.001,645.001,1086.838,288,783.435,4.475,0.998,22.177,1.049,89.477,1.771,0.956,1
1647,9.3,27,72761.804,3560.391,9770.181,644.72,644.72,1107.577,288,786.513,4.506,0.998,22.857,1.049,92.002,1.821,0.957,0.975
1656,9.3,27,72762.575,3560.393,9770.997,644.775,644.775,1106.67,288,786.364,4.505,0.998,22.829,1.049,91.895,1.819,0.957,0.976
1665,9.3,27,72763.094,3560.401,9771.806,645.056,645.056,1105.765,288,786.217,4.504,0.998,22.802,1.049,91.788,1.817,0.957,0.977
1674,9.3,27,72764.641,3560.396,9772.622,644.832,644.832,1104.868,288,786.071,4.503,0.998,22.774,1.049,91.682,1.815,0.957,0.978
1683,9.3,27,72764.486,3560.411,9773.415,644.882,644.882,1103.965,288,785.924,4.501,0.998,22.747,1.049,91.575,1.813,0.957,0.979
1692,9.3,27,72765.983,3560.408,9774.222,644.813,644.813,1103.073,288,785.78,4.5,0.998,22.72,1.049,91.469,1.811,0.957,0.98
1701,9.3,27,72766.841,3560.409,9775.016,645.096,645.096,1102.179,288,785.636,4.499,0.998,22.692,1.049,91.363,1.809,0.957,0.981
1710,9.3,27,72767.815,3560.409,9775.808,645.008,645.008,1101.289,288,785.493,4.498,0.998,22.665,1.049,91.258,1.806,0.957,0.982
1719,9.3,27,72769.287,3560.408,9776.603,645.116,645.116,1100.405,288,785.352,4.497,0.998,22.638,1.049,91.153,1.804,0.957,0.983
1728,9.3,27,72770.029,3560.412,9777.385,645.049,645.049,1099.519,288,785.21,4.495,0.998,22.611,1.049,91.048,1.802,0.957,0.984
1737,9.3,27,72770.243,3560.419,9778.155,645.112,645.112,1098.633,288,785.069,4.494,0.998,22.583,1.049,90.942,1.8,0.957,0.985
1746,9.3,27,72771.424,3560.42,9778.933,645.076,645.076,1097.754,288,784.93,4.493,0.998,22.556,1.049,90.838,1.798,0.957,0.986
1755,9.3,27,72772.31,3560.416,9779.702,645.115,645.115,1096.876,288,784.791,4.492,0.998,22.529,1.049,90.734,1.796,0.957,0.987
1764,9.3,27,72773.174,3560.418,9780.468,644.919,644.919,1096.001,288,784.653,4.491,0.998,22.502,1.049,90.63,1.794,0.957,0.988
1773,9.3,27,72773.349,3560.426,9781.221,644.859,644.859,1095.124,288,784.515,4.489,0.998,22.476,1.049,90.525,1.792,0.957,0.989
1782,9.3,27,72774.209,3560.429,9781.98,644.799,644.799,1094.254,288,784.379,4.488,0.998,22.449,1.049,90.421,1.79,0.957,0.99
1791,9.3,27,72775.376,3560.425,9782.737,645.15,645.15,1093.387,288,784.243,4.487,0.998,22.422,1.049,90.318,1.788,0.957,0.991
1800,9.3,27,72775.734,3560.431,9783.481,644.796,644.796,1092.519,288,784.108,4.486,0.998,22.395,1.049,90.215,1.786,0.957,0.992
1809,9.3,27,72776.448,3560.433,9784.225,644.818,644.818,1091.654,288,783.974,4.484,0.998,22.369,1.049,90.112,1.784,0.957,0.993
1818,9.3,27,72778.443,3560.423,9784.98,645.113,645.113,1090.799,288,783.841,4.483,0.998,22.342,1.049,90.01,1.782,0.957,0.994
1827,9.3,27,72778.425,3560.434,9785.709,645.091,645.091,1089.936,288,783.708,4.482,0.998,22.316,1.049,89.907,1.78,0.957,0.995
1836,9.3,27,72778.95,3560.437,9786.439,644.832,644.832,1089.078,288,783.576,4.481,0.998,22.289,1.049,89.805,1.778,0.957,0.996
1845,9.3,27,72780.215,3560.435,9787.175,644.872,644.872,1088.226,288,783.445,4.48,0.998,22.263,1.049,89.703,1.776,0.957,0.997
1854,9.3,27,72780.241,3560.442,9787.892,644.822,644.822,1087.37,288,783.314,4.478,0.998,22.236,1.049,89.601,1.774,0.957,0.998
1863,9.3,27,72781.244,3560.44,9788.618,644.832,644.832,1086.521,288,783.184,4.477,0.998,22.21,1.049,89.499,1.772,0.957,0.999
1872,9.3,27,72781.86,3560.443,9789.337,645.18,645.18,1085.673,288,783.055,4.476,0.998,22.184,1.049,89.396,1.77,0.957,1
1881,9.3,27,72761.439,3560.389,9768.988,644.926,644.926,1106.412,288,786.147,4.508,0.998,22.864,1.049,91.924,1.82,0.958,0.975
1890,9.3,27,72762.377,3560.387,9769.808,644.932,644.932,1105.506,288,785.998,4.506,0.998,22.836,1.049,91.817,1.818,0.958,0.976
1899,9.3,27,72762.792,3560.404,9770.622,644.862,644.862,1104.602,288,785.85,4.505,0.998,22.808,1.049,91.709,1.815,0.958,0.977
1908,9.3,27,72764.465,3560.397,9771.443,644.845,644.845,1103.705,288,785.704,4.504,0.998,22.781,1.049,91.603,1.813,0.958,0.978
1917,9.3,27,72764.502,3560.406,9772.24,644.759,644.759,1102.803,288,785.557,4.503,0.998,22.753,1.049,91.496,1.811,0.958,0.979
1926,9.3,27,72765.397,3560.409,9773.043,645.058,645.058,1101.907,288,785.412,4.502,0.998,22.726,1.049,91.39,1.809,0.958,0.98
1935,9.3,27,72767.197,3560.406,9773.855,644.89,644.89,1101.02,288,785.268,4.5,0.998,22.699,1.049,91.285,1.807,0.958,0.981
1944,9.3,27,72767.715,3560.41,9774.644,645.1,645.1,1100.127,288,785.124,4.499,0.998,22.671,1.049,91.179,1.805,0.958,0.982
1953,9.3,27,72768.049,3560.417,9775.427,645.1,645.1,1099.236,288,784.981,4.498,0.998,22.644,1.049,91.073,1.803,0.958,0.983
1962,9.3,27,72769.135,3560.416,9776.215,645.068,645.068,1098.352,288,784.839,4.497,0.998,22.617,1.049,90.968,1.801,0.958,0.984
1971,9.3,27,72770.126,3560.417,9776.998,644.83,644.83,1097.47,288,784.698,4.495,0.998,22.59,1.049,90.864,1.799,0.958,0.985
1980,9.3,27,72770.764,3560.422,9777.773,645.072,645.072,1096.589,288,784.558,4.494,0.998,22.563,1.049,90.759,1.797,0.958,0.986
1989,9.3,27,72772.012,3560.421,9778.552,644.769,644.769,1095.713,288,784.419,4.493,0.998,22.536,1.049,90.655,1.795,0.958,0.987
1998,9.3,27,72772.481,3560.427,9779.316,644.924,644.924,1094.836,288,784.28,4.492,0.998,22.509,1.049,90.55,1.792,0.958,0.988
2007,9.3,27,72773.525,3560.428,9780.084,645.096,645.096,1093.964,288,784.142,4.491,0.998,22.482,1.049,90.447,1.79,0.958,0.989
2016,9.3,27,72773.938,3560.431,9780.839,644.977,644.977,1093.091,288,784.005,4.489,0.998,22.455,1.049,90.343,1.788,0.958,0.99
2025,9.3,27,72774.765,3560.431,9781.595,645.046,645.046,1092.222,288,783.869,4.488,0.998,22.428,1.049,90.239,1.786,0.958,0.991
2034,9.3,27,72776.194,3560.425,9782.354,644.851,644.851,1091.359,288,783.734,4.487,0.998,22.402,1.049,90.137,1.784,0.958,0.992
2043,9.3,27,72777.245,3560.424,9783.105,644.98,644.98,1090.497,288,783.599,4.486,0.998,22.375,1.049,90.034,1.782,0.958,0.993
2052,9.3,27,72777.703,3560.432,9783.847,645.106,645.106,1089.634,288,783.465,4.484,0.998,22.349,1.049,89.931,1.78,0.958,0.994
2061,9.3,27,72778.059,3560.433,9784.581,644.908,644.908,1088.772,288,783.331,4.483,0.998,22.322,1.049,89.828,1.778,0.958,0.995
2070,9.3,27,72779.399,3560.431,9785.324,644.853,644.853,1087.919,288,783.199,4.482,0.998,22.295,1.049,89.726,1.776,0.958,0.996
2079,9.3,27,72779.711,3560.435,9786.052,644.924,644.924,1087.062,288,783.067,4.481,0.998,22.269,1.049,89.624,1.774,0.958,0.997
2088,9.3,27,72780.415,3560.438,9786.782,644.999,644.999,1086.209,288,782.936,4.48,0.998,22.243,1.049,89.521,1.772,0.958,0.998
2097,9.3,27,72780.955,3560.442,9787.506,645.178,645.178,1085.359,288,782.806,4.478,0.998,22.216,1.049,89.417,1.77,0.958,0.999
2106,9.3,27,72782.802,3560.432,9788.242,645,645,1084.517,288,782.677,4.477,0.998,22.19,1.049,89.316,1.768,0.958,1
2115,9.3,27,72761.595,3560.386,9767.803,645.013,645.013,1105.254,288,785.783,4.509,0.998,22.87,1.049,91.846,1.818,0.959,0.975
2124,9.3,27,72761.86,3560.396,9768.62,644.72,644.72,1104.345,288,785.633,4.508,0.998,22.842,1.049,91.738,1.816,0.959,0.976
2133,9.3,27,72763.501,3560.393,9769.45,644.819,644.819,1103.446,288,785.485,4.506,0.998,22.815,1.049,91.631,1.814,0.959,0.977
2142,9.3,27,72764.125,3560.396,9770.261,644.806,644.806,1102.543,288,785.337,4.505,0.998,22.787,1.049,91.525,1.812,0.959,0.978
2151,9.3,27,72764.827,3560.402,9771.07,644.743,644.743,1101.645,288,785.191,4.504,0.998,22.76,1.049,91.418,1.81,0.959,0.979
2160,9.3,27,72765.734,3560.407,9771.878,644.88,644.88,1100.75,288,785.045,4.503,0.998,22.733,1.049,91.312,1.808,0.959,0.98
2169,9.3,27,72766.495,3560.411,9772.679,644.835,644.835,1099.857,288,784.9,4.502,0.998,22.705,1.049,91.206,1.805,0.959,0.981
2178,9.3,27,72767.628,3560.406,9773.478,644.926,644.926,1098.967,288,784.756,4.5,0.998,22.678,1.049,91.101,1.803,0.959,0.982
2187,9.3,27,72767.842,3560.419,9774.265,644.806,644.806,1098.076,288,784.612,4.499,0.998,22.651,1.049,90.995,1.801,0.959,0.983
2196,9.3,27,72769.209,3560.414,9775.06,644.949,644.949,1097.194,288,784.47,4.498,0.998,22.624,1.049,90.89,1.799,0.959,0.984
2205,9.3,27,72770.123,3560.414,9775.844,645.111,645.111,1096.311,288,784.328,4.497,0.998,22.596,1.049,90.785,1.797,0.959,0.985
2214,9.3,27,72770.796,3560.42,9776.623,644.765,644.765,1095.43,288,784.187,4.495,0.998,22.569,1.049,90.68,1.795,0.959,0.986
2223,9.3,27,72771.747,3560.423,9777.401,644.898,644.898,1094.553,288,784.048,4.494,0.998,22.542,1.049,90.576,1.793,0.959,0.987
2232,9.3,27,72773.062,3560.421,9778.179,644.809,644.809,1093.68,288,783.909,4.493,0.998,22.515,1.049,90.473,1.791,0.959,0.988
2241,9.3,27,72772.895,3560.425,9778.933,644.939,644.939,1092.801,288,783.77,4.492,0.998,22.488,1.049,90.368,1.789,0.959,0.989
2250,9.3,27,72774.71,3560.423,9779.71,644.796,644.796,1091.936,288,783.633,4.491,0.998,22.462,1.049,90.265,1.787,0.959,0.99
2259,9.3,27,72774.661,3560.431,9780.459,644.793,644.793,1091.063,288,783.495,4.489,0.998,22.435,1.049,90.161,1.785,0.959,0.991
2268,9.3,27,72775.878,3560.426,9781.219,644.969,644.969,1090.199,288,783.36,4.488,0.998,22.408,1.049,90.058,1.783,0.959,0.992
2277,9.3,27,72777.044,3560.429,9781.976,645.017,645.017,1089.338,288,783.225,4.487,0.998,22.382,1.049,89.955,1.781,0.959,0.993
2286,9.3,27,72777.405,3560.434,9782.718,645.133,645.133,1088.474,288,783.09,4.486,0.998,22.355,1.049,89.852,1.779,0.959,0.994
2295,9.3,27,72778.835,3560.428,9783.468,645.173,645.173,1087.618,288,782.957,4.485,0.998,22.328,1.049,89.75,1.777,0.959,0.995
2304,9.3,27,72778.832,3560.439,9784.201,645.171,645.171,1086.758,288,782.823,4.483,0.998,22.302,1.049,89.647,1.775,0.959,0.996
2313,9.3,27,72780.006,3560.437,9784.943,644.823,644.823,1085.906,288,782.691,4.482,0.998,22.275,1.049,89.544,1.773,0.959,0.997
2322,9.3,27,72780.212,3560.442,9785.67,644.935,644.935,1085.051,288,782.559,4.481,0.998,22.249,1.049,89.44,1.77,0.959,0.998
2331,9.3,27,72781.491,3560.438,9786.405,645.137,645.137,1084.204,288,782.429,4.48,0.998,22.223,1.049,89.337,1.768,0.959,0.999
2340,9.3,27,72781.431,3560.44,9787.134,645.021,645.021,1083.358,288,782.299,4.478,0.998,22.197,1.049,89.234,1.766,0.959,1
2349,9.3,27,72761.198,3560.387,9766.611,645.053,645.053,1104.095,288,785.42,4.51,0.998,22.877,1.049,91.767,1.817,0.96,0.975
2358,9.3,27,72762.129,3560.393,9767.441,644.763,644.763,1103.19,288,785.27,4.509,0.998,22.849,1.049,91.66,1.814,0.96,0.976
2367,9.3,27,72762.827,3560.396,9768.261,645.032,645.032,1102.285,288,785.12,4.508,0.998,22.821,1.049,91.553,1.812,0.96,0.977
2376,9.3,27,72763.569,3560.401,9769.078,644.718,644.718,1101.384,288,784.972,4.506,0.998,22.794,1.049,91.446,1.81,0.96,0.978
2385,9.3,27,72764.62,3560.403,9769.895,644.754,644.754,1100.487,288,784.825,4.505,0.998,22.766,1.049,91.34,1.808,0.96,0.979
2394,9.3,27,72765.359,3560.406,9770.703,644.785,644.785,1099.591,288,784.678,4.504,0.998,22.739,1.049,91.233,1.806,0.96,0.98
2403,9.3,27,72766.351,3560.407,9771.51,644.744,644.744,1098.699,288,784.533,4.503,0.998,22.712,1.049,91.128,1.804,0.96,0.981
2412,9.3,27,72767.628,3560.404,9772.315,644.89,644.89,1097.81,288,784.388,4.502,0.998,22.684,1.049,91.023,1.802,0.96,0.982
2421,9.3,27,72767.445,3560.42,9773.1,644.874,644.874,1096.918,288,784.244,4.5,0.998,22.657,1.049,90.916,1.8,0.96,0.983
2430,9.3,27,72769.739,3560.407,9773.909,644.807,644.807,1096.039,288,784.102,4.499,0.998,22.63,1.049,90.812,1.798,0.96,0.984
2439,9.3,27,72770.039,3560.417,9774.691,645.072,645.072,1095.154,288,783.959,4.498,0.998,22.603,1.049,90.707,1.796,0.96,0.985
2448,9.3,27,72770.464,3560.422,9775.469,644.873,644.873,1094.272,288,783.818,4.497,0.998,22.576,1.049,90.602,1.794,0.96,0.986
2457,9.3,27,72772.079,3560.414,9776.257,644.787,644.787,1093.397,288,783.678,4.495,0.998,22.549,1.049,90.498,1.791,0.96,0.987
2466,9.3,27,72772.714,3560.422,9777.031,645.089,645.089,1092.521,288,783.538,4.494,0.998,22.522,1.049,90.394,1.789,0.96,0.988
2475,9.3,27,72773.207,3560.425,9777.797,644.775,644.775,1091.647,288,783.399,4.493,0.998,22.495,1.049,90.29,1.787,0.96,0.989
2484,9.3,27,72774.302,3560.422,9778.567,644.787,644.787,1090.777,288,783.261,4.492,0.998,22.468,1.049,90.186,1.785,0.96,0.99
2493,9.3,27,72775.128,3560.429,9779.331,645.072,645.072,1089.91,288,783.124,4.491,0.998,22.441,1.049,90.083,1.783,0.96,0.991
2502,9.3,27,72776.033,3560.429,9780.091,644.945,644.945,1089.044,288,782.987,4.489,0.998,22.415,1.049,89.98,1.781,0.96,0.992
2511,9.3,27,72776.957,3560.425,9780.845,645.054,645.054,1088.181,288,782.851,4.488,0.998,22.388,1.049,89.877,1.779,0.96,0.993
2520,9.3,27,72777.816,3560.429,9781.598,644.811,644.811,1087.32,288,782.716,4.487,0.998,22.361,1.049,89.774,1.777,0.96,0.994
2529,9.3,27,72778.401,3560.435,9782.345,644.954,644.954,1086.461,288,782.582,4.486,0.998,22.335,1.05,89.67,1.775,0.96,0.995
2538,9.3,27,72778.371,3560.44,9783.078,644.82,644.82,1085.6,288,782.448,4.485,0.998,22.308,1.05,89.566,1.773,0.96,0.996
2547,9.3,27,72779.303,3560.438,9783.82,644.994,644.994,1084.746,288,782.315,4.483,0.998,22.282,1.05,89.462,1.771,0.96,0.997
2556,9.3,27,72780.497,3560.437,9784.564,644.874,644.874,1083.898,288,782.184,4.482,0.998,22.256,1.05,89.359,1.769,0.96,0.998
2565,9.3,27,72780.662,3560.441,9785.306,644.911,644.911,1083.052,288,782.053,4.481,0.998,22.229,1.05,89.256,1.767,0.96,0.999
2574,9.3,27,72781.308,3560.444,9786.051,644.888,644.888,1082.212,288,781.924,4.48,0.998,22.203,1.05,89.155,1.765,0.96,1
2583,9.3,27,72761.305,3560.384,9765.426,645.056,645.056,1102.941,288,785.057,4.511,0.998,22.883,1.049,91.689,1.815,0.961,0.975
2592,9.3,27,72761.855,3560.388,9766.252,644.891,644.891,1102.033,288,784.906,4.51,0.998,22.856,1.049,91.582,1.813,0.961,0.976
2601,9.3,27,72763.064,3560.396,9767.086,644.899,644.899,1101.133,288,784.757,4.509,0.998,22.828,1.049,91.475,1.811,0.961,0.977
2610,9.3,27,72763.544,3560.398,9767.901,645.062,645.062,1100.23,288,784.608,4.508,0.998,22.8,1.049,91.368,1.809,0.961,0.978
2619,9.3,27,72765.206,3560.395,9768.73,644.741,644.741,1099.336,288,784.46,4.506,0.998,22.773,1.049,91.262,1.807,0.961,0.979
2628,9.3,27,72766.039,3560.398,9769.542,644.733,644.733,1098.44,288,784.313,4.505,0.998,22.746,1.049,91.156,1.804,0.961,0.98
2637,9.3,27,72766.067,3560.406,9770.339,644.868,644.868,1097.543,288,784.166,4.504,0.998,22.718,1.049,91.049,1.802,0.961,0.981
2646,9.3,27,72767.004,3560.411,9771.146,645.053,645.053,1096.653,288,784.021,4.503,0.998,22.691,1.049,90.944,1.8,0.961,0.982
2655,9.3,27,72768.185,3560.411,9771.95,644.758,644.758,1095.767,288,783.877,4.502,0.998,22.664,1.049,90.839,1.798,0.961,0.983
2664,9.3,27,72769.494,3560.41,9772.751,645.068,645.068,1094.885,288,783.734,4.5,0.998,22.637,1.049,90.734,1.796,0.961,0.984
2673,9.3,27,72770.09,3560.414,9773.539,644.805,644.805,1094.001,288,783.591,4.499,0.998,22.609,1.049,90.629,1.794,0.961,0.985
2682,9.3,27,72769.66,3560.428,9774.31,644.847,644.847,1093.114,288,783.448,4.498,0.998,22.582,1.049,90.523,1.792,0.961,0.986
2691,9.3,27,72771.644,3560.418,9775.106,644.774,644.774,1092.242,288,783.308,4.497,0.998,22.555,1.049,90.42,1.79,0.961,0.987
2700,9.3,27,72773.005,3560.419,9775.892,644.968,644.968,1091.369,288,783.168,4.496,0.998,22.528,1.049,90.316,1.788,0.961,0.988
2709,9.3,27,72773.374,3560.421,9776.659,644.79,644.79,1090.494,288,783.028,4.494,0.998,22.501,1.05,90.212,1.786,0.961,0.989
2718,9.3,27,72773.273,3560.431,9777.418,645.102,645.102,1089.618,288,782.889,4.493,0.998,22.475,1.05,90.107,1.784,0.961,0.99
2727,9.3,27,72774.884,3560.431,9778.195,645.026,645.026,1088.755,288,782.752,4.492,0.998,22.448,1.05,90.004,1.782,0.961,0.991
2736,9.3,27,72775.567,3560.429,9778.953,645.109,645.109,1087.888,288,782.615,4.491,0.998,22.421,1.05,89.901,1.78,0.961,0.992
2745,9.3,27,72776.654,3560.429,9779.716,644.836,644.836,1087.026,288,782.479,4.489,0.998,22.394,1.05,89.798,1.778,0.961,0.993
2754,9.3,27,72777.73,3560.429,9780.476,644.86,644.86,1086.167,288,782.343,4.488,0.998,22.368,1.05,89.694,1.776,0.961,0.994
2763,9.3,27,72778.436,3560.432,9781.226,645.082,645.082,1085.308,288,782.209,4.487,0.998,22.341,1.05,89.589,1.773,0.961,0.995
2772,9.3,27,72778.792,3560.436,9781.967,644.853,644.853,1084.449,288,782.074,4.486,0.998,22.315,1.05,89.485,1.771,0.961,0.996
2781,9.3,27,72779.737,3560.436,9782.719,644.89,644.89,1083.599,288,781.942,4.485,0.998,22.288,1.05,89.382,1.769,0.961,0.997
2790,9.3,27,72781.007,3560.427,9783.48,644.996,644.996,1082.756,288,781.811,4.483,0.998,22.262,1.05,89.28,1.767,0.961,0.998
2799,9.3,27,72781.214,3560.433,9784.226,644.83,644.83,1081.911,288,781.68,4.482,0.998,22.236,1.05,89.178,1.765,0.961,0.999
2808,9.3,27,72782.308,3560.43,9784.978,645.181,645.181,1081.073,288,781.55,4.481,0.998,22.21,1.05,89.076,1.763,0.961,1
2817,9.3,27,72761.004,3560.384,9764.236,644.731,644.731,1101.788,288,784.696,4.513,0.998,22.89,1.049,91.611,1.813,0.962,0.975
2826,9.3,27,72761.738,3560.387,9765.068,644.706,644.706,1100.882,288,784.544,4.511,0.998,22.862,1.049,91.503,1.811,0.962,0.976
2835,9.3,27,72762.395,3560.392,9765.896,644.882,644.882,1099.977,288,784.394,4.51,0.998,22.834,1.049,91.396,1.809,0.962,0.977
2844,9.3,27,72764.227,3560.39,9766.735,645.079,645.079,1099.082,288,784.245,4.509,0.998,22.807,1.049,91.291,1.807,0.962,0.978
2853,9.3,27,72764.55,3560.4,9767.549,644.774,644.774,1098.181,288,784.096,4.508,0.998,22.779,1.049,91.184,1.805,0.962,0.979
2862,9.3,27,72765.74,3560.396,9768.369,644.976,644.976,1097.287,288,783.949,4.507,0.998,22.752,1.049,91.078,1.803,0.962,0.98
2871,9.3,27,72766.55,3560.404,9769.181,644.849,644.849,1096.395,288,783.802,4.505,0.998,22.725,1.049,90.972,1.801,0.962,0.981
2880,9.3,27,72767.078,3560.408,9769.984,644.959,644.959,1095.503,288,783.656,4.504,0.998,22.697,1.049,90.866,1.799,0.962,0.982
2889,9.3,27,72767.532,3560.416,9770.783,645.055,645.055,1094.613,288,783.51,4.503,0.998,22.67,1.05,90.76,1.797,0.962,0.983
2898,9.3,27,72769.302,3560.41,9771.593,644.748,644.748,1093.732,288,783.367,4.502,0.998,22.643,1.05,90.656,1.795,0.962,0.984
2907,9.3,27,72769.984,3560.412,9772.384,645.087,645.087,1092.849,288,783.224,4.5,0.998,22.616,1.05,90.551,1.792,0.962,0.985
2916,9.3,27,72771.01,3560.413,9773.177,645.093,645.093,1091.969,288,783.081,4.499,0.998,22.589,1.05,90.446,1.79,0.962,0.986
2925,9.3,27,72771.474,3560.422,9773.959,644.867,644.867,1091.09,288,782.939,4.498,0.998,22.562,1.05,90.341,1.788,0.962,0.987
2934,9.3,27,72772.304,3560.421,9774.74,645.108,645.108,1090.214,288,782.799,4.497,0.998,22.535,1.05,90.237,1.786,0.962,0.988
2943,9.3,27,72773.472,3560.423,9775.522,645.083,645.083,1089.344,288,782.659,4.496,0.998,22.508,1.05,90.134,1.784,0.962,0.989
2952,9.3,27,72774.288,3560.424,9776.295,645.016,645.016,1088.473,288,782.52,4.494,0.998,22.481,1.05,90.03,1.782,0.962,0.99
2961,9.3,27,72775.034,3560.424,9777.062,644.943,644.943,1087.604,288,782.381,4.493,0.998,22.454,1.05,89.927,1.78,0.962,0.991
2970,9.3,27,72775.569,3560.433,9777.827,644.996,644.996,1086.738,288,782.244,4.492,0.998,22.428,1.05,89.822,1.778,0.962,0.992
2979,9.3,27,72777.351,3560.424,9778.601,645.164,645.164,1085.879,288,782.108,4.491,0.998,22.401,1.05,89.718,1.776,0.962,0.993
2988,9.3,27,72777.906,3560.423,9779.355,644.981,644.981,1085.017,288,781.971,4.49,0.998,22.374,1.05,89.613,1.774,0.962,0.994
2997,9.3,27,72777.033,3560.442,9780.09,644.952,644.952,1084.15,288,781.835,4.488,0.998,22.348,1.05,89.508,1.772,0.962,0.995
3006,9.3,27,72779.207,3560.428,9780.866,644.894,644.894,1083.305,288,781.702,4.487,0.998,22.321,1.05,89.406,1.77,0.962,0.996
3015,9.3,27,72779.305,3560.434,9781.621,645.011,645.011,1082.455,288,781.569,4.486,0.998,22.295,1.05,89.303,1.768,0.962,0.997
3024,9.3,27,72780.006,3560.434,9782.38,644.831,644.831,1081.61,288,781.437,4.485,0.998,22.269,1.05,89.2,1.766,0.962,0.998
3033,9.3,27,72781.267,3560.431,9783.141,644.878,644.878,1080.771,288,781.307,4.484,0.998,22.242,1.05,89.099,1.764,0.962,0.999
3042,9.3,27,72781.19,3560.438,9783.882,645.182,645.182,1079.926,288,781.176,4.482,0.998,22.216,1.05,88.996,1.762,0.962,1
3051,9.3,27,72760.807,3560.385,9763.048,645.05,645.05,1100.639,288,784.335,4.514,0.998,22.896,1.049,91.533,1.812,0.963,0.975
3060,9.3,27,72762.074,3560.382,9763.89,645.068,645.068,1099.735,288,784.183,4.513,0.998,22.869,1.049,91.426,1.81,0.963,0.976
3069,9.3,27,72762.555,3560.389,9764.719,644.784,644.784,1098.829,288,784.032,4.511,0.998,22.841,1.05,91.319,1.808,0.963,0.977
3078,9.3,27,72763.904,3560.391,9765.555,644.725,644.725,1097.932,288,783.882,4.51,0.998,22.814,1.05,91.212,1.806,0.963,0.978
3087,9.3,27,72764.9,3560.391,9766.381,644.878,644.878,1097.034,288,783.733,4.509,0.998,22.786,1.05,91.106,1.803,0.963,0.979
3096,9.3,27,72765.896,3560.396,9767.203,645.091,645.091,1096.14,288,783.585,4.508,0.998,22.759,1.05,91,1.801,0.963,0.98
3105,9.3,27,72766.613,3560.4,9768.017,645.088,645.088,1095.246,288,783.438,4.507,0.998,22.731,1.05,90.894,1.799,0.963,0.981
3114,9.3,27,72767.446,3560.406,9768.828,645.056,645.056,1094.356,288,783.291,4.505,0.998,22.704,1.05,90.788,1.797,0.963,0.982
3123,9.3,27,72767.809,3560.411,9769.628,645.052,645.052,1093.466,288,783.145,4.504,0.998,22.677,1.05,90.682,1.795,0.963,0.983
3132,9.3,27,72768.672,3560.415,9770.43,644.993,644.993,1092.581,288,783.001,4.503,0.998,22.649,1.05,90.577,1.793,0.963,0.984
3141,9.3,27,72769.878,3560.409,9771.231,644.754,644.754,1091.699,288,782.857,4.502,0.998,22.622,1.05,90.473,1.791,0.963,0.985
3150,9.3,27,72770.875,3560.412,9772.026,644.886,644.886,1090.82,288,782.714,4.5,0.998,22.595,1.05,90.368,1.789,0.963,0.986
3159,9.3,27,72772.23,3560.412,9772.822,644.813,644.813,1089.945,288,782.572,4.499,0.998,22.568,1.05,90.264,1.787,0.963,0.987
3168,9.3,27,72772.526,3560.422,9773.601,644.808,644.808,1089.068,288,782.431,4.498,0.998,22.541,1.05,90.16,1.785,0.963,0.988
3177,9.3,27,72773.373,3560.42,9774.38,645.053,645.053,1088.194,288,782.29,4.497,0.998,22.514,1.05,90.056,1.783,0.963,0.989
3186,9.3,27,72774.57,3560.42,9775.163,645.135,645.135,1087.326,288,782.151,4.496,0.998,22.488,1.05,89.952,1.781,0.963,0.99
3195,9.3,27,72774.477,3560.432,9775.926,644.84,644.84,1086.454,288,782.011,4.494,0.998,22.461,1.05,89.846,1.779,0.963,0.991
3204,9.3,27,72775.865,3560.427,9776.703,644.82,644.82,1085.591,288,781.874,4.493,0.998,22.434,1.05,89.741,1.776,0.963,0.992
3213,9.3,27,72777.066,3560.424,9777.473,644.947,644.947,1084.73,288,781.737,4.492,0.998,22.407,1.05,89.637,1.774,0.963,0.993
3222,9.3,27,72778.016,3560.423,9778.236,645.16,645.16,1083.87,288,781.6,4.491,0.998,22.381,1.05,89.533,1.772,0.963,0.994
