Index,Lever position (lp)_6,Ship speed (v) [knots]_6,Gas Turbine (GT) shaft torque (GTT) [kN m]_6,GT rate of revolutions (GTn) [rpm]_6,Gas Generator rate of revolutions (GGn) [rpm]_6,Starboard Propeller Torque (Ts) [kN]_6,Port Propeller Torque (Tp) [kN]_6,Hight Pressure (HP) Turbine exit temperature (T48) [C]_6,GT Compressor inlet air temperature (T1) [C]_6,GT Compressor outlet air temperature (T2) [C]_6,HP Turbine exit pressure (P48) [bar]_6,GT Compressor inlet air pressure (P1) [bar]_6,GT Compressor outlet air pressure (P2) [bar]_6,GT exhaust gas pressure (Pexh) [bar]_6,Turbine Injecton Control (TIC) [%]_6,Fuel flow (mf) [kg/s]_6,GT Compressor decay state coefficient_6,GT Turbine decay state coefficient_6
1622,2.088,6,3043.175,1354.477,6862.118,24.127,24.127,509.762,288,560.72,1.202,0.998,6.41,1.019,15.106,0.147,0.956,0.999
1631,2.088,6,2998.585,1355.766,6865.42,24.365,24.365,507.207,288,560.371,1.201,0.998,6.396,1.019,14.341,0.144,0.956,1
1640,2.088,6,6359.206,1354.505,6799.086,24.215,24.215,622.245,288,577.513,1.308,0.998,7.16,1.019,21.005,0.279,0.957,0.975
1649,2.088,6,6005.973,1350.483,6799.119,23.482,23.482,613.053,288,576.033,1.297,0.998,7.09,1.019,22.63,0.269,0.957,0.976
1658,2.088,6,5980.911,1350.307,6801.533,23.452,23.452,611.539,288,575.768,1.296,0.998,7.078,1.019,22.532,0.268,0.957,0.977
1667,2.088,6,5898.758,1349.623,6803.663,23.327,23.327,608.62,288,575.289,1.293,0.998,7.056,1.019,22.654,0.265,0.957,0.978
1676,2.088,6,5639.643,1347.593,6804.952,22.958,22.958,601.383,288,574.173,1.285,0.998,7.004,1.019,23.385,0.257,0.957,0.979
1685,2.088,6,5652.211,1347.887,6807.685,23.019,23.019,600.801,288,574.062,1.285,0.998,6.999,1.019,23.26,0.256,0.957,0.98
1694,2.088,6,5358.651,1346.11,6809.102,22.688,22.688,592.458,288,572.718,1.276,0.998,6.938,1.019,23.514,0.247,0.957,0.981
1703,2.088,6,4978.452,1344.908,6810.813,22.469,22.469,581.456,288,571.089,1.264,0.998,6.864,1.019,23.589,0.234,0.957,0.982
1712,2.088,6,5072.654,1345.106,6813.531,22.509,22.509,583.269,288,571.394,1.267,0.998,6.878,1.019,23.728,0.237,0.957,0.983
1721,2.088,6,4638.939,1344.177,6815.439,22.324,22.324,570.726,288,569.496,1.253,0.998,6.794,1.019,23.683,0.222,0.957,0.984
1730,2.088,6,4850.995,1344.425,6818.168,22.375,22.375,575.75,288,570.239,1.26,0.998,6.827,1.019,23.736,0.228,0.957,0.985
1739,2.088,6,4320.373,1344.218,6820.474,22.32,22.32,560.06,288,567.838,1.243,0.998,6.721,1.019,23.402,0.209,0.957,0.986
1748,2.088,6,4325.377,1344.441,6823.167,22.361,22.361,559.365,288,567.712,1.243,0.998,6.715,1.019,23.268,0.209,0.957,0.987
1757,2.088,6,4127.765,1344.837,6825.92,22.434,22.434,552.89,288,566.749,1.237,0.998,6.673,1.019,22.71,0.201,0.957,0.988
1766,2.088,6,3634.045,1346.738,6829.55,22.76,22.76,537.092,288,564.519,1.221,0.998,6.577,1.019,20.826,0.181,0.957,0.989
1775,2.088,6,3945.62,1345.307,6831.236,22.505,22.505,545.961,288,565.684,1.231,0.998,6.628,1.019,22.166,0.193,0.957,0.99
1784,2.088,6,3804.495,1345.833,6834.067,22.598,22.598,540.97,288,564.925,1.226,0.998,6.595,1.019,21.598,0.187,0.957,0.991
1793,2.088,6,3498.323,1347.992,6837.901,22.971,22.971,530.493,288,563.539,1.217,0.998,6.536,1.019,19.677,0.173,0.957,0.992
1802,2.088,6,3505.332,1347.903,6840.485,22.963,22.963,530.034,288,563.409,1.217,0.998,6.531,1.019,19.623,0.173,0.957,0.993
1811,2.088,6,3281.417,1350.257,6844.417,23.38,23.38,521.767,288,562.269,1.21,0.998,6.483,1.019,18.145,0.162,0.957,0.994
1820,2.088,6,3274.166,1350.554,6847.123,23.425,23.425,520.672,288,562.108,1.209,0.998,6.476,1.019,17.868,0.161,0.957,0.995
1829,2.088,6,3203.632,1351.371,6850.212,23.569,23.569,517.535,288,561.652,1.207,0.998,6.457,1.019,17.239,0.157,0.957,0.996
1838,2.088,6,3138.153,1352.442,6853.389,23.758,23.758,514.395,288,561.165,1.205,0.998,6.437,1.019,16.863,0.153,0.957,0.997
1847,2.088,6,3030.845,1354.65,6857.332,24.152,24.152,509.609,288,560.593,1.202,0.998,6.413,1.019,15.128,0.147,0.957,0.998
1856,2.088,6,2994.902,1355.764,6860.564,24.352,24.352,507.386,288,560.286,1.201,0.998,6.401,1.019,14.39,0.144,0.957,0.999
1865,2.088,6,2964.516,1356.905,6863.841,24.564,24.564,505.311,288,560.024,1.2,0.998,6.39,1.019,13.543,0.141,0.957,1
1874,2.088,6,6148.25,1351.95,6795.225,23.75,23.75,616.857,288,576.499,1.302,0.998,7.123,1.019,22.022,0.273,0.958,0.975
1883,2.088,6,6018.419,1350.496,6796.883,23.49,23.49,612.859,288,575.83,1.297,0.998,7.091,1.019,22.502,0.269,0.958,0.976
1892,2.088,6,5888.962,1349.479,6798.799,23.309,23.309,608.814,288,575.196,1.293,0.998,7.062,1.019,22.797,0.265,0.958,0.977
1901,2.088,6,5662.645,1347.704,6800.182,22.977,22.977,602.383,288,574.182,1.286,0.998,7.015,1.019,23.343,0.258,0.958,0.978
1910,2.088,6,5475.781,1346.668,6802.056,22.785,22.785,596.692,288,573.246,1.28,0.998,6.972,1.019,23.302,0.251,0.958,0.979
1919,2.088,6,5352.792,1346.08,6804.238,22.684,22.684,592.62,288,572.604,1.276,0.998,6.943,1.019,23.385,0.247,0.958,0.98
1928,2.088,6,5313.967,1345.745,6806.577,22.623,22.623,590.792,288,572.34,1.275,0.998,6.931,1.019,23.542,0.245,0.958,0.981
1937,2.088,6,4812.655,1344.325,6808.142,22.352,22.352,576.458,288,570.339,1.259,0.998,6.841,1.019,23.763,0.228,0.958,0.982
1946,2.088,6,4702.495,1344.339,6810.7,22.353,22.353,572.811,288,569.674,1.255,0.998,6.811,1.019,23.673,0.224,0.958,0.983
1955,2.088,6,4587.601,1344.246,6813.163,22.341,22.341,568.8,288,569.071,1.252,0.998,6.784,1.019,23.615,0.219,0.958,0.984
1964,2.088,6,4508.279,1344.054,6815.563,22.295,22.295,565.811,288,568.58,1.249,0.998,6.763,1.019,23.613,0.216,0.958,0.985
1973,2.088,6,4267.153,1344.427,6818.295,22.361,22.361,558.216,288,567.523,1.241,0.998,6.716,1.019,22.872,0.207,0.958,0.986
1982,2.088,6,4071.626,1344.737,6821.005,22.41,22.41,551.692,288,566.466,1.235,0.998,6.67,1.019,22.549,0.199,0.958,0.987
1991,2.088,6,3964.496,1345.249,6823.836,22.496,22.496,547.743,288,565.908,1.232,0.998,6.646,1.019,21.936,0.194,0.958,0.988
2000,2.088,6,3675.669,1346.524,6827.141,22.721,22.721,537.99,288,564.528,1.223,0.998,6.587,1.019,20.869,0.182,0.958,0.989
2009,2.088,6,3648.013,1346.673,6829.791,22.747,22.747,536.387,288,564.234,1.222,0.998,6.574,1.019,20.715,0.181,0.958,0.99
2018,2.088,6,3369.125,1348.991,6833.725,23.144,23.144,526.539,288,562.887,1.213,0.998,6.517,1.019,19.022,0.168,0.958,0.991
2027,2.088,6,3480.032,1348.115,6835.746,23.001,23.001,529.421,288,563.224,1.216,0.998,6.532,1.019,19.681,0.172,0.958,0.992
2036,2.088,6,3419.08,1348.913,6838.751,23.142,23.142,526.673,288,562.862,1.214,0.998,6.517,1.019,18.908,0.169,0.958,0.993
2045,2.088,6,3239.79,1350.821,6842.464,23.469,23.469,519.829,288,561.89,1.208,0.998,6.476,1.019,17.638,0.16,0.958,0.994
2054,2.088,6,3019.228,1354.502,6847.28,24.129,24.129,511.021,288,560.793,1.202,0.998,6.43,1.019,15.056,0.148,0.958,0.995
2063,2.088,6,3073.656,1353.697,6849.342,23.982,23.982,512.276,288,560.863,1.203,0.998,6.433,1.019,15.803,0.15,0.958,0.996
2072,2.088,6,2887.045,1360.296,6855.99,25.17,25.17,503.159,288,559.914,1.198,0.998,6.394,1.019,11.743,0.137,0.958,0.997
2081,2.088,6,2890.707,1359.85,6858.238,25.085,25.085,502.79,288,559.778,1.198,0.998,6.389,1.019,12.02,0.137,0.958,0.998
2090,2.088,6,2954.846,1357.321,6859.252,24.631,24.631,505.1,288,559.909,1.2,0.998,6.394,1.019,13.546,0.141,0.958,0.999
2099,2.088,6,2881.005,1361.796,6864.573,25.438,25.438,500.29,288,559.461,1.198,0.998,6.376,1.019,10.841,0.133,0.958,1
2108,2.088,6,5729.472,1348.149,6790.549,23.056,23.056,606.14,288,574.625,1.288,0.998,7.045,1.019,23.178,0.261,0.959,0.975
2117,2.088,6,5642.387,1347.587,6792.763,22.956,22.956,603.088,288,574.174,1.286,0.998,7.025,1.019,23.414,0.258,0.959,0.976
2126,2.088,6,5550.719,1347.084,6794.98,22.86,22.86,599.921,288,573.718,1.283,0.998,7.004,1.019,23.647,0.255,0.959,0.977
2135,2.088,6,5266.363,1345.665,6796.582,22.602,22.602,591.688,288,572.467,1.274,0.998,6.946,1.019,23.924,0.245,0.959,0.978
2144,2.088,6,5259.863,1345.547,6799.1,22.585,22.585,590.6,288,572.27,1.273,0.998,6.937,1.019,23.842,0.244,0.959,0.979
2153,2.088,6,4893.832,1344.558,6800.896,22.393,22.393,579.93,288,570.584,1.262,0.998,6.861,1.019,23.77,0.232,0.959,0.98
2162,2.088,6,4726.382,1344.231,6803.265,22.333,22.333,574.707,288,569.865,1.256,0.998,6.829,1.019,23.799,0.226,0.959,0.981
2171,2.088,6,4655.09,1344.203,6805.827,22.331,22.331,571.881,288,569.487,1.254,0.998,6.812,1.019,23.727,0.223,0.959,0.982
2180,2.088,6,4326.002,1344.07,6808.169,22.302,22.302,561.817,288,567.908,1.244,0.998,6.742,1.019,23.51,0.211,0.959,0.983
2189,2.088,6,4327.127,1344.159,6810.793,22.309,22.309,561.06,288,567.784,1.244,0.998,6.737,1.019,23.402,0.21,0.959,0.984
2198,2.088,6,4068.709,1344.644,6813.59,22.396,22.396,552.736,288,566.584,1.235,0.998,6.684,1.019,22.542,0.2,0.959,0.985
2207,2.088,6,3987.764,1345.062,6816.35,22.465,22.465,549.546,288,566.073,1.233,0.998,6.662,1.019,22.193,0.196,0.959,0.986
2216,2.088,6,3913.413,1345.402,6819.083,22.522,22.522,546.426,288,565.606,1.23,0.998,6.642,1.019,21.965,0.193,0.959,0.987
2225,2.088,6,3791.752,1345.728,6821.798,22.577,22.577,542.047,288,564.942,1.226,0.998,6.614,1.019,21.533,0.187,0.959,0.988
2234,2.088,6,3508.256,1347.583,6825.439,22.894,22.894,532.336,288,563.615,1.217,0.998,6.557,1.019,19.896,0.175,0.959,0.989
2243,2.088,6,3466.308,1348.142,6828.336,22.995,22.995,530.118,288,563.272,1.216,0.998,6.542,1.019,19.602,0.173,0.959,0.99
2252,2.088,6,3415.068,1348.75,6831.27,23.102,23.102,527.627,288,562.919,1.214,0.998,6.528,1.019,19.096,0.17,0.959,0.991
2261,2.088,6,3232.847,1350.748,6835.033,23.452,23.452,520.622,288,561.909,1.208,0.998,6.485,1.019,17.986,0.161,0.959,0.992
2270,2.088,6,3152.42,1352.095,6838.435,23.699,23.699,517.051,288,561.454,1.206,0.998,6.466,1.019,16.754,0.156,0.959,0.993
2279,2.088,6,3006.113,1355.146,6842.854,24.243,24.243,510.637,288,560.669,1.201,0.998,6.434,1.019,14.806,0.147,0.959,0.994
2288,2.088,6,2936.378,1357.433,6846.783,24.648,24.648,506.855,288,560.207,1.199,0.998,6.414,1.019,13.478,0.142,0.959,0.995
2297,2.088,6,2951.386,1356.869,6848.986,24.556,24.556,506.833,288,560.12,1.2,0.998,6.411,1.019,13.829,0.142,0.959,0.996
2306,2.088,6,2890.643,1359.723,6853.318,25.06,25.06,503.073,288,559.702,1.198,0.998,6.394,1.019,12.424,0.137,0.959,0.997
2315,2.088,6,2866.99,1363.33,6858.143,25.715,25.715,500.111,288,559.495,1.198,0.998,6.386,1.019,10.104,0.132,0.959,0.998
2324,2.088,6,2866.26,1361.832,6859.765,25.446,25.446,500.088,288,559.331,1.197,0.998,6.379,1.019,10.901,0.133,0.959,0.999
2333,2.088,6,2873.098,1362.11,6862.472,25.499,25.499,499.522,288,559.223,1.198,0.998,6.374,1.019,10.655,0.133,0.959,1
2342,2.088,6,5341.558,1345.728,6786.772,22.621,22.621,595.763,288,572.951,1.276,0.998,6.978,1.019,23.969,0.25,0.96,0.975
2351,2.088,6,5568.08,1347.289,6790.304,22.904,22.904,600.707,288,573.682,1.283,0.998,7.012,1.019,23.442,0.256,0.96,0.976
2360,2.088,6,5329.711,1345.7,6791.855,22.612,22.612,593.725,288,572.521,1.276,0.998,6.959,1.019,23.598,0.248,0.96,0.977
2369,2.088,6,4921.223,1344.398,6793.495,22.367,22.367,582.024,288,570.893,1.263,0.998,6.885,1.019,23.974,0.234,0.96,0.978
2378,2.088,6,4747.139,1344.032,6795.83,22.305,22.305,576.54,288,570.026,1.257,0.998,6.846,1.019,23.959,0.228,0.96,0.979
2387,2.088,6,4891.507,1344.423,6798.581,22.372,22.372,579.605,288,570.491,1.262,0.998,6.867,1.019,23.885,0.232,0.96,0.98
2396,2.088,6,4567.255,1344.018,6800.85,22.287,22.287,569.917,288,569.035,1.251,0.998,6.802,1.019,23.787,0.22,0.96,0.981
2405,2.088,6,4264.523,1344.289,6803.482,22.338,22.338,560.42,288,567.625,1.242,0.998,6.739,1.019,23.231,0.209,0.96,0.982
2414,2.088,6,4282.797,1344.319,6806.029,22.333,22.333,560.182,288,567.581,1.242,0.998,6.737,1.019,23.125,0.209,0.96,0.983
2423,2.088,6,4259.51,1344.303,6808.595,22.33,22.33,558.724,288,567.311,1.241,0.998,6.726,1.019,23.05,0.207,0.96,0.984
2432,2.088,6,3931.549,1344.995,6811.491,22.454,22.454,548.207,288,565.795,1.231,0.998,6.659,1.019,22.2,0.195,0.96,0.985
2441,2.088,6,3842.633,1345.595,6814.373,22.553,22.553,544.651,288,565.258,1.228,0.998,6.636,1.019,21.719,0.19,0.96,0.986
2450,2.088,6,3757.092,1346.003,6817.163,22.628,22.628,541.316,288,564.799,1.225,0.998,6.617,1.019,21.117,0.186,0.96,0.987
2459,2.088,6,3578.422,1347.402,6820.517,22.873,22.873,534.616,288,563.821,1.22,0.998,6.575,1.019,20.375,0.178,0.96,0.988
2468,2.088,6,3367.338,1349.065,6824.09,23.155,23.155,527.133,288,562.782,1.213,0.998,6.53,1.019,18.959,0.168,0.96,0.989
2477,2.088,6,3189.359,1351.391,6828.077,23.567,23.567,520.163,288,561.864,1.207,0.998,6.492,1.019,17.282,0.159,0.96,0.99
2486,2.088,6,3269.708,1350.431,6830.017,23.402,23.402,522.232,288,562.079,1.21,0.998,6.501,1.019,17.888,0.162,0.96,0.991
2495,2.088,6,3052.521,1353.58,6834.507,23.954,23.954,513.704,288,560.945,1.203,0.998,6.453,1.019,15.842,0.151,0.96,0.992
2504,2.088,6,2996.966,1355.622,6838.254,24.32,24.32,510.43,288,560.543,1.201,0.998,6.437,1.019,14.835,0.147,0.96,0.993
2513,2.088,6,2949.745,1357.034,6841.676,24.582,24.582,507.724,288,560.211,1.2,0.998,6.423,1.019,13.719,0.143,0.96,0.994
2522,2.088,6,2921.996,1357.852,6844.815,24.731,24.731,505.817,288,559.928,1.199,0.998,6.412,1.019,13.368,0.141,0.96,0.995
2531,2.088,6,2853.845,1361.768,6849.771,25.434,25.434,501.371,288,559.504,1.197,0.998,6.394,1.019,10.932,0.134,0.96,0.996
2540,2.088,6,2906.409,1359.437,6850.851,25.01,25.01,503.303,288,559.59,1.199,0.998,6.398,1.019,12.263,0.138,0.96,0.997
2549,2.088,6,2871.882,1364.924,6856.889,26.006,26.006,499.167,288,559.331,1.198,0.998,6.387,1.019,9.224,0.131,0.96,0.998
2558,2.088,6,2883.373,1365.786,6859.932,26.17,26.17,498.476,288,559.248,1.199,0.998,6.384,1.019,8.606,0.13,0.96,0.999
2567,2.088,6,2907.656,1368.47,6864.245,26.66,26.66,497.38,288,559.266,1.2,0.998,6.385,1.02,7.516,0.127,0.96,1
2576,2.088,6,5232.834,1345.158,6784.165,22.51,22.51,592.385,288,572.306,1.273,0.998,6.959,1.019,24.039,0.246,0.961,0.975
2585,2.088,6,5178.24,1345.047,6786.603,22.485,22.485,590.026,288,572.021,1.271,0.998,6.946,1.019,23.778,0.243,0.961,0.976
2594,2.088,6,4751.982,1344.064,6788.496,22.303,22.303,577.784,288,570.097,1.258,0.998,6.858,1.019,24.011,0.229,0.961,0.977
2603,2.088,6,4871.756,1344.31,6791.189,22.348,22.348,580.269,288,570.433,1.261,0.998,6.874,1.019,23.922,0.232,0.961,0.978
2612,2.088,6,4620.264,1344.013,6793.529,22.292,22.292,572.546,288,569.337,1.253,0.998,6.824,1.019,23.888,0.223,0.961,0.979
2621,2.088,6,4496.139,1344.038,6796.031,22.289,22.289,568.189,288,568.643,1.249,0.998,6.794,1.019,23.772,0.218,0.961,0.98
2630,2.088,6,4238.262,1344.34,6798.726,22.338,22.338,559.959,288,567.463,1.241,0.998,6.741,1.019,23.179,0.208,0.961,0.981
2639,2.088,6,4148.024,1344.349,6801.283,22.339,22.339,556.659,288,566.987,1.238,0.998,6.72,1.019,22.806,0.204,0.961,0.982
2648,2.088,6,3958.789,1344.947,6804.112,22.445,22.445,550.131,288,565.969,1.232,0.998,6.676,1.019,22.383,0.196,0.961,0.983
2657,2.088,6,3739.41,1345.945,6807.206,22.611,22.611,542.611,288,564.874,1.225,0.998,6.629,1.019,21.48,0.187,0.961,0.984
2666,2.088,6,3672.279,1346.216,6809.954,22.655,22.655,539.708,288,564.405,1.223,0.998,6.608,1.019,21.335,0.184,0.961,0.985
2675,2.088,6,3619.304,1346.892,6812.869,22.774,22.774,537.12,288,564.077,1.221,0.998,6.594,1.019,20.747,0.181,0.961,0.986
2684,2.088,6,3620.363,1346.847,6815.408,22.768,22.768,536.435,288,563.928,1.221,0.998,6.588,1.019,20.704,0.18,0.961,0.987
2693,2.088,6,3310.689,1349.491,6819.55,23.231,23.231,525.556,288,562.456,1.211,0.998,6.525,1.019,18.67,0.166,0.961,0.988
2702,2.088,6,3118.445,1352.26,6823.777,23.722,23.722,517.937,288,561.484,1.205,0.998,6.485,1.019,16.703,0.156,0.961,0.989
2711,2.088,6,3236.434,1350.69,6825.36,23.445,23.445,521.432,288,561.872,1.209,0.998,6.501,1.019,17.703,0.161,0.961,0.99
2720,2.088,6,2964.863,1356.21,6831.259,24.427,24.427,510.259,288,560.507,1.2,0.998,6.444,1.019,14.285,0.146,0.961,0.991
2729,2.088,6,2986.7,1355.619,6833.478,24.327,24.327,510.411,288,560.454,1.201,0.998,6.442,1.019,14.661,0.146,0.961,0.992
2738,2.088,6,2899.894,1358.6,6837.879,24.862,24.862,505.815,288,559.928,1.199,0.998,6.42,1.019,12.727,0.14,0.961,0.993
2747,2.088,6,2908.392,1358.349,6840.274,24.818,24.818,505.48,288,559.82,1.199,0.998,6.416,1.019,12.974,0.14,0.961,0.994
2756,2.088,6,2866.631,1361.549,6844.8,25.388,25.388,502.13,288,559.507,1.198,0.998,6.403,1.019,11.092,0.135,0.961,0.995
2765,2.088,6,2884.55,1361.037,6847.037,25.305,25.305,502.231,288,559.441,1.198,0.998,6.4,1.019,11.455,0.135,0.961,0.996
2774,2.088,6,2867.327,1366.204,6852.891,26.24,26.24,498.719,288,559.257,1.199,0.998,6.393,1.019,8.359,0.129,0.961,0.997
2783,2.088,6,2883.229,1365.972,6855.266,26.201,26.201,498.655,288,559.19,1.199,0.998,6.39,1.019,8.535,0.13,0.961,0.998
2792,2.088,6,2897.511,1367.431,6858.704,26.461,26.461,497.831,288,559.136,1.2,0.998,6.388,1.02,7.94,0.128,0.961,0.999
2801,2.088,6,2922.775,1369.181,6862.401,26.785,26.785,497.122,288,559.157,1.201,0.998,6.389,1.02,7.212,0.127,0.961,1
2810,2.088,6,5053.847,1344.671,6781.585,22.417,22.417,587.333,288,571.431,1.267,0.998,6.929,1.019,24.132,0.24,0.962,0.975
2819,2.088,6,5021.952,1344.623,6784.068,22.405,22.405,585.628,288,571.154,1.266,0.998,6.916,1.019,24.092,0.238,0.962,0.976
2828,2.088,6,4849.948,1344.277,6786.368,22.338,22.338,579.873,288,570.228,1.261,0.998,6.874,1.019,23.955,0.232,0.962,0.977
2837,2.088,6,4740.808,1344.149,6788.836,22.322,22.322,576.208,288,569.695,1.257,0.998,6.85,1.019,23.915,0.227,0.962,0.978
2846,2.088,6,4507.307,1344.043,6791.218,22.288,22.288,568.855,288,568.625,1.25,0.998,6.802,1.019,23.807,0.219,0.962,0.979
2855,2.088,6,4375.905,1344.015,6793.733,22.281,22.281,564.439,288,567.983,1.246,0.998,6.774,1.019,23.482,0.213,0.962,0.98
2864,2.088,6,3770.247,1345.524,6797.045,22.531,22.531,545.538,288,565.283,1.226,0.998,6.655,1.019,21.747,0.19,0.962,0.981
2873,2.088,6,3994.212,1344.746,6799.195,22.399,22.399,551.594,288,566.082,1.233,0.998,6.69,1.019,22.502,0.198,0.962,0.982
2882,2.088,6,3586.33,1346.948,6803.042,22.789,22.789,537.96,288,564.194,1.22,0.998,6.608,1.019,20.576,0.181,0.962,0.983
2891,2.088,6,3563.602,1347.096,6805.628,22.815,22.815,536.447,288,563.884,1.22,0.998,6.595,1.019,20.701,0.179,0.962,0.984
2900,2.088,6,3436.135,1348.188,6808.852,23.002,23.002,531.565,288,563.239,1.215,0.998,6.567,1.019,19.666,0.173,0.962,0.985
2909,2.088,6,3538.1,1347.431,6810.929,22.875,22.875,534.019,288,563.613,1.219,0.998,6.584,1.019,20.406,0.177,0.962,0.986
2918,2.088,6,3367.034,1349.025,6814.421,23.154,23.154,527.731,288,562.657,1.213,0.998,6.543,1.019,19.025,0.169,0.962,0.987
2927,2.088,6,3184.238,1351.257,6818.288,23.542,23.542,520.649,288,561.699,1.207,0.998,6.502,1.019,17.479,0.16,0.962,0.988
2936,2.088,6,3186.809,1351.399,6820.944,23.566,23.566,519.984,288,561.581,1.207,0.998,6.497,1.019,17.33,0.159,0.962,0.989
2945,2.088,6,3026.83,1354.348,6825.274,24.088,24.088,513.178,288,560.715,1.202,0.998,6.461,1.019,15.486,0.15,0.962,0.99
2954,2.088,6,2981.079,1355.458,6828.559,24.288,24.288,510.599,288,560.368,1.201,0.998,6.447,1.019,14.74,0.147,0.962,0.991
2963,2.088,6,2922.45,1357.534,6832.418,24.66,24.66,507.267,288,559.968,1.199,0.998,6.43,1.019,13.466,0.142,0.962,0.992
2972,2.088,6,2897.321,1358.517,6835.588,24.847,24.847,505.344,288,559.703,1.198,0.998,6.419,1.019,12.998,0.14,0.962,0.993
2981,2.088,6,2856.005,1362.634,6840.718,25.583,25.583,501.599,288,559.409,1.198,0.998,6.407,1.019,10.477,0.134,0.962,0.994
2990,2.088,6,2869.256,1365.726,6845.178,26.154,26.154,499.985,288,559.352,1.199,0.998,6.405,1.019,8.688,0.131,0.962,0.995
2999,2.088,6,2859.97,1364.497,6846.96,25.924,25.924,499.548,288,559.155,1.198,0.998,6.397,1.019,9.45,0.131,0.962,0.996
3008,2.088,6,2911.641,1369.134,6852.45,26.773,26.773,498.404,288,559.3,1.201,0.998,6.403,1.02,6.8,0.128,0.962,0.997
3017,2.088,6,2916.331,1369.15,6855.02,26.776,26.776,497.895,288,559.172,1.201,0.998,6.398,1.02,6.804,0.128,0.962,0.998
3026,2.088,6,2972.186,1371.488,6859.033,27.214,27.214,497.901,288,559.312,1.203,0.998,6.404,1.02,5.587,0.127,0.962,0.999
3035,2.088,6,2991.643,1372.177,6861.992,27.334,27.334,497.484,288,559.276,1.204,0.998,6.403,1.02,5.283,0.127,0.962,1
3044,2.088,6,5095.895,1344.817,6779.462,22.439,22.439,587.992,288,571.366,1.269,0.998,6.935,1.019,24.074,0.241,0.963,0.975
3053,2.088,6,4803.151,1344.16,6781.495,22.314,22.314,579.012,288,570.17,1.259,0.998,6.881,1.019,24.003,0.23,0.963,0.976
3062,2.088,6,4563.859,1343.96,6783.867,22.281,22.281,571.707,288,568.957,1.252,0.998,6.827,1.019,23.937,0.222,0.963,0.977
3071,2.088,6,4347.142,1344.012,6786.406,22.276,22.276,564.618,288,567.868,1.245,0.998,6.778,1.019,23.739,0.213,0.963,0.978
3080,2.088,6,4119.143,1344.283,6789.033,22.322,22.322,557.37,288,566.888,1.238,0.998,6.735,1.019,22.881,0.205,0.963,0.979
3089,2.088,6,3904.027,1344.988,6791.985,22.437,22.437,549.978,288,565.76,1.231,0.998,6.685,1.019,22.381,0.196,0.963,0.98
3098,2.088,6,3871.911,1345.179,6794.664,22.474,22.474,548.26,288,565.499,1.23,0.998,6.674,1.019,22.038,0.194,0.963,0.981
3107,2.088,6,3537.386,1347.266,6798.429,22.834,22.834,536.608,288,563.973,1.219,0.998,6.608,1.019,20.697,0.179,0.963,0.982
3116,2.088,6,3567.85,1346.813,6800.681,22.761,22.761,537.014,288,563.896,1.22,0.998,6.604,1.019,20.628,0.18,0.963,0.983
3125,2.088,6,3579.66,1346.979,6803.346,22.794,22.794,536.594,288,563.822,1.22,0.998,6.601,1.019,20.492,0.18,0.963,0.984
3134,2.088,6,3181.641,1350.938,6808.313,23.486,23.486,522.492,288,561.936,1.207,0.998,6.521,1.019,17.645,0.161,0.963,0.985
3143,2.088,6,3234.314,1350.325,6810.414,23.382,23.382,523.529,288,561.993,1.209,0.998,6.523,1.019,18.206,0.163,0.963,0.986
3152,2.088,6,3164.294,1351.426,6813.637,23.568,23.568,520.291,288,561.561,1.207,0.998,6.505,1.019,17.336,0.159,0.963,0.987
3161,2.088,6,3131.285,1352.082,6816.562,23.694,23.694,518.249,288,561.228,1.206,0.998,6.491,1.019,17.181,0.157,0.963,0.988
3170,2.088,6,2923.884,1357.196,6822.339,24.598,24.598,509.127,288,560.197,1.199,0.998,6.448,1.019,13.851,0.144,0.963,0.989
3179,2.088,6,2912.798,1357.889,6825.287,24.732,24.732,507.761,288,560.007,1.199,0.998,6.44,1.019,13.408,0.142,0.963,0.99
3188,2.088,6,2870.877,1360,6829.157,25.108,25.108,504.886,288,559.683,1.198,0.998,6.427,1.019,12.088,0.138,0.963,0.991
3197,2.088,6,2874.375,1360.105,6831.762,25.126,25.126,504.226,288,559.558,1.198,0.998,6.422,1.019,12.01,0.137,0.963,0.992
3206,2.088,6,2848.041,1365.09,6837.508,26.034,26.034,500.552,288,559.345,1.198,0.998,6.413,1.019,9.469,0.131,0.963,0.993
3215,2.088,6,2858.591,1365.56,6840.268,26.117,26.117,499.997,288,559.246,1.198,0.998,6.409,1.019,8.899,0.131,0.963,0.994
3224,2.088,6,2862.498,1366.01,6843.093,26.199,26.199,499.226,288,559.122,1.199,0.998,6.404,1.019,8.582,0.13,0.963,0.995
3233,2.088,6,2917.924,1369.65,6848.015,26.875,26.875,498.662,288,559.288,1.201,0.998,6.411,1.02,6.771,0.128,0.963,0.996
3242,2.088,6,2957.739,1371.021,6851.425,27.126,27.126,498.589,288,559.338,1.203,0.998,6.413,1.02,5.919,0.128,0.963,0.997
3251,2.088,6,2965.748,1371.289,6854.069,27.168,27.168,498.074,288,559.272,1.203,0.998,6.411,1.02,6.131,0.127,0.963,0.998
3260,2.088,6,3100.542,1375.269,6859.232,27.915,27.915,499.744,288,559.835,1.209,0.998,6.435,1.02,4.21,0.128,0.963,0.999
3269,2.088,6,3238.426,1378.333,6863.741,28.478,28.478,502.193,288,560.378,1.214,0.998,6.458,1.02,2.554,0.13,0.963,1
